A_ball,A_rad,abs_tol,c_ball,c_rad,cache_A,cache_A_exact_contained,cache_A_radius,cache_A_radius_contains_A_ball,cache_A_radius_overlaps_A_ball,cutoff,dps,elapsed_seconds,full_mu_ball,full_mu_rad,k,kind,lam,n_sum,retained_mu_ball,retained_mu_rad,tail_mu_bound
[2.264433384883033500720312485963828460682416366382612895979390834737893271824745051478082138746e-29 +/- 3.48e-123],1.150873839170673799966929856444154343217e-123,1e-110,[6.240171364867266040344776471461167495266799951451203968197174919361478372532917359672845399983e-36 +/- 4.92e-130],3.171499764280473746887398559581300329597e-130,,,,,,6,160,0.2610488999998779,[1.518172544495193607291516956309553040917782872398386419166881567018412778813991823017033831910e-17 +/- 5.17e-111],7.715948123022592250760431554290078043366e-112,10,acb_coefficient_enclosure,-95.0,50,[1.518172544495193607291516956309553040917782872398386419166881567018412778813991823017033831910e-17 +/- 5.17e-111],7.715948115277408421061795008654016776793e-112,2.6616270669002947198910471951683855142643595852386180154986605643726135181096916301267881699644182126114161547e-3367
[3.86865514672477299140359403846291255280674238410017901992284617994674924879207436586893776983e-32 +/- 3.55e-125],1.375639105867660954999432145835029276692e-125,1e-110,[9.69179680416459483576738124915552487375426483109913374800296161001570579002343465876257057137e-40 +/- 4.57e-133],3.44626597881210090525089855635794768873e-133,,,,,,6,160,0.2355466000008164,[1.089358666135369685098082705531803244699770654576830530724215289160503140009782764642881641324e-18 +/- 4.50e-112],3.873605461223048380944347386717787451435e-112,11,acb_coefficient_enclosure,-95.0,50,[1.089358666135369685098082705531803244699770654576830530724215289160503140009782764642881641324e-18 +/- 4.50e-112],3.873605457350456466095029113899756818148e-112,8.748652445985316557554920345857823690364590636697370520508640811589981824743160314677616767361305081453176578e-3366
[6.5607692218995608407382449456403281510654084462880611282580683327200687161025836287612400670e-35 +/- 3.98e-127],1.551144349240081273006011703678751314759e-127,1e-110,[1.36967584699081607258477736726564757843510511160882575929977443347163531731471953930033638029e-43 +/- 4.21e-136],3.238286356848544597945547267201190526586e-136,,,,,,6,160,0.22605620000103954,[8.4981319015807284407280417459190000511386329536372057802388155428504992325624885045257102159e-20 +/- 6.14e-112],2.009189586580119558312924239669192376656e-112,12,acb_coefficient_enclosure,-95.0,50,[8.4981319015807284407280417459190000511386329536372057802388155428504992325624885045257102159e-20 +/- 6.14e-112],2.009189584643823600888265103260177060012e-112,2.8975536901103368438621896185481112062487524188741691163924618367986019803549346962212266733500642429772920826e-3364
[1.1045908665283523992919186732808278302838929651572423050273430067050691423457923364908841222e-37 +/- 4.14e-129],1.659784986170441190276625191114532428621e-129,1e-110,[1.7738673147331584299379868351826090420059187294785369996312570638997530606382306230467129999e-47 +/- 6.52e-139],2.665455970085935211009594432783887369614e-139,,,,,,6,160,0.227209299999231,[7.153855412034638871776317405416269593160962055252076497593260562914774435719315583262016377e-21 +/- 2.37e-112],1.074955630187303322718070298081016710178e-112,13,acb_coefficient_enclosure,-95.0,50,[7.153855412034638871776317405416269593160962055252076497593260562914774435719315583262016377e-21 +/- 2.37e-112],1.074955628251007365293411161672001393535e-112,9.6585123003677894795406320618270373541625080629138970546415394559953399345164489874040889111668808099243069421e-3363
[1.846520645281757088891313093386394699513419130508612847164678713435558888402926782147277789e-40 +/- 4.80e-131],1.693699018903750037051440929734301596177e-131,1e-110,[2.118096856298276570132305017451861570227037359627224314262171169323813138015403979548612429e-51 +/- 6.50e-142],1.942799045937073048463754733811463928856e-142,,,,,,6,160,0.22881139999662992,[6.457830442440567184039564555579930798142382253842973630288466400253382678824791804902714029e-22 +/- 8.85e-113],5.923367837016588080664305034073102674053e-113,14,acb_coefficient_enclosure,-95.0,50,[6.457830442440567184039564555579930798142382253842973630288466400253382678824791804902714029e-22 +/- 8.85e-113],5.923367827335108293541009352028026090837e-113,3.2372668813646521979701704703778897614641233921214854955557159831818863504655132468126808350531752231884228785e-3361
[3.06523558707560579130597317792727688680510813867198325320939594593518567327132413616728184e-43 +/- 6.01e-133],1.654922481631987096547394261426205536392e-133,1e-110,[2.34403584109679955989316537397120327038872428114457257084463702353091138456215740107500665e-55 +/- 5.85e-145],1.265546313659987373419025699186722533189e-145,,,,,,6,160,0.22824229999969248,[6.21762210353200730273463248083056264015685424146643628674698019055105850202145827569617129e-23 +/- 7.27e-113],3.356897781682558278031559732998866850682e-113,15,acb_coefficient_enclosure,-95.0,50,[6.21762210353200730273463248083056264015685424146643628674698019055105850202145827569617129e-23 +/- 7.27e-113],3.356897776841818384469911891976328559074e-113,1.0902279432724828692518896680885538422479176843144615668903766085296417257696760740878834812243596558092624146e-3359
[5.0533416778615271125880009770662703225625092370872731783965375708989543593862781106363412e-46 +/- 2.39e-135],1.553663155704534406723293021071375559917e-135,1e-110,[2.41523320021476053384530407088809662406839213443965412075572317236996303548898789698362677e-59 +/- 8.94e-149],7.425697802581719754062361470272647235792e-149,,,,,,6,160,0.22733850000076927,[6.3552233336255293169610817044044210057080306310309383705721696272611634888094893252936623e-24 +/- 3.21e-113],1.953930073369989599835747395882720511164e-113,16,acb_coefficient_enclosure,-95.0,50,[6.3552233336255293169610817044044210057080306310309383705721696272611634888094893252936623e-24 +/- 3.21e-113],1.95393007094961965305492347537145136536e-113,3.6869526808851238851063905138994729937838670778634518443929099852093338362392681778244786819587435632822328929e-3358
[8.274547007889575358551991306542487007498163443188108322287720278378247674086581574338558e-49 +/- 4.57e-137],1.405484227599265771341278382969719232512e-137,1e-110,[2.3263535211754169670072204571187585996613170110452270445961059707643043099495913127373594e-63 +/- 4.55e-152],3.9514588160285122067641243246539355055e-152,,,,,,6,160,0.22916090000217082,[6.868158616122573536756170640429739092943898088322198680731998385195718616127236245537024e-25 +/- 3.83e-113],1.166600242656149490664629230886436348739e-113,17,acb_coefficient_enclosure,-95.0,50,[6.868158616122573536756170640429739092943898088322198680731998385195718616127236245537024e-25 +/- 3.83e-113],1.166600241445964517274217270630801775837e-113,1.2514570813975791930018262658607354047472097395719373688967934464081967421292144557872801926191392437655121934e-3356
[1.345872610011320137006835621733655432152277218742236507181862870600381061292703535983937e-51 +/- 2.99e-139],1.228193755325749351172333529583822506813e-139,1e-110,[2.102146284911814418157672244300486194076673042023645368764898561562951511608022677799738e-67 +/- 5.20e-155],1.91834124171661422514984474412790071457e-155,,,,,,6,160,0.24222849999932805,[7.81984389923377371852901538427172138101900759733020648039937296056565880997894707843500e-26 +/- 1.43e-113],7.136101375248012111179400755491199103589e-114,18,acb_coefficient_enclosure,-95.0,50,[7.81984389923377371852901538427172138101900759733020648039937296056565880997894707843500e-26 +/- 1.43e-113],7.13610136314616237727528115293485337457e-114,4.2617187096241886031954083648230448918418493834071380670539452499306159326562438224107379532435552625528253072e-3355
[2.17469935890992707595332366365992505397203486654380016631589774137661361459459145028054e-54 +/- 1.94e-141],1.039062674584393842166675132700296291035e-141,1e-110,[1.78774102006662800950842001841953463334493788434307975824624083020470393271253529167490e-71 +/- 3.36e-158],8.541755208790757921773547142099906360565e-159,,,,,,6,160,0.24393540000164649,[9.35028987667659243400652734899993716282872877643967941893716678383087934103557215617296e-27 +/- 7.71e-114],4.46753116140014903992139619040674692785e-114,19,acb_coefficient_enclosure,-95.0,50,[9.35028987667659243400652734899993716282872877643967941893716678383087934103557215617296e-27 +/- 7.71e-114],4.46753115534922417296933638912857406334e-114,1.4555408515947228767836625492164861015213700971021302321322705315147642108456709670387443471077988742872726434e-3353
[3.49115866658072844348400081697107744707585501883100046480023067296199703664639468260239e-57 +/- 9.40e-144],8.52766468892051861955664274043858626126e-144,1e-110,[1.43497709930257663245070316067369748365732496666909347328213557947848124258990531274670e-75 +/- 6.04e-162],3.505141035718055070311644913329972927615e-162,,,,,,6,160,0.231731599997147,[1.17081974643170848745014843756726971499393181087284051217447331037045544438134236957521e-27 +/- 6.90e-114],2.859898131560275859107426799602789592642e-114,20,acb_coefficient_enclosure,-95.0,50,[1.17081974643170848745014843756726971499393181087284051217447331037045544438134236957521e-27 +/- 6.90e-114],2.859898128534813425631396898963703160387e-114,4.9843398918024168756201517539023085037463502837350996241797751859676315903105415554204806422910966329251970519e-3352
[5.568688282596976142656149025780083804758625624083965647951031866770720760467263880686e-60 +/- 1.99e-145],6.802204400342306086560264321574020742897e-146,1e-110,[1.0899560755566811445388124311836391120759732154513232149715357012979951787693915202751e-79 +/- 2.06e-165],1.331391454664372885518740577803902971444e-165,,,,,,6,160,0.22659109999949578,[1.5313949542390572078771885866174544317697985073620828531685555154717248792661609985718e-28 +/- 6.19e-114],1.870613134713807759029811843168969935691e-114,21,acb_coefficient_enclosure,-95.0,50,[1.5313949542390572078771885866174544317697985073620828531685555154717248792661609985718e-28 +/- 6.19e-114],1.870613131688345325553781942529883503436e-114,1.7109036465814807693989172066883272910533983764634900105324065522065637737903161246047975414003857279529281043e-3350
[0.0698363024030355998101417824623756496517668442928183883217972854010164925102204475846664457570547156952916982 +/- 3.82e-110],1.641699077062488004723249716182246680329e-110,1e-110,[0.0698363024030355998101417824623756496517668442928183883217972854010164925102204475846664457570547156952916982 +/- 3.82e-110],1.64169906962711152821255863237162786442e-110,,,,,,6,160,0.31635419999656733,[0.0698363024030355998101417824623756496517668442928183883217972854010164925102204475846664457570547156952916982 +/- 3.82e-110],1.641699067148652702708994937768088259116e-110,0,acb_coefficient_enclosure,-90.0,50,[0.0698363024030355998101417824623756496517668442928183883217972854010164925102204475846664457570547156952916982 +/- 3.82e-110],1.641699064670193877205431243164548653813e-110,1.5287676757231404989727027841250513884792410398823496141539085860517390053028331309592545824326990134215004839e-3381
[0.00013474169918021974533045136111930056811731549622679506803359187159752209607875361899666413162157124489982013 +/- 9.12e-111],5.130268862211999906474379535242348423777e-111,1e-110,[0.00013474169918021974533045136111930056811731549622679506803359187159752209607875361899666413162157124489982013 +/- 9.12e-111],5.130268843623558715197651825715801384003e-111,,,,,,6,160,0.31058389999816427,[0.0002694833983604394906609027222386011362346309924535901360671837431950441921575072379933282632431424897996403 +/- 4.23e-110],1.026053767485482330287748517841390474149e-110,1,acb_coefficient_enclosure,-90.0,50,[0.0002694833983604394906609027222386011362346309924535901360671837431950441921575072379933282632431424897996403 +/- 4.23e-110],1.026053766246252917535966670539620671497e-110,1.8345212108677685987672433409500616661750892478588195369846903032620868063633997571511054989192388161058005807e-3380
[2.5729003984866296923367885404149191903709621637593724889479433436916164386158709087439237700721364563484e-7 +/- 5.88e-111],1.682647398639460207845943910284055669078e-111,1e-110,[1.28645019924331484616839427020745959518548108187968624447397167184580821930793545437196188503606822817418e-7 +/- 9.38e-112],8.413236962216565720435173368876033279097e-112,,,,,,6,160,0.2853931999998167,[3.0874804781839556308041462484979030284451545965112469867375320124299397263390450904927085240865637476180e-6 +/- 4.99e-110],2.019176862257369883641968677417859368422e-110,2,acb_coefficient_enclosure,-90.0,50,[3.0874804781839556308041462484979030284451545965112469867375320124299397263390450904927085240865637476180e-6 +/- 4.99e-110],2.019176859778911058138404982814319763119e-110,3.9625658154743801733372456164521331989381927753750501998869310550461075017449434754463878776655558427885292543e-3379
[4.864352098421543602681351117846826060220942203988273809916008132599523836381641631326195017128509996838e-10 +/- 6.79e-113],5.343891955267843326390142415511627839173e-113,1e-110,[8.10725349736923933780225186307804343370157033998045634986001355433253972730273605221032502854751666140e-11 +/- 4.47e-113],8.906486551773573097636505350664893968556e-114,,,,,,6,160,0.29111169999669073,[5.83722251810585232321762134141619127226513064478592857189920975911942860365796995759143402055421199621e-8 +/- 5.22e-110],6.412670301399345779416078933924798060886e-111,3,acb_coefficient_enclosure,-90.0,50,[5.83722251810585232321762134141619127226513064478592857189920975911942860365796995759143402055421199621e-8 +/- 5.22e-110],6.412670295203198715657169697415949047628e-111,1.018945495407697758858148872801977108298392427953584337113782271297570500448699750829071168542571502431336094e-3377
[9.1088422102794781489953279990003256403600059776886803703638041950878397277670328087586094750334832175e-13 +/- 7.63e-114],7.279609587077048705950766848993836216585e-114,1e-110,[3.7953509209497825620813866662501356834833358240369501543182517479532665532362636703160872812639513406e-14 +/- 5.68e-115],3.033170646154791460099336683885332928969e-115,,,,,,6,160,0.26848230000177864,[1.5302854913269523290312151038320547075804810042516983022211191047747570742648615118714463918056251805e-9 +/- 5.29e-110],1.222974402128604929505475221795387244323e-110,4,acb_coefficient_enclosure,-90.0,50,[1.5302854913269523290312151038320547075804810042516983022211191047747570742648615118714463918056251805e-9 +/- 5.29e-110],1.222974400889375516753693374493617441671e-110,2.8530473871415537248028168438455359032354987982700361439185903596331974012563593023213992719192002068077410631e-3376
[1.68994485038209227358338646878934698790622420001851226616243769128607263399423721774666712934477475e-15 +/- 3.39e-114],8.896796848779555614105190337044755219949e-115,1e-110,[1.40828737531841022798615539065778915658852016668209355513536474273839386166186434812222260778731229e-17 +/- 1.16e-116],7.413997341679848487661297695922050255569e-117,,,,,,6,160,0.22940810000000056,[5.11039322755544703531616068161898529142842198085598109287521157844908364519857334646592139913859884e-11 +/- 6.25e-110],2.690391348937525976423476745451905538149e-110,5,acb_coefficient_enclosure,-90.0,50,[5.11039322755544703531616068161898529142842198085598109287521157844908364519857334646592139913859884e-11 +/- 6.25e-110],2.690391343980608325416349356244826327543e-110,8.4035213948533036985101150673268512058936510058135610057238479683741450727914583086557578554710987909609827678e-3375
[3.1072216987380482183773248583861754019004914067287095183982877610474484343108858941692037604553761e-18 +/- 2.61e-116],1.691011785916862496834796387829337736571e-116,1e-110,[4.3155856926917336366351734144252436137506825093454298866642885570103450476540081863461163339658002e-21 +/- 7.20e-119],2.34862747084804790379314725530785767531e-119,,,,,,6,160,0.22649680000176886,[2.0671724517364487187220666817871547713763589230684758684000128816696464943783461676728878777557526e-12 +/- 2.92e-110],1.124996314823033620029325338614083307588e-110,6,acb_coefficient_enclosure,-90.0,50,[2.0671724517364487187220666817871547713763589230684758684000128816696464943783461676728878777557526e-12 +/- 2.92e-110],1.124996313583804207277543491312313504936e-110,2.5598419018168525112384658205087946750260659986939770448204952272893549606349365309443693159742731701696532123e-3373
[5.663289051527335395407485340793310224863819946863995070401370076385702119238493384370128103100456e-21 +/- 6.07e-118],2.847163744465849206203934691782377265615e-118,1e-110,[1.1236684626046300387713264565066091715999642751714275933336051738860520077854153540416920839485032e-24 +/- 9.49e-122],5.649134391381817664778650487013368822959e-122,,,,,,6,160,0.2284829999989597,[9.795949644520274798827398803559730908633245549049164465135221059486487755306160684759772943519746e-14 +/- 6.05e-111],4.924818814754530484093897707226948101346e-111,7,acb_coefficient_enclosure,-90.0,50,[9.795949644520274798827398803559730908633245549049164465135221059486487755306160684759772943519746e-14 +/- 6.05e-111],4.924818808558383420334988470718099088088e-111,7.9867067336685798350640133599874393860813259159252083798399451091427874771810019765464322658397322909293180225e-3372
[1.023429637337457073164961444303634794444707498258699534802117002260664961769641323742564618561754e-23 +/- 4.78e-120],4.335952368755595639813741317380969284038e-120,1e-110,[2.53826794974567726479405120114988788304738962861780638591794891433696667105565804499644002619483e-28 +/- 4.80e-124],1.075385008245802794581290488129328563717e-124,,,,,,6,160,0.22795860000042012,[5.31076469919733484475444728739731281717576503464407148680258871425900644897563444290373643760676e-15 +/- 5.62e-111],2.250005448854727450865970090385890144988e-111,8,acb_coefficient_enclosure,-90.0,50,[5.31076469919733484475444728739731281717576503464407148680258871425900644897563444290373643760676e-15 +/- 5.62e-111],2.250005445756653918986515472131465638359e-111,2.5369539036359018299615101261136572167552447027056544265373943287865324927516123925500431903255620218246069013e-3370
[1.8341184322390772330102860408093246231256556903517289565874862055144895596720452558875622454144e-26 +/- 5.23e-121],6.063854923163233528297135276853942434242e-122,1e-110,[5.0543387131808786183043596803607931633753739262338209782503477885650616172620294749987936657144e-32 +/- 2.96e-127],1.671035851078333971741289297899992874703e-127,,,,,,6,160,0.22840659999928903,[3.2359765277112352757824243738529720909440920492799297331125625260780103370138556463033988929890e-16 +/- 4.69e-111],1.06985959625516148881375329491056144421e-111,9,acb_coefficient_enclosure,-90.0,50,[3.2359765277112352757824243738529720909440920492799297331125625260780103370138556463033988929890e-16 +/- 4.69e-111],1.069859594706124722874025985783349190895e-111,8.1716620475009048417707589325345169297589987266097921528467648906176730819157199170559285919960208281929443346e-3369
[3.260295604503004496916406525195887206319684143910543654119583968785610374180835236759038592791e-29 +/- 4.28e-123],7.877440121519136919553065056236740608425e-124,1e-110,[8.984500673784734614518316041655332909831581084409566948080864111512374267473642076606698062145e-36 +/- 6.89e-130],2.170811314561706287587841775077618410142e-130,,,,,,6,160,0.2258062000037171,[2.1858409731715256002426052572830386425835734567267503405146471948982595108841698685856269678055e-17 +/- 7.63e-112],5.281371185542952121233502181304833828247e-112,10,acb_coefficient_enclosure,-90.0,50,[2.1858409731715256002426052572830386425835734567267503405146471948982595108841698685856269678055e-17 +/- 7.63e-112],5.281371177797768291534865635668772561674e-112,2.6616270669002947198910471951683855142643595852386180154986605643726135181096916301267881699644182126114161547e-3367
[5.74937618088149773590508923339255766243658539781500664216495112063665514953852884869823940297e-32 +/- 3.44e-125],9.591330619809872126801385241702921716172e-126,1e-110,[1.440339952321202535249591458581989954714953452635232945066977092511587890196240392190315707415e-39 +/- 6.99e-133],2.402830533535676413808609862779271012291e-133,,,,,,6,160,0.22642410000116797,[1.618943154656196395870584844144700133262062057002361911681306692348470546026051605900273213587e-18 +/- 4.05e-112],2.700783262372286473083497719001810488267e-112,11,acb_coefficient_enclosure,-90.0,50,[1.618943154656196395870584844144700133262062057002361911681306692348470546026051605900273213587e-18 +/- 4.05e-112],2.700783258499694558234179446183779854981e-112,8.748652445985316557554920345857823690364590636697370520508640811589981824743160314677616767361305081453176578e-3366
[1.00597514535483279128728113558363047053894335158162645708598880730503849564781500072041601070e-34 +/- 2.80e-127],1.102395025150207096641020001974625585085e-127,1e-110,[2.10014986454081320665167117517693149780489950676913491956183195902693956689876401398328525562e-43 +/- 2.47e-136],2.30144329506383907755625026766989314485e-136,,,,,,6,160,0.2261108000020613,[1.30303462685462686255459776410007323519339050919618802199994327298067853269741432052172191707e-19 +/- 5.18e-112],1.427926807661137159327340516185860603377e-112,12,acb_coefficient_enclosure,-90.0,50,[1.30303462685462686255459776410007323519339050919618802199994327298067853269741432052172191707e-19 +/- 5.18e-112],1.427926805724841201902681379776845286734e-112,2.8975536901103368438621896185481112062487524188741691163924618367986019803549346962212266733500642429772920826e-3364
[1.7467091828561654995980383763694313425344752219367558413537629801224939676214171410820067808e-37 +/- 3.62e-129],1.2030637835794382576176246905505105566e-129,1e-110,[2.8050479337666023206443093563609605134681342672514532814050709130801264829907379482047125663e-47 +/- 4.03e-139],1.932005397493538133750307073708317984093e-139,,,,,,6,160,0.22546239999792306,[1.1312518797388991593967406035801235592946714047163631792671155407846596309012269890977738011e-20 +/- 5.04e-112],7.791612769832355442957182327863620012156e-113,13,acb_coefficient_enclosure,-90.0,50,[1.1312518797388991593967406035801235592946714047163631792671155407846596309012269890977738011e-20 +/- 5.04e-112],7.79161276015087565583388664581854342894e-113,9.6585123003677894795406320618270373541625080629138970546415394559953399345164489874040889111668808099243069421e-3363
[3.010099315786267393325465312664732465874738293533624840417938468113545359615846744518812984e-40 +/- 3.79e-131],1.252604333845718215040039771175586689057e-131,1e-110,[3.452808347528458315693007426904844477927480062299758452271588535235645178160875381460577405e-51 +/- 6.19e-142],1.436830559926023510806693919826376014373e-142,,,,,,6,160,0.24132990000362042,[1.0527210213394588725831221404292991857267902132027809401540563478276387622098075189418775264e-21 +/- 8.36e-113],4.380728897886805139707602151784663359577e-113,14,acb_coefficient_enclosure,-90.0,50,[1.0527210213394588725831221404292991857267902132027809401540563478276387622098075189418775264e-21 +/- 8.36e-113],4.380728893046065246145954310762125067969e-113,3.2372668813646521979701704703778897614641233921214854955557159831818863504655132468126808350531752231884228785e-3361
