A_ball,A_rad,abs_tol,c_ball,c_rad,cache_A,cache_A_exact_contained,cache_A_radius,cache_A_radius_contains_A_ball,cache_A_radius_overlaps_A_ball,cutoff,dps,elapsed_seconds,full_mu_ball,full_mu_rad,k,kind,lam,n_sum,retained_mu_ball,retained_mu_rad,tail_mu_bound
[1.3782832564238258982681381844688394862367955644004876916606135181276690670709277797620e-70 +/- 4.07e-156],9.520083657817271791231823177459020964312e-157,1e-110,[1.26577259714586074696895992370692771706061422246198200300857613547622468442743246409281e-98 +/- 9.45e-185],8.742949551152520478372710481996027749469e-185,,,,,,6,160,0.43365689998609014,[2.9219562631584458629700417112253428961785600890040937338321352081527400759729409577766e-27 +/- 2.29e-113],2.01825479322361548867682308920926513694e-113,27,acb_coefficient_enclosure,-25.0,50,[2.9219562631584458629700417112253428961785600890040937338321352081527400759729409577766e-27 +/- 2.29e-113],2.018254790803245541895999168697995991136e-113,2.9116979630634877693218881720174783981041098545862279593653463845781476978164214e-3341
[3.131658404727108997271003796333988394077272668494760410353711169848495872332313254524e-73 +/- 5.63e-158],1.017111169192817886594131013124473955145e-158,1e-110,[1.0271492695843743200571245889699793757352020939551060483089630298807547591141801626369e-102 +/- 5.84e-188],3.336011965909818285637354936472961870756e-188,,,,,,6,160,0.5502660000056494,[7.303016801392871255267425559416460660554715510846170637779330181288278886731362785252e-28 +/- 5.10e-113],2.371899790072857362117608826190208955501e-113,28,acb_coefficient_enclosure,-25.0,50,[7.303016801392871255267425559416460660554715510846170637779330181288278886731362785252e-28 +/- 5.10e-113],2.371899787652487415336784905678939809697e-113,1.0114319240115273303960243123850188119730065810667949753584887441166197266099148e-3339
[7.035024798638976664198295684212417225846375529174484456063255478487041329751702144e-76 +/- 7.87e-158],6.109992368005725699775276278312602918512e-158,1e-110,[7.95658693778461491013892673973339699674836398818289676285861933879400052973477048e-107 +/- 4.29e-188],6.910378668820653098104716736006907363119e-189,,,,,,6,160,0.5127563999849372,[1.870244558494696656409616804204892279074612007766731813767906802402776318235549857e-28 +/- 2.29e-110],1.624326885013732989818448574925903452178e-110,29,acb_coefficient_enclosure,-25.0,50,[1.870244558494696656409616804204892279074612007766731813767906802402776318235549857e-28 +/- 2.29e-110],1.624326882535274164314884880322363846874e-110,3.5177259458841594609705794729051840714722194988967174397213879710632265745822799e-3338
[1.5628483870583054288159545708660898098605851566815455265710127678262380401919300116e-78 +/- 6.80e-161],2.652374950572895342758377465431373628091e-161,1e-110,[5.891919084924703600768690021207005296055161875866917879156906727131060327251295786e-111 +/- 3.10e-193],9.999420703373919805976639849458637724619e-194,,,,,,6,160,0.5200197999947704,[4.902658277497350289285311708270213027492344836945080244607452472013573334297448911e-29 +/- 3.73e-111],8.320505053491526059267027744012670816806e-112,30,acb_coefficient_enclosure,-25.0,50,[4.902658277497350289285311708270213027492344836945080244607452472013573334297448911e-29 +/- 3.73e-111],8.320505038001158399869754652740548283661e-112,1.2248606408291729008363132459755099947224580681404307937652832869734906958053709e-3336
[0.0839312266785836386621473734050437978161502973837158796361381505091257883603990811567366362203370328724650371 +/- 5.49e-110],3.322897441651544022175689048781637288789e-110,1e-110,[0.0839312266785836386621473734050437978161502973837158796361381505091257883603990811567366362203370328724650371 +/- 5.49e-110],3.322897426780791069154306881160399656969e-110,,,,,,6,160,0.5713609000085853,[0.0839312266785836386621473734050437978161502973837158796361381505091257883603990811567366362203370328724650371 +/- 5.49e-110],3.322897421823873418147179491953320446363e-110,0,acb_coefficient_enclosure,-50.0,50,[0.0839312266785836386621473734050437978161502973837158796361381505091257883603990811567366362203370328724650371 +/- 5.49e-110],3.322897416866955767140052102746241235756e-110,1.5287676757231404989727027841250513884792410398823496141539085860517390053028331e-3381
[0.0002320117141885536821574497244537773754779547788789660110509757427628500975828936507004156009540993920379227 +/- 2.86e-110],1.660069607196908808105619330812843695516e-110,1e-110,[0.0002320117141885536821574497244537773754779547788789660110509757427628500975828936507004156009540993920379227 +/- 2.86e-110],1.660069599761532331594928247002224879607e-110,,,,,,6,160,0.5241347000119276,[0.0004640234283771073643148994489075547509559095577579320221019514855257001951657873014008312019081987840758454 +/- 5.72e-110],3.320139194566147012182729104797370548607e-110,1,acb_coefficient_enclosure,-50.0,50,[0.0004640234283771073643148994489075547509559095577579320221019514855257001951657873014008312019081987840758454 +/- 5.72e-110],3.320139189609229361175601715590291338e-110,1.8345212108677685987672433409500616661750892478588195369846903032620868063633998e-3380
[6.2848329462181353956360326302094367371296851262956860788216281984215919642449218299232788073693234249949e-7 +/- 4.68e-111],1.024090129480102069024606098101264043267e-111,1e-110,[3.14241647310906769781801631510471836856484256314784303941081409921079598212246091496163940368466171249747e-7 +/- 6.89e-112],5.120450631910142685725757399234197683187e-112,,,,,,6,160,0.4601262000214774,[7.5417995354617624747632391562513240845556221515548232945859538381059103570939061959079345688431881099939e-6 +/- 3.61e-110],1.228908149799590125446509004863552739988e-110,2,acb_coefficient_enclosure,-50.0,50,[7.5417995354617624747632391562513240845556221515548232945859538381059103570939061959079345688431881099939e-6 +/- 3.61e-110],1.228908148560360712694727157561782937336e-110,3.9625658154743801733372456164521331989381927753750501998869310550461075017449435e-3379
[1.6704615994540950245887125027915230030044497486911364984094000074192862404091414920400977068096743590769e-9 +/- 6.15e-113],4.436199797978829116291195120080014648067e-113,1e-110,[2.7841026657568250409811875046525383383407495811518941640156666790321437340152358200668295113494572651282e-10 +/- 7.88e-114],7.393666313828915548613165730058230108086e-114,,,,,,6,160,0.5409415999893099,[2.0045539193449140295064550033498276036053396984293637980912800089031434884909697904481172481716092308923e-7 +/- 5.38e-111],5.323439732402747493028865370778818461319e-111,3,acb_coefficient_enclosure,-50.0,50,[2.0045539193449140295064550033498276036053396984293637980912800089031434884909697904481172481716092308923e-7 +/- 5.38e-111],5.323439726206600429269956134269969448061e-111,1.0189454954076977588581488728019771082983924279535843371137822712975705004486998e-3377
[4.36116211139334075507071479850206724122520633035552602375095768332700943832944865000910627432351447986e-12 +/- 1.79e-114],1.677405385249366275190016220604074517227e-114,1e-110,[1.81715087974722531461279783270919468384383597098146917656289903471958726597060360417046094763479769994e-13 +/- 2.32e-115],6.989189076841982499453953934025541852722e-116,,,,,,6,160,0.5112688999797683,[7.32675234714081246851880086148347296525834663499728371990160890798937585639347373201529854086350432616e-9 +/- 7.43e-111],2.818041029162975539334280803600777361244e-111,4,acb_coefficient_enclosure,-50.0,50,[7.32675234714081246851880086148347296525834663499728371990160890798937585639347373201529854086350432616e-9 +/- 7.43e-111],2.818041026064902007454826185346352854615e-111,2.8530473871415537248028168438455359032354987982700361439185903596331974012563593e-3376
[1.1193954159123548779877437365794068489016614955704257396045274784516181151281322965481865291796785117e-14 +/- 5.21e-115],6.235459884801216350587379544370303534103e-116,1e-110,[9.328295132602957316564531138161723740847179129753547830037728987096817626067769137901554409830654265e-17 +/- 5.04e-117],5.196216550478233714598007379715724344426e-118,,,,,,6,160,0.4881440000026487,[3.3850517377189611510349370594161263110786243626049674365640910948376931801474720647617160642393478195e-10 +/- 3.81e-111],1.88560305697732514237617513444333963959e-111,5,acb_coefficient_enclosure,-50.0,50,[3.3850517377189611510349370594161263110786243626049674365640910948376931801474720647617160642393478195e-10 +/- 3.81e-111],1.885603053879251610496720516188915132961e-111,8.4035213948533036985101150673268512058936510058135610057238479683741450727914583e-3375
[2.826954638716581423862106147173237798728630346584576887135826764905584392303170152003716240401658018e-17 +/- 4.11e-117],2.350446903794820028559633553339178929688e-117,1e-110,[3.926325887106363088697369648851719164900875481367467898799759395702200544865514100005161445002302803e-20 +/- 7.93e-120],3.264509587706266007381433400952852467102e-120,,,,,,6,160,0.463242400001036,[1.880716382045367289666981977591411642738183196975787311473722830156387184511453038725032340414415046e-11 +/- 2.55e-111],1.563705309182359685231627333786024903289e-111,6,acb_coefficient_enclosure,-50.0,50,[1.880716382045367289666981977591411642738183196975787311473722830156387184511453038725032340414415046e-11 +/- 2.55e-111],1.563705307633322919291900024658812649975e-111,2.5598419018168525112384658205087946750260659986939770448204952272893549606349365e-3373
