A_ball,A_rad,abs_tol,c_ball,c_rad,cache_A,cache_A_exact_contained,cache_A_radius,cache_A_radius_contains_A_ball,cache_A_radius_overlaps_A_ball,cutoff,dps,elapsed_seconds,full_mu_ball,full_mu_rad,k,kind,lam,n_sum,retained_mu_ball,retained_mu_rad,tail_mu_bound
[1.970095468805663164977800925204752535579447613556506949814380133688865434287023145768815368268775570370e-144 +/- 3.78e-247],1.500040798682165381399307927619082485235e-247,1e-140,[2.770885206520781641112001900604628106794776088639221853677106747008158048012897749880630511221257897842e-219 +/- 4.05e-322],2.109766207289919993777988285570194489863e-322,,,,,,8,220,3.8589741999894613,[5.471131840847715204739563517685490540379538465371949753278019035848360916632850219230068630829695480258e-37 +/- 5.18e-140],4.165747829759963305789347821967336932457e-140,56,acb_coefficient_enclosure,0.0,100,[5.471131840847715204739563517685490540379538465371949753278019035848360916632850219230068630829695480258e-37 +/- 5.18e-140],4.165747825849644760509853828940803309144e-140,1.99505544360094130493572143512615539431377834827278471417604e-13506
[3.826332474924301400351333412255273394545483325597682605536086138823895998525960594248348857403542562215e-147 +/- 9.08e-250],6.39463750353237752746936714201440020117e-250,1e-140,[9.44145896522883014021947692063799926832200166756049151704738591516265627167188944023587369513198286145e-224 +/- 4.43e-326],1.577874053833810490564640773027388578908e-326,,,,,,8,220,3.7157166999968467,[2.401491484918603891980037591550016039303409975638246362943339695461494960279545505154557265378233233150e-37 +/- 6.54e-140],4.013416897424184817549871182316697170699e-140,57,acb_coefficient_enclosure,0.0,100,[2.401491484918603891980037591550016039303409975638246362943339695461494960279545505154557265378233233150e-37 +/- 6.54e-140],4.013416893513866272270377189290163547385e-140,1.25462964940191369715609890598542224449367347953989383068879e-13504
