A_ball,A_rad,abs_tol,c_ball,c_rad,cache_A,cache_A_exact_contained,cache_A_radius,cache_A_radius_contains_A_ball,cache_A_radius_overlaps_A_ball,cutoff,dps,elapsed_seconds,full_mu_ball,full_mu_rad,k,kind,lam,n_sum,retained_mu_ball,retained_mu_rad,tail_mu_bound
[4.87233904400491920023088453616882882127316013862289384780586708433513370256958114905696029439522304644619566057076086596070791037e-25 +/- 5.32e-154],1.201493583363680924877658661656534342953e-154,1e-140,[1.342686024031337963026588551633826284521924641375356549770135329677891783115515087372398670192687126996857269778097681316332647257e-31 +/- 4.17e-161],3.310994210041949622606570740797243457202e-161,,,,,,8,220,4.055010899988702,[3.266623524216550444458912582448764250097168854924737600304257162956481616982739956592128753521778759289241315445256431428252955135e-13 +/- 8.26e-143],8.05532444291677729805424460011536305999e-143,10,acb_coefficient_enclosure,0.01,100,[3.266623524216550444458912582448764250097168854924737600304257162956481616982739956592128753521778759289241315445256431428252955135e-13 +/- 8.26e-143],8.055324435279436389305232894985414576956e-143,1.67680972219087244765440629205180747601246770767767673317764e-13588
[1.80925653658751863834653354723166797702364804809676664704633480136187434011013060256570302360411652527577919695917255153065807998e-27 +/- 4.01e-156],3.529164470323471733847767984447014301304e-156,1e-140,[4.5325690851659417547161434464477813277207793412717618823310856615807738599039266738959611582193876394795654886142490167815508257e-35 +/- 4.03e-163],8.841301060346157694364083378786676173622e-164,,,,,,8,220,4.130721299996367,[5.0946109504288039786962112953435411438346447119923163716692917451479743009377004254182897079807086498829364642029074444308909211e-14 +/- 3.07e-142],9.937628791238990303463706768558129314376e-143,11,acb_coefficient_enclosure,0.01,100,[5.0946109504288039786962112953435411438346447119923163716692917451479743009377004254182897079807086498829364642029074444308909211e-14 +/- 3.07e-142],9.937628775964308485965683358298232348308e-143,9.79840115923709812890226981094621412069894173529911969300324e-13587
[6.537726100850495291096626593679535694258733676266717631729002161434181246338690852935851798854732642747611343653763479204805902e-30 +/- 2.07e-157],1.077573927491422330724417941760248108875e-157,1e-140,[1.3648651906069823756531557710202921439633466101713893297494209124633782530869815159147384473986585102737885100287271439604389426e-38 +/- 5.93e-166],2.249624893709254378521691307750193985371e-166,,,,,,8,220,3.9874398999963887,[8.468284260934354215718251239587832506325877537127055224229159214716155673252981022909700380657260189760433697487417077322247777e-15 +/- 1.74e-142],1.395776163705838647118966868964950721089e-142,12,acb_coefficient_enclosure,0.01,100,[8.468284260934354215718251239587832506325877537127055224229159214716155673252981022909700380657260189760433697487417077322247777e-15 +/- 1.74e-142],1.395776162178370465369164527938961024482e-142,5.76929860255880337829765646468513087426753689374412167524031e-13585
[2.302232910985895904937254222304245344505404441615538598388696136467666456359545096320154442596969468839591326041472478379095129e-32 +/- 4.58e-159],3.440987336437000680263657374473184757308e-159,1e-140,[3.697165924009593648598787757870096313963499915747091447628850278559638754313371004510141418825788198490667200021995234669996813e-42 +/- 6.57e-169],5.525896627770339282521971481566780222355e-169,,,,,,8,220,3.8477640000055544,[1.491035447521326042228466967294764465766116423631665937425134977516994928111477956783214879650468011950021627801326960676107233e-15 +/- 3.11e-142],2.228546917805372011830228781206025888015e-142,13,acb_coefficient_enclosure,0.01,100,[1.491035447521326042228466967294764465766116423631665937425134977516994928111477956783214879650468011950021627801326960676107233e-15 +/- 3.11e-142],2.228546914750435648330624099154046494802e-142,3.41884361633114274269490753462822570326965149258910914088315e-13583
[7.9109737656254953348831199341723158620130129920580543736885304445593606420048723313895573995367242089236307974714252391110058e-35 +/- 1.67e-160],1.123745877040771588933036177267165844428e-160,1e-140,[9.0744767495803993630963942708850845908906883828184675105085455546980951170615194753777846468464894720529126378097959771790134e-46 +/- 6.08e-171],1.289020301095634349805915058694660825947e-171,,,,,,8,220,3.845905900001526,[2.76670219439705386119008022418404634893187429000377790327783927889522933483566334753984896470099086489871022844945165256980732e-16 +/- 8.91e-142],3.930072649737427851786039517143973939726e-142,14,acb_coefficient_enclosure,0.01,100,[2.76670219439705386119008022418404634893187429000377790327783927889522933483566334753984896470099086489871022844945165256980732e-16 +/- 8.91e-142],3.930072643627555124786830153040015153299e-142,2.03715923069662574461268973097847379836205440661861399842968e-13581
[2.655660037464873434328811594413004956407067696713464248269092177640123253768266452361302551926924239677151630001711103966963e-37 +/- 5.30e-161],2.039235429818546536606423695503967149172e-161,1e-140,[2.030826712254463516661061903151874700053054566496989140548094139626145255887027107624168520772691508225044317762226799238573e-49 +/- 5.41e-173],1.559436714378931867496113475431516446088e-173,,,,,,8,220,3.9753542999969795,[5.386825932084860806383873510243994234253097975463316284584708319780055840185433100307969286813958795095133969777693463522270e-17 +/- 7.49e-141],4.136450472894374483675388761827346655515e-141,15,acb_coefficient_enclosure,0.01,100,[5.386825932084860806383873510243994234253097975463316284584708319780055840185433100307969286813958795095133969777693463522270e-17 +/- 7.49e-141],4.136450468006476302076021270544179626373e-141,1.21966694586223786516166198086969269992257192860778954228564e-13579
[8.71828486047634604181670383882457964726928457276276198559668565636577333721514316755938246202925220140717133139261137343748e-40 +/- 2.22e-163],1.195078314673508457096542565370371725047e-163,1e-140,[4.166884486794281400287751070506080516478627543135208291394703345006306903279046668386340993699344748401065304141819891049837e-53 +/- 6.45e-177],5.711849696015059483138561689797646894178e-177,,,,,,8,220,3.96938159999263,[1.096435802416203311150935704972254728778213231459885128212422014909189334828705583226351638522769012157265589453307363600233e-17 +/- 5.72e-141],1.50296378688580113636834085792770344906e-141,16,acb_coefficient_enclosure,0.01,100,[1.096435802416203311150935704972254728778213231459885128212422014909189334828705583226351638522769012157265589453307363600233e-17 +/- 5.72e-141],1.502963784441852045568657112286119934489e-141,7.33278551694145431660829506074384944438297789805410439968095e-13578
[2.80167379650606321673867015888416750445439227869238487080105724323363278805812642920177050875046082486218230463245163607949e-42 +/- 8.98e-165],4.924426583815838537166547286508267899884e-165,1e-140,[7.8767861194967277540857707641326403898021911566449138589265671565335234199812881238061831324132919428080159136883581625084e-57 +/- 3.40e-179],1.38448148093211275263964516132117274266e-179,,,,,,8,220,4.139385400005267,[2.32548561349532075308284142334914022948077734617295685939529645283470031715217784949743059161043645147626827552576934844423e-18 +/- 6.95e-141],4.087443418370226542135550489993431199181e-141,17,acb_coefficient_enclosure,0.01,100,[2.32548561349532075308284142334914022948077734617295685939529645283470031715217784949743059161043645147626827552576934844423e-18 +/- 6.95e-141],4.087443413482328360536182998710264170039e-141,4.42481228908010043333620547665457429329624266305436242632176e-13576
[8.820789442491271094564619784437619204606923689567181243430243969679299938474145464668636688247160819807948059911667940804e-45 +/- 7.90e-166],3.489722032185589202850024239701828209983e-166,1e-140,[1.3777373592859147694822781095772541663646425113595772983952163249189126260059786798928014479725221484371243736778157026943e-60 +/- 5.85e-182],5.450669050408512917734356582619198516572e-182,,,,,,8,220,3.55982640000002,[5.125091037235008375033265832535582464089893306338453050050573254720965413747912542387428297557294005143857974521244760103e-19 +/- 4.43e-140],2.027612507224064242606930339485744778202e-140,18,acb_coefficient_enclosure,0.01,100,[5.125091037235008375033265832535582464089893306338453050050573254720965413747912542387428297557294005143857974521244760103e-19 +/- 4.43e-140],2.027612505268904969967183342972477966546e-140,2.67880527771335810018191899127195849107664420682210049593534e-13574
[2.722980257219506607520344279982993202900705431713604447005160691426624691212143997920135641576980293605414317555721580188e-47 +/- 3.87e-168],2.804408461604146436723076455491968078044e-168,1e-140,[2.238462747836085946977821039429149132173615255908844436782010786823303487955286223647956118012618952355716754937763754266e-64 +/- 4.92e-185],2.305401895944411360060688198659833525319e-185,,,,,,8,220,3.868456399999559,[1.170766645474709965798941608985560415004864533024891653331832237883908924324463077900170566613762516188559695916411189728e-19 +/- 2.88e-140],1.205777331455345147988962057940632828573e-140,19,acb_coefficient_enclosure,0.01,100,[1.170766645474709965798941608985560415004864533024891653331832237883908924324463077900170566613762516188559695916411189728e-19 +/- 2.88e-140],1.205777329500185875349215061427366016916e-140,1.62651561477570050800789337726461479663320345686018819855766e-13572
[8.24792627384921677615103091700675543753107394539261294863219284890884633492839795906281834018578010840394637914175922608e-50 +/- 4.77e-170],2.03198210702793007858048544160404983084e-170,1e-140,[3.39015967191818724977738697365819996581797777998731683959185305681384492941435411513338141372795464250487826104408292718e-68 +/- 2.00e-188],8.352091822620248451622456055862108779598e-189,,,,,,8,220,4.19681630001287,[2.76608308896872780448748782056554642971751412638349283487522828806414825467452759961854011441623690304659849880762153664e-20 +/- 3.15e-140],6.814599338737930277562119619614449551529e-141,20,acb_coefficient_enclosure,0.01,100,[2.76608308896872780448748782056554642971751412638349283487522828806414825467452759961854011441623690304659849880762153664e-20 +/- 3.15e-140],6.814599328962133914363384637048115493245e-141,9.90190969385402065362854114549385007901579470322690181365834e-13571
[2.453013946161650727586328951994667273636618909028697077373550088799447861051997578545638016861802607108522649249101678002e-52 +/- 5.77e-173],1.477135858873985482433992148057460381112e-173,1e-140,[4.801269739589881401769975782304604541653906785160091584244333811669344521586451564856374969511590415890159181309356818410e-72 +/- 6.98e-193],2.89118930209821604803262885051451009016e-193,,,,,,8,220,3.7705089999944903,[6.745813357105559915212041232320261682237134343213102850547964270316659173833398073852921442378837775729601610396960154074e-21 +/- 7.77e-142],4.062138648508606622048832125025180189791e-142,21,acb_coefficient_enclosure,0.01,100,[6.745813357105559915212041232320261682237134343213102850547964270316659173833398073852921442378837775729601610396960154074e-21 +/- 7.77e-142],4.062138642398733895049622760921221403363e-142,6.04246768294719771979564929436647967612498727936450938582314e-13569
[7.1677096441045695920094632651439691239420018516482713755916328951947708541596779847337775944563714526023022480742589774e-55 +/- 6.41e-174],1.782518663330898391074196136955689423827e-174,1e-140,[6.3769617465254496786860710629630651087258227963432950295912137463224396869075842936333301833173269807671048870758834712e-76 +/- 1.76e-195],1.585869667156868973943661326758511887051e-195,,,,,,8,220,3.528978799993638,[1.69516961443019037813279355842260629266228689987605439436567053716423526758987970494306726012909268948741621396006751854e-21 +/- 5.00e-141],4.215672245992413452939823616845915125452e-141,22,acb_coefficient_enclosure,0.01,100,[1.69516961443019037813279355842260629266228689987605439436567053716423526758987970494306726012909268948741621396006751854e-21 +/- 5.00e-141],4.21567224110451527134045612556274809631e-141,3.69530468077126402775058374624367823748799222062469551773006e-13567
[2.05890792128090581701391923584260580455800346269762084206069216146613546296292714511960943115808527001161488960172177481e-57 +/- 1.66e-177],1.542267058582281775763509202781045073843e-177,1e-140,[7.96420620517402843303349640923979707335509174856787769048402860956549449854899638780732741366657943168916995981339931026e-80 +/- 8.58e-200],5.965751423943778438192108738460032919053e-200,,,,,,8,220,3.6106222000089474,[4.38240175499035531604572278153522817467626783510396452280946933980390605324818279231917633374830654950491681357977412191e-22 +/- 4.48e-142],3.282727589576116346182626046901291734311e-142,23,acb_coefficient_enclosure,0.01,100,[4.38240175499035531604572278153522817467626783510396452280946933980390605324818279231917633374830654950491681357977412191e-22 +/- 4.48e-142],3.282727583466243619183416682797332947884e-142,2.26435691077047668083440025301740283488625906285087725341757e-13565
[5.817058502343850064552112704946806607271997983044185465443736276687034955225989469934066278958697174252831215303345578e-60 +/- 8.13e-178],4.178689078547671458961929464820061887821e-178,1e-140,[9.375571741491700769394486976368422182531814653055685937489831985273751305297131850798224754331194878691857811222604063e-84 +/- 7.34e-202],6.734950172974006542222402660165043774848e-202,,,,,,8,220,4.169523000004119,[1.163875562306444053041070769146228620598631725645533665001338719958803054824232504973072185453523739164399323543220800e-22 +/- 1.20e-140],8.360710276977836228559382757393095047149e-141,24,acb_coefficient_enclosure,0.01,100,[1.163875562306444053041070769146228620598631725645533665001338719958803054824232504973072185453523739164399323543220800e-22 +/- 1.20e-140],8.360710267202039865360647774826760988865e-141,1.39003787501991711345915835940333627088527903286845689352654e-13563
[1.6173290675859222578615449029893936990831969475757655192701068098368956399754432265646148359953826039861082561588650424e-62 +/- 4.92e-181],3.620426383519412722853171284581249141031e-181,1e-140,[1.0426840092216336694101822972610672101871965244654840321827675860285335059755191693070074473615252030792708116322332845e-87 +/- 5.67e-206],2.334070886325190804593390543753471147892e-206,,,,,,8,220,3.57979940000223,[3.171228863640293776552558680631945549892134959507375956022508879344042384599911781787891180529655302484022055667043769e-23 +/- 5.01e-141],7.098864933487117415539708335833172632242e-142,25,acb_coefficient_enclosure,0.01,100,[3.171228863640293776552558680631945549892134959507375956022508879344042384599911781787891180529655302484022055667043769e-23 +/- 5.01e-141],7.098864921267371961541289607625255059387e-142,8.54737014914207856432925610801737754018869617073623689823379e-13562
[4.42717208679971244274276925536497660436503918031602899337343545287197645801460620053030986305865448948176762142210689e-65 +/- 5.23e-182],1.736561151546385147094580180123313791708e-182,1e-140,[1.097759936308169564292683497599712667414855474358206448121947723154077222506620342592780381690557693792871029590539734e-91 +/- 6.88e-209],4.305970525713115590890722843103590618802e-209,,,,,,8,220,3.4712755999935325,[8.85433132383885358994906694761447981926314206903115692356367277639110398924775326560815616179264985411762108806480033e-24 +/- 7.60e-141],3.473117241974047804189329045085769020189e-141,26,acb_coefficient_enclosure,0.01,100,[8.85433132383885358994906694761447981926314206903115692356367277639110398924775326560815616179264985411762108806480033e-24 +/- 7.60e-141],3.473117237086149622589961553802601991047e-141,5.26388984279240461018314942199409816814639703797793910110096e-13560
[1.193656908821510815837766963153697084178273961650393193096314538268164503049879243867463658391589925740585680585731844e-67 +/- 2.71e-185],1.888756769066968125562429627150733048054e-185,1e-140,[1.096217485439363331210886030420969939819816708475822224720177503375662374921124660017220203593221131799295092811664192e-95 +/- 4.06e-213],1.734575634650260176142897389313927837193e-213,,,,,,8,220,3.2497069999953965,[2.530548974267486337610522599875701024030496694638329590936011743003405158422833237592205430046909881567208170342905564e-24 +/- 6.37e-142],4.004158510256184010852999751596758452433e-142,27,acb_coefficient_enclosure,0.01,100,[2.530548974267486337610522599875701024030496694638329590936011743003405158422833237592205430046909881567208170342905564e-24 +/- 6.37e-142],4.004158504146311283853790387492799666006e-142,3.24638442668215207958931687989163290660955977324021262380626e-13558
[3.171307735692932318553581687058331148180580943151137540784994484650381699187763586539342014445615302020467350481275e-70 +/- 5.01e-185],8.389109748555514410499716441214489795791e-186,1e-140,[1.0401538109735566953303145884055174834603505270978018633902542445300468223811516595912532717195409977011308544339792e-99 +/- 4.00e-215],2.75153507147019064730688355724947134207e-215,,,,,,8,220,3.2060348999948474,[7.395478907020456915035605171242942997503142842365324787726368977752650227835744629720286742541269951135897365458329e-25 +/- 2.71e-140],1.956337543509925522121474542360959812387e-140,28,acb_coefficient_enclosure,0.01,100,[7.395478907020456915035605171242942997503142842365324787726368977752650227835744629720286742541269951135897365458329e-25 +/- 2.71e-140],1.956337541554766249481727545847693000731e-140,2.00478476875810093336042024863483295285362287750974533961369e-13556
[8.30564370468889873969223372141906033948544479836587408907040876733718459696945878466255014122454938537576519131300e-73 +/- 4.08e-187],8.089371499336756568967855253911393962951e-188,1e-140,[9.39365220480895662362150219960428987963205290422845256848216863944758895541440777488871098408235150390988047697046e-104 +/- 3.05e-218],9.149049119049363826534368614379433207751e-219,,,,,,8,220,3.2869699000002583,[2.208035563214408860190018005020596598183778451366524623533947154702321316067941642675534877237323077192662873880057e-25 +/- 3.07e-140],2.150540102308300834926628419112235004936e-140,29,acb_coefficient_enclosure,0.01,100,[2.208035563214408860190018005020596598183778451366524623533947154702321316067941642675534877237323077192662873880057e-25 +/- 3.07e-140],2.150540098397982289647134426085701381623e-140,1.23956861634399189913539204525760518847627394189077135574758e-13554
[2.14508766645895513213939625074206513275910161782492907262636922081777393293570422670331920443302114212717255674067e-75 +/- 3.12e-189],7.627873561141401223657485600002743543216e-190,1e-140,[8.08695396527584055159578380200433208586704000411634960504422375662520396403815937127109015726252274232970578834805e-108 +/- 7.64e-222],2.875698888238947266006199941131564116418e-222,,,,,,8,220,3.408491000009235,[6.72914397263931527218674729037222488014172667105650158900839566442014912317698689047989691849621418532432662374719e-26 +/- 3.40e-140],2.392865326706075316674205742640908101834e-140,30,acb_coefficient_enclosure,0.01,100,[6.72914397263931527218674729037222488014172667105650158900839566442014912317698689047989691849621418532432662374719e-26 +/- 3.40e-140],2.392865322795756771394711749614374478521e-140,7.67313294313920231333645961129953637981378754849106990049653e-13553
[5.46519607238554706317746638175521862758748153659375331980671834031570907387705839896237276792341711173894814058804e-78 +/- 6.71e-192],4.3671691173899944168728256781195849525e-192,1e-140,[6.64636180062799651432676461938898606738153147127642555025551996565478189161761487041924248847290650228561318740201e-112 +/- 6.82e-226],5.311023704983611693153389893325387270602e-226,,,,,,8,220,3.182137399999192,[2.09160828144626874664767545359042979064427312674565730079338913825422912263350444154173102103073914202382861613149e-26 +/- 3.64e-140],1.671377736712069825257011599163538919647e-140,31,acb_coefficient_enclosure,0.01,100,[2.09160828144626874664767545359042979064427312674565730079338913825422912263350444154173102103073914202382861613149e-26 +/- 3.64e-140],1.67137773475691055261726460265027210799e-140,4.75490650952626124305802195595450635345921056973160903040293e-13551
[1.37404050528888255357250731581157780073263709152867220019240348474200205196045756766704286152267767650692703489354e-80 +/- 6.24e-194],5.234963337299584799158410483908905637747e-194,1e-140,[5.2218908330958096734487087966166685916574822141139095737365441171799774560201409484831332086316599212683667025977e-116 +/- 4.76e-229],1.989490620875959461927647647729645253522e-229,,,,,,8,220,3.3079747000010684,[6.6258970802111816406922449922153690962979808219894230075540202287665031501011895627652725263418790552731708747136e-27 +/- 5.25e-140],2.524403609415555529145042952933613493693e-140,32,acb_coefficient_enclosure,0.01,100,[6.6258970802111816406922449922153690962979808219894230075540202287665031501011895627652725263418790552731708747136e-27 +/- 5.25e-140],2.524403605505236983865548959907079870379e-140,2.94950508406305928184768377329362609494577492571659194008994e-13549
[3.4100692104347698763911800850536034643434546688055004219582932732466429981244700188911679482826001041379931408169e-83 +/- 6.02e-196],5.547193319407947772734260967497257983264e-196,1e-140,[3.927150151742761989780255030562342360767189425576732851982409225959975215799236412398993190679839509340142899844e-120 +/- 5.01e-232],6.388333975396410336908211660744149242582e-233,,,,,,8,220,3.3035215999989305,[2.1377243100983850595721212627324219057152406079814054369159991378102350613188908809539717155002095842972943440884e-27 +/- 6.91e-140],3.477457258581210607538134776692514522941e-140,33,acb_coefficient_enclosure,0.01,100,[2.1377243100983850595721212627324219057152406079814054369159991378102350613188908809539717155002095842972943440884e-27 +/- 6.91e-140],3.477457254670892062258640783665980899627e-140,1.83133449995557113619199470103007232163797368522104812996629e-13547
[8.356544315837282344851908777011809434182425027930448611371181484993061163264760447813965527763249447200494111722e-86 +/- 5.98e-198],1.821491047830085819239625418360236262097e-198,1e-140,[2.830493205030478280040072365327369748705306350816539002208729941470872009645517212475299195848968022197309029168e-124 +/- 5.14e-236],6.169677103400017165841805304611297311218e-237,,,,,,8,220,3.275819100002991,[7.019723751101525371678401586638743134426391733229908911312683425727044584989078887372749258523053979056783301585e-28 +/- 5.67e-140],1.530101845810304077341943951939915230113e-140,34,acb_coefficient_enclosure,0.01,100,[7.019723751101525371678401586638743134426391733229908911312683425727044584989078887372749258523053979056783301585e-28 +/- 5.67e-140],1.530101843855144804702196955426648418456e-140,1.1380814979434042075349671417415869732150190090185296204776e-13545
