A_ball,A_rad,abs_tol,c_ball,c_rad,cache_A,cache_A_exact_contained,cache_A_radius,cache_A_radius_contains_A_ball,cache_A_radius_overlaps_A_ball,cutoff,dps,elapsed_seconds,full_mu_ball,full_mu_rad,k,kind,lam,n_sum,retained_mu_ball,retained_mu_rad,tail_mu_bound
[0.12428019454707852747819343492134942995182340238942629648330855849962388226138587130979249124 +/- 7.76e-93],3.155579631421643786041726510041040137318e-93,1e-90,[0.12428019454707852747819343492134942995182340238942629648330855849962388226138587130979249124 +/- 7.76e-93],3.155579620706136992770398551768069371955e-93,0.12428019454707852747819343492134942995182340238942629648330855849962388226138587,False,1e-80,True,True,8,120,0.5547493000012764,[0.12428019454707852747819343492134942995182340238942629648330855849962388226138587130979249124 +/- 7.76e-93],3.155579617134301395013289232343745783501e-93,0,acb_coefficient_enclosure,0.0,100,[0.12428019454707852747819343492134942995182340238942629648330855849962388226138587130979249124 +/- 7.76e-93],3.155579613562465797256179912919422195047e-93,1.610478271967365137163792555956237583841351165245503494262133913440683e-13605
[0.00071787325984829492297655864055100532076853168242465823434826944266198849559039230655219461 +/- 6.41e-93],1.675740788367947972182506436162266837459e-93,1e-90,[0.00071787325984829492297655864055100532076853168242465823434826944266198849559039230655219461 +/- 6.41e-93],1.675740783010194575546842457025781454778e-93,0.00071787325984829492297655864055100532076853168242465823434826944266198849559039231,False,1e-80,True,True,8,120,0.5965304000001197,[0.00143574651969658984595311728110201064153706336484931646869653888532397699118078461310438923 +/- 3.91e-93],3.351481562448553553336575594627239321102e-93,1,acb_coefficient_enclosure,0.0,100,[0.00143574651969658984595311728110201064153706336484931646869653888532397699118078461310438923 +/- 3.91e-93],3.351481558876717955579466275202915732648e-93,3.43568698019704562594942411937330684552821581919040745442588568200679e-13604
[3.857875564697437715323305984214098066749796766092613196654512277818986593969606436697513e-6 +/- 3.37e-94],2.977241850120898224749878573405190972571e-94,1e-90,[1.928937782348718857661652992107049033374898383046306598327256138909493296984803218348756e-6 +/- 6.30e-94],1.488620920595654615178552637422191000718e-94,0.0000038578755646974377153233059842140980667497967660926131966545122778189865939696064,False,1e-80,True,True,8,120,0.5689491000011913,[4.629450677636925258387967181056917680099756119311135835985414733382783912763527724037016e-5 +/- 8.05e-93],3.57269019871406428315719837154028763636e-93,2,acb_coefficient_enclosure,0.0,100,[4.629450677636925258387967181056917680099756119311135835985414733382783912763527724037016e-5 +/- 8.05e-93],3.572690195142228685400089052115964047906e-93,1.319303800395665520364578861839349828682834874569116462499540101890607e-13602
[1.95083315949732907501115326369832977412405265674622869083810648648640923936103307947981e-8 +/- 4.34e-95],3.192015764282323809980338666088178508482e-95,1e-90,[3.2513885991622151250185887728305496235400877612437144847301774774773487322683884657997e-9 +/- 2.01e-95],5.320026245898907409156481218811102812671e-96,0.000000019508331594973290750111532636983297741240526567462286908381064864864092393610331,False,1e-80,True,True,8,120,0.5509881999987556,[2.34099979139679489001338391643799572894886318809547442900572778378369108723323969537577e-6 +/- 7.21e-93],3.830418889457062689358809173767306399658e-93,3,acb_coefficient_enclosure,0.0,100,[2.34099979139679489001338391643799572894886318809547442900572778378369108723323969537577e-6 +/- 7.21e-93],3.830418885885227091601699854342982811204e-93,6.031103087523042378809503368408456359692959426601675257140754751499919e-13601
[9.356780979712821503262352178980954709278499625912856640179689958312191858136010466206e-11 +/- 2.76e-96],2.466167128493477718192363045535779399639e-96,1e-90,[3.898658741547008959692646741242064462199374844130356933408204149296746607556671027586e-12 +/- 2.82e-97],1.027569632512131506411804931785346411079e-97,0.000000000093567809797128215032623521789809547092784996259128566401796899583121918581360105,False,1e-80,True,True,8,120,0.5411679999997432,[1.5719392045917540125480751660688003911587879371533599155501879129964482321668497583226e-7 +/- 4.47e-93],4.14316075276373104357186900647401617858e-93,4,acb_coefficient_enclosure,0.0,100,[1.5719392045917540125480751660688003911587879371533599155501879129964482321668497583226e-7 +/- 4.47e-93],4.143160745620059848057650367625369001672e-93,3.00214909245591442856295278782998716571382869235283390577673125407996e-13599
