A_ball,A_rad,abs_tol,c_ball,c_rad,cache_A,cache_A_exact_contained,cache_A_radius,cache_A_radius_contains_A_ball,cache_A_radius_overlaps_A_ball,cutoff,dps,elapsed_seconds,full_mu_ball,full_mu_rad,k,kind,lam,n_sum,retained_mu_ball,retained_mu_rad,tail_mu_bound
[1.54031134636282640333073672347719207031870103951542576331575707000955196347173035508682207540673079e-26 +/- 5.94e-125],4.167824144119160145904028980165156009693e-125,1e-110,[4.2446851476047905735525152212224208287001241168304281396488014495413138323184809167956957545379486e-33 +/- 2.20e-131],1.14854060375012269703420919335236196919e-131,,,,,,6,160,0.37104450003243983,[1.03269030196852525612882961820749081374422844088675651404482002879699373896527851933226655961152420e-14 +/- 4.33e-113],2.79428672791562911689005781240290341519e-113,10,acb_coefficient_enclosure,-25.0,50,[1.03269030196852525612882961820749081374422844088675651404482002879699373896527851933226655961152420e-14 +/- 4.33e-113],2.794286723074889223328409971380365123582e-113,2.6616270669002947198910471951683855142643595852386180154986605643726135181096916e-3367
[4.4839733798527654646357341338511349527524598828348900227061489353836313020486726565712098498103779e-29 +/- 9.37e-127],7.831497840895107942693012197598643441683e-127,1e-110,[1.1233298710950691099075412191987170696930765699742689851656818520982722317542169353683686692847067e-36 +/- 5.87e-134],1.961955317439015823798958910153338074739e-134,,,,,,6,160,0.3246750999824144,[1.2626235926451839005882549831566924857678135710581762942598275824598047445638929228125773584085400e-15 +/- 5.88e-113],2.205239200347576033942538998140780139042e-113,11,acb_coefficient_enclosure,-25.0,50,[1.2626235926451839005882549831566924857678135710581762942598275824598047445638929228125773584085400e-15 +/- 5.88e-113],2.205239197927206087161715077629510993238e-113,8.7486524459853165575549203458578236903645906366973705205086408115899818247431603e-3366
[1.281131579926758693630591548358591785032456192153524558810578146443424303335841815529899553812088e-31 +/- 4.35e-128],1.393996798491194507355810158739693862062e-128,1e-110,[2.674587266361445752228367396598658094320470311901932183129614069020697015074358447925642740675788e-40 +/- 6.50e-137],2.910213227801577813930830173820176248094e-137,,,,,,6,160,0.27906870003789663,[1.659443394710032972724594208543151833936945818595392743503705314129694169090262818685854862418229e-16 +/- 5.97e-113],1.805637138689439652612175076901585945438e-113,12,acb_coefficient_enclosure,-25.0,50,[1.659443394710032972724594208543151833936945818595392743503705314129694169090262818685854862418229e-16 +/- 5.97e-113],1.805637136269069705831351156390316799634e-113,2.8975536901103368438621896185481112062487524188741691163924618367986019803549347e-3364
[3.59517597004791081961464329342723849012130209456582708116587810563901137422386543528012342075757e-34 +/- 3.58e-130],2.361592271422627933482864655047250321445e-130,1e-110,[5.77350885040870719367862605088333491694985520935762263900881478609965679611005223441701595208670e-44 +/- 8.26e-140],3.792491364413996345497904720252175243989e-140,,,,,,6,160,0.238271199981682,[2.32840682010871672881570661695683591741696531291427277901003570553147146867448613944013110852716e-17 +/- 2.83e-113],1.529479380468025760958411350408895692692e-113,13,acb_coefficient_enclosure,-25.0,50,[2.32840682010871672881570661695683591741696531291427277901003570553147146867448613944013110852716e-17 +/- 2.83e-113],1.529479378047655814177587429897626546888e-113,9.658512300367789479540632061827037354162508062913897054641539455995339934516449e-3363
[9.9159324903025838532547593306471828231119682889580832517610715067092286717665468116756200073924e-37 +/- 6.89e-132],3.822952226972917724373919024404179155518e-132,1e-110,[1.13743138960523509931504132655529531910714582679937677555224568415367479372738001220143438730219e-47 +/- 6.78e-143],4.385211221164302869236833012939477766725e-143,,,,,,6,160,0.2393193999887444,[3.4678957348614148955184711476707832344707993822312355633803214581337343894262114022027906347326e-18 +/- 2.46e-113],1.33699978477985360731015802009890052375e-113,14,acb_coefficient_enclosure,-25.0,50,[3.4678957348614148955184711476707832344707993822312355633803214581337343894262114022027906347326e-18 +/- 2.46e-113],1.336999782359483660529334099587631377946e-113,3.2372668813646521979701704703778897614641233921214854955557159831818863504655132e-3361
[2.6896818864018426723233605175008331027036254787041460788094511795896817760935439145261635337512e-39 +/- 6.99e-134],5.933558298833851199552474286079235108092e-134,1e-110,[2.0568437771824878900764387526029974938712154054426996911278842009004506052179069051892309735563e-51 +/- 8.27e-146],4.537489164364876536435138023808535764343e-146,,,,,,6,160,0.272732499986887,[5.455836940845640024150013436361568205209494790990405884114958298130323474112051358169379375396e-19 +/- 2.64e-113],1.203581973030263955031795421846028298186e-113,15,acb_coefficient_enclosure,-25.0,50,[5.455836940845640024150013436361568205209494790990405884114958298130323474112051358169379375396e-19 +/- 2.64e-113],1.203581971820078981641383461590393725284e-113,1.0902279432724828692518896680885538422479176843144615668903766085296417257696761e-3359
[7.17906706484840641227038313092155681857012466882031581193944564505933873543620918089544822472e-42 +/- 1.06e-135],8.855689186498275466016162126947715836826e-136,1e-110,[3.431218830413179749401488197424064682444190814033526565584677368366133417740608905213056176115e-55 +/- 7.50e-149],4.232556564449007662881726053492672401553e-149,,,,,,6,160,0.2581496999482624,[9.02859482549269035422998839883170157875510118658761655124621180160413110170130713332074879974e-20 +/- 1.78e-113],1.113716146829926774577617568648431094341e-113,16,acb_coefficient_enclosure,-25.0,50,[9.02859482549269035422998839883170157875510118658761655124621180160413110170130713332074879974e-20 +/- 1.78e-113],1.113716145619741801187205608392796521439e-113,3.6869526808851238851063905138994729937838670778634518443929099852093338362392682e-3358
[1.88652286696161314624645202646316564443671560501263333148705751745990819086801095424335126999e-44 +/- 3.18e-137],1.27415854396644976372556161812457489201e-137,1e-110,[5.30387839980793704034118987919475021769400177988300773064795749631528801524506878207633660561e-59 +/- 6.12e-152],3.582242267355198617531375196764622533243e-152,,,,,,6,160,0.27235230000223964,[1.56587886574099386202034094964549739375585134088072071919221303345426188740845801472046638704e-20 +/- 2.40e-113],1.057595408872001454922078291233930335383e-113,17,acb_coefficient_enclosure,-25.0,50,[1.56587886574099386202034094964549739375585134088072071919221303345426188740845801472046638704e-20 +/- 2.40e-113],1.057595407661816481531666330978295762481e-113,1.2514570813975791930018262658607354047472097395719373688967934464081967421292145e-3356
[4.8830815182255202703517628325946492332414755085507417066065660089140814526330816012915173122e-47 +/- 3.33e-139],1.77127335222804584342409575836896462752e-139,1e-110,[7.6269860877642656805246957871111201871646852874939336545288520281156893589769912001067615794e-63 +/- 5.53e-155],2.766588497727324787079322160666073791609e-155,,,,,,6,160,0.24587369995424524,[2.8371879281677226907825225612712177953590230854237956292277683380261035679944905862497344205e-21 +/- 4.46e-113],1.029152455646106070428429316979706441087e-113,18,acb_coefficient_enclosure,-25.0,50,[2.8371879281677226907825225612712177953590230854237956292277683380261035679944905862497344205e-21 +/- 4.46e-113],1.029152454435921097038017356724071868185e-113,4.2617187096241886031954083648230448918418493834071380670539452499306159326562438e-3355
[1.2455467883601584063942717221453988205913642678434203264984561584357697672478491975955305454e-49 +/- 3.87e-141],2.383759385506116412770367822411699420777e-141,1e-110,[1.0239185829713252611580271054467573661834937802904671332107364525062264848625989332920685457e-66 +/- 4.20e-158],1.959601641648487758622509036558836166958e-158,,,,,,6,160,0.2503250000299886,[5.355325773383557232152313551949170955660403287417849673521293442912332395520584385041649249e-22 +/- 2.58e-113],1.024915975631977935964105940097963337188e-113,19,acb_coefficient_enclosure,-25.0,50,[5.355325773383557232152313551949170955660403287417849673521293442912332395520584385041649249e-22 +/- 2.58e-113],1.024915974421792962573693979842328764286e-113,1.455540851594722876783662549216486101521370097102130232132270531514764210845671e-3353
[3.132157916605137677614840866109208361926471814239029806142169326664717232370006568705004097e-52 +/- 5.66e-143],3.111087086715045553479616441354186787537e-143,1e-110,[1.287416388361881136140933376311009189785211912635064903072048211399261024535453094718750243e-70 +/- 3.95e-161],1.278755603993117391968242995150377133612e-161,,,,,,6,160,0.26173519995063543,[1.050422707168269759441111101724221390069271317971662539362174814335305957118915764017966023e-22 +/- 1.83e-113],1.043356236934372848071570946218093415411e-113,20,acb_coefficient_enclosure,-25.0,50,[1.050422707168269759441111101724221390069271317971662539362174814335305957118915764017966023e-22 +/- 1.83e-113],1.043356235724187874681158985962458842509e-113,4.9843398918024168756201517539023085037463502837350996241797751859676315903105416e-3352
[7.76813043127491022796421799934975741761585631397970515450952867785676472774898930927693800e-55 +/- 5.57e-145],3.943772950529310275254061432134256402569e-145,1e-110,[1.52045159104079958116484653501685735139652732908342394476666427368070046889662118132003006e-74 +/- 4.43e-164],7.719123515058901578591585889942657253918e-165,,,,,,6,160,0.2567537000286393,[2.13624378715942324771020430939728579967292643476928400347439057838639476109251011665540082e-23 +/- 4.55e-113],1.084541573857998269752572130001890159238e-113,21,acb_coefficient_enclosure,-25.0,50,[2.13624378715942324771020430939728579967292643476928400347439057838639476109251011665540082e-23 +/- 4.55e-113],1.084541572647813296362160169746255586336e-113,1.7109036465814807693989172066883272910533983764634900105324065522065637737903161e-3350
[1.90081502956157345526757222443781233544572843800763869072198695663073627264542277445773619e-57 +/- 7.07e-147],4.862610141281993135305179337201579193589e-147,1e-110,[1.69111547936440887261714944284958209727045160032145467575283279331315211045167148576257831e-78 +/- 5.93e-168],4.326162807368139757110654252236804323847e-168,,,,,,6,160,0.2416594999958761,[4.4954442084791496097159292318068853208077358626368374199684620788529361127063017108296928e-24 +/- 5.79e-113],1.150011557101932068513883584129038870082e-113,22,acb_coefficient_enclosure,-25.0,50,[4.4954442084791496097159292318068853208077358626368374199684620788529361127063017108296928e-24 +/- 5.79e-113],1.15001155589174709512347162387340429718e-113,5.8855085442402938467322751910078458812236904150344056362314785395905793818386875e-3349
[4.5905575583657428475380100154300284336558024510248412203566664318359960649880597666132282e-60 +/- 9.20e-149],5.838935447842082253792113712153742267802e-149,1e-110,[1.7757057813833591809019383590371453347652639910145246823058760497471189209284550910307628e-82 +/- 6.56e-171],2.258599589379872803903483579434890228207e-171,,,,,,6,160,0.42857779999030754,[9.771037981946512945933823809660318717642953119040177369844647378337631112089276886358520e-25 +/- 3.66e-113],1.242822010220262692911403288391959475322e-113,23,acb_coefficient_enclosure,-25.0,50,[9.771037981946512945933823809660318717642953119040177369844647378337631112089276886358520e-25 +/- 3.66e-113],1.24282200901007771952099132813632490242e-113,2.0286220939721863897247416615814277292728464834799440703606372838588805528890795e-3347
[1.0945519218125256622820593533067246158820134116914523094339192092487517407225962242130953e-62 +/- 7.27e-151],6.836021712908308670013583548789314611673e-151,1e-110,[1.764130455900708551974368954543056196163963619329584576625024060981528965697164354670818e-86 +/- 2.34e-174],1.101787298055109537700868538042420472722e-174,,,,,,6,160,0.3385444000014104,[2.189976657377357642244656160777249806675462624223729087570817946265078953691972037722063e-25 +/- 4.48e-113],1.367749447379828988233011054299841433524e-113,24,acb_coefficient_enclosure,-25.0,50,[2.189976657377357642244656160777249806675462624223729087570817946265078953691972037722063e-25 +/- 4.48e-113],1.36774944495945904145218713378857228772e-113,7.0049562918386517783964548803995422814890943878531946266330577230392365214047399e-3346
[2.57743609952270236559194578271942951701016266873567040031516750949383614609255933485547e-65 +/- 3.48e-152],7.811519012128199744819607187074187331499e-153,1e-110,[1.661660239480069389095917577089836847389898450492145181561800422442275755809770064649922e-90 +/- 7.08e-178],5.036047465542338991080739421566909841001e-178,,,,,,6,160,0.3028383999480866,[5.05378893931282021126995201884524813623002242048501341487210857247215315933757983068936e-26 +/- 6.04e-113],1.531668164577558702084560260300290847148e-113,25,acb_coefficient_enclosure,-25.0,50,[5.05378893931282021126995201884524813623002242048501341487210857247215315933757983068936e-26 +/- 6.04e-113],1.531668162157188755303736339789021701344e-113,2.4228907644712513209983032174558416832444632353280461414471987889100418085799924e-3344
[5.9958135773079422358132448144515560489463622477912468871787521990229696201971443110066e-68 +/- 2.68e-154],8.720693714466614809446410056376109944331e-155,1e-110,[1.48671969412852788314040731899825237896672710398597348563611513443961738351654577826723e-94 +/- 5.15e-181],2.162379946622015954301291851138252626051e-181,,,,,,6,160,0.308797899982892,[1.19916097519110905353922037054665972593809338464723601165154009853123486384020149434434e-26 +/- 6.34e-113],1.744136201523104334737737947994453020446e-113,26,acb_coefficient_enclosure,-25.0,50,[1.19916097519110905353922037054665972593809338464723601165154009853123486384020149434434e-26 +/- 6.34e-113],1.744136199102734387956914027483183874642e-113,8.3932593274890894817978956740545760951638386793628164447114282574317674727412566e-3343
[1.3782832564238258982681381844688394862367955644004876916606135181276690670709277797620e-70 +/- 4.07e-156],9.520083657817271791231823177459020964312e-157,1e-110,[1.26577259714586074696895992370692771706061422246198200300857613547622468442743246409281e-98 +/- 9.45e-185],8.742949551152520478372710481996027749469e-185,,,,,,6,160,0.24626220000209287,[2.9219562631584458629700417112253428961785600890040937338321352081527400759729409577766e-27 +/- 2.29e-113],2.01825479322361548867682308920926513694e-113,27,acb_coefficient_enclosure,-25.0,50,[2.9219562631584458629700417112253428961785600890040937338321352081527400759729409577766e-27 +/- 2.29e-113],2.018254790803245541895999168697995991136e-113,2.9116979630634877693218881720174783981041098545862279593653463845781476978164214e-3341
[3.131658404727108997271003796333988394077272668494760410353711169848495872332313254524e-73 +/- 5.63e-158],1.017111169192817886594131013124473955145e-158,1e-110,[1.0271492695843743200571245889699793757352020939551060483089630298807547591141801626369e-102 +/- 5.84e-188],3.336011965909818285637354936472961870756e-188,,,,,,6,160,0.25660709996009246,[7.303016801392871255267425559416460660554715510846170637779330181288278886731362785252e-28 +/- 5.10e-113],2.371899790072857362117608826190208955501e-113,28,acb_coefficient_enclosure,-25.0,50,[7.303016801392871255267425559416460660554715510846170637779330181288278886731362785252e-28 +/- 5.10e-113],2.371899787652487415336784905678939809697e-113,1.0114319240115273303960243123850188119730065810667949753584887441166197266099148e-3339
[7.035024798638976664198295684212417225846375529174484456063255478487041329751702144e-76 +/- 7.87e-158],6.109992368005725699775276278312602918512e-158,1e-110,[7.95658693778461491013892673973339699674836398818289676285861933879400052973477048e-107 +/- 4.29e-188],6.910378668820653098104716736006907363119e-189,,,,,,6,160,0.2766397999948822,[1.870244558494696656409616804204892279074612007766731813767906802402776318235549857e-28 +/- 2.29e-110],1.624326885013732989818448574925903452178e-110,29,acb_coefficient_enclosure,-25.0,50,[1.870244558494696656409616804204892279074612007766731813767906802402776318235549857e-28 +/- 2.29e-110],1.624326882535274164314884880322363846874e-110,3.5177259458841594609705794729051840714722194988967174397213879710632265745822799e-3338
[1.5628483870583054288159545708660898098605851566815455265710127678262380401919300116e-78 +/- 6.80e-161],2.652374950572895342758377465431373628091e-161,1e-110,[5.891919084924703600768690021207005296055161875866917879156906727131060327251295786e-111 +/- 3.10e-193],9.999420703373919805976639849458637724619e-194,,,,,,6,160,0.28534960001707077,[4.902658277497350289285311708270213027492344836945080244607452472013573334297448911e-29 +/- 3.73e-111],8.320505053491526059267027744012670816806e-112,30,acb_coefficient_enclosure,-25.0,50,[4.902658277497350289285311708270213027492344836945080244607452472013573334297448911e-29 +/- 3.73e-111],8.320505038001158399869754652740548283661e-112,1.2248606408291729008363132459755099947224580681404307937652832869734906958053709e-3336
[3.4342179619811952930211472662747518837486781231542919998740676165672268310334443043e-81 +/- 4.53e-164],2.123770719941680129692804858390389487827e-164,1e-110,[4.1764384617182188518526113094248676165119579078845633205500174970089637779078676368e-115 +/- 4.43e-198],2.582770743303591491959665843797703881252e-198,,,,,,6,160,0.26866790000349283,[1.3143240671392807812551107776099456325324063216110954055035849476535619818972939263e-29 +/- 2.51e-112],8.127972607573343978259975697834115530699e-113,31,acb_coefficient_enclosure,-25.0,50,[1.3143240671392807812551107776099456325324063216110954055035849476535619818972939263e-29 +/- 2.51e-112],8.127972597891864191136680015789038947483e-113,4.2695142337474026829151490288289205530325681232323587668389874574504532825215786e-3335
[7.466103678782488494528228983095760360585208103122908578969269923085465770414303203e-84 +/- 2.93e-166],1.124153990599229449619082694299829542444e-166,1e-110,[2.8374111395631959532795827858497335135866820652228357790176666728287040539755792371e-119 +/- 6.56e-202],4.27222441788718821777122107943565399894e-202,,,,,,6,160,0.28825369995320216,[3.6003039484922755252193665398240825927440292755389737425319348278797081633880782605e-30 +/- 5.82e-113],5.420894485769389086817194998218204410367e-113,32,acb_coefficient_enclosure,-25.0,50,[3.6003039484922755252193665398240825927440292755389737425319348278797081633880782605e-30 +/- 5.82e-113],5.420894476087909299693899316173127827152e-113,1.4897320434060168130540858457513833560427483851524599512601267005380966222706062e-3333
[1.606225611095541989593843737834777474947226459061604998442576877553897179750902624e-86 +/- 2.98e-168],1.052478183078544394491079911569608280917e-168,1e-110,[1.849783322005578374913629080157291371009343154699449003625965651072225567332662576e-123 +/- 3.01e-205],1.212069197545854122433824123285017302854e-205,,,,,,6,160,0.255428199947346,[1.0069201897235968063511874527665105265044196845780971985362398351690936194825145134e-30 +/- 7.05e-113],6.597837304429370667238281872975437816359e-113,33,acb_coefficient_enclosure,-25.0,50,[1.0069201897235968063511874527665105265044196845780971985362398351690936194825145134e-30 +/- 7.05e-113],6.597837294747890880114986190930361233144e-113,5.202944748612058720218747580683935900209001822771278038729397730237531486736147e-3332
[3.42021012759655716030294934322874334987729329480469026350852898068236227816758424e-89 +/- 5.59e-170],1.001015125127038136081204967520711498766e-170,1e-110,[1.158479050675447305359622399014418127159513937985723476197589784373377194476440767e-127 +/- 5.88e-209],3.390595913760961888556761540851240540325e-209,,,,,,6,160,0.29876099998364225,[2.87306922084358752237173245181729610004824289814103146063296071977968046693520223e-31 +/- 2.69e-112],8.408798354203737983228259391294401110707e-113,34,acb_coefficient_enclosure,-25.0,50,[2.87306922084358752237173245181729610004824289814103146063296071977968046693520223e-31 +/- 2.69e-112],8.408798344522258196104963709249324527491e-113,1.818768512123519656980814371682558462507842376307872844842798163091728397972114e-3330
[7.2096879890261400801284044231934956381436139034230537217658578913918523260255782e-92 +/- 9.79e-173],9.370465649436186365180139711354777420804e-173,1e-110,[6.9772425716532291413415963233594169828685630642277399918284355270666023007214549e-132 +/- 1.55e-212],9.06835520714435228501473624898135177575e-213,,,,,,6,160,0.3703174000256695,[8.3577400203313243414295881152815554061583118252966783057385452863267304698742361e-32 +/- 5.18e-112],1.086259423924579124509600849693190174885e-112,35,acb_coefficient_enclosure,-25.0,50,[8.3577400203313243414295881152815554061583118252966783057385452863267304698742361e-32 +/- 5.18e-112],1.086259421988283167084941713284174858242e-112,6.3631281466405955323103421116330636913654654404912058402669163903096525923418749e-3329
[1.5047970587643858920208177318388444319023497292956245247414427320884452510227679e-94 +/- 4.36e-174],8.625887908531797437918701536116513098018e-175,1e-110,[4.0452259500189446656032443312407156929632571607426278889841558705837400602314583e-136 +/- 3.32e-216],2.318828662409823628730897581777418562053e-216,,,,,,6,160,0.3168889000080526,[2.4770722006153454510353711662334416736504844888673584610671111292764934393276251e-32 +/- 1.51e-112],1.419922167918327448156062192502918980681e-112,36,acb_coefficient_enclosure,-25.0,50,[2.4770722006153454510353711662334416736504844888673584610671111292764934393276251e-32 +/- 1.51e-112],1.419922165982031490731403056093903664037e-112,2.2279665127141592028198951284019329856342643377939071407838682594015715104144976e-3327
[3.110386423830083126034940090066035752920612748197505835023331171698184642761031e-97 +/- 3.31e-176],7.811236295082312985975989312459717028795e-177,1e-110,[2.2598388704115796555710998495035806303791526211387665697233661391195401705155931e-140 +/- 9.60e-220],5.675222613697831130396589946514494905189e-220,,,,,,6,160,0.26012200000695884,[7.475288099614079623663135672882234760764782800219569216213116471422488647935557e-33 +/- 2.86e-112],1.877298620918686562715738430200725217294e-112,37,acb_coefficient_enclosure,-25.0,50,[7.475288099614079623663135672882234760764782800219569216213116471422488647935557e-33 +/- 2.86e-112],1.877298618982390605291079293791709900651e-112,7.8067946605504138466809125299203731816624622396298506213066743809431065724923995e-3326
[6.3679537657431431184850218144521914789837688490499648316445195065830350680356e-100 +/- 5.24e-177],3.053150150996988762397759987081394449815e-177,1e-110,[1.21752932914985925602288453499841209477344265344637539144007699883152547681402e-144 +/- 8.19e-222],5.837510741385040401215095606030933474188e-222,,,,,,6,160,0.27519509999547154,[2.2956450992350801822625009898244238472845695829098102439406572461435134246773e-33 +/- 5.32e-110],1.100659551857801745496576772321714086839e-110,38,acb_coefficient_enclosure,-25.0,50,[2.2956450992350801822625009898244238472845695829098102439406572461435134246773e-33 +/- 5.32e-110],1.100659550618572332744794925019944284187e-110,2.7374474783748204397452550429590918948686555905195580100685741335774529539908414e-3324
