A_ball,A_rad,abs_tol,c_ball,c_rad,cache_A,cache_A_exact_contained,cache_A_radius,cache_A_radius_contains_A_ball,cache_A_radius_overlaps_A_ball,cutoff,dps,elapsed_seconds,full_mu_ball,full_mu_rad,k,kind,lam,n_sum,retained_mu_ball,retained_mu_rad,tail_mu_bound
[1.54031134636282640333073672347719207031870103951542576331575707000955196347173035508682207540673079e-26 +/- 5.94e-125],4.167824144119160145904028980165156009693e-125,1e-110,[4.2446851476047905735525152212224208287001241168304281396488014495413138323184809167956957545379486e-33 +/- 2.20e-131],1.14854060375012269703420919335236196919e-131,,,,,,6,160,0.6489827999903355,[1.03269030196852525612882961820749081374422844088675651404482002879699373896527851933226655961152420e-14 +/- 4.33e-113],2.79428672791562911689005781240290341519e-113,10,acb_coefficient_enclosure,-25.0,50,[1.03269030196852525612882961820749081374422844088675651404482002879699373896527851933226655961152420e-14 +/- 4.33e-113],2.794286723074889223328409971380365123582e-113,2.6616270669002947198910471951683855142643595852386180154986605643726135181096916e-3367
[4.4839733798527654646357341338511349527524598828348900227061489353836313020486726565712098498103779e-29 +/- 9.37e-127],7.831497840895107942693012197598643441683e-127,1e-110,[1.1233298710950691099075412191987170696930765699742689851656818520982722317542169353683686692847067e-36 +/- 5.87e-134],1.961955317439015823798958910153338074739e-134,,,,,,6,160,0.5712649000051897,[1.2626235926451839005882549831566924857678135710581762942598275824598047445638929228125773584085400e-15 +/- 5.88e-113],2.205239200347576033942538998140780139042e-113,11,acb_coefficient_enclosure,-25.0,50,[1.2626235926451839005882549831566924857678135710581762942598275824598047445638929228125773584085400e-15 +/- 5.88e-113],2.205239197927206087161715077629510993238e-113,8.7486524459853165575549203458578236903645906366973705205086408115899818247431603e-3366
[1.281131579926758693630591548358591785032456192153524558810578146443424303335841815529899553812088e-31 +/- 4.35e-128],1.393996798491194507355810158739693862062e-128,1e-110,[2.674587266361445752228367396598658094320470311901932183129614069020697015074358447925642740675788e-40 +/- 6.50e-137],2.910213227801577813930830173820176248094e-137,,,,,,6,160,0.4894342999905348,[1.659443394710032972724594208543151833936945818595392743503705314129694169090262818685854862418229e-16 +/- 5.97e-113],1.805637138689439652612175076901585945438e-113,12,acb_coefficient_enclosure,-25.0,50,[1.659443394710032972724594208543151833936945818595392743503705314129694169090262818685854862418229e-16 +/- 5.97e-113],1.805637136269069705831351156390316799634e-113,2.8975536901103368438621896185481112062487524188741691163924618367986019803549347e-3364
[3.59517597004791081961464329342723849012130209456582708116587810563901137422386543528012342075757e-34 +/- 3.58e-130],2.361592271422627933482864655047250321445e-130,1e-110,[5.77350885040870719367862605088333491694985520935762263900881478609965679611005223441701595208670e-44 +/- 8.26e-140],3.792491364413996345497904720252175243989e-140,,,,,,6,160,0.5397171000076924,[2.32840682010871672881570661695683591741696531291427277901003570553147146867448613944013110852716e-17 +/- 2.83e-113],1.529479380468025760958411350408895692692e-113,13,acb_coefficient_enclosure,-25.0,50,[2.32840682010871672881570661695683591741696531291427277901003570553147146867448613944013110852716e-17 +/- 2.83e-113],1.529479378047655814177587429897626546888e-113,9.658512300367789479540632061827037354162508062913897054641539455995339934516449e-3363
[9.9159324903025838532547593306471828231119682889580832517610715067092286717665468116756200073924e-37 +/- 6.89e-132],3.822952226972917724373919024404179155518e-132,1e-110,[1.13743138960523509931504132655529531910714582679937677555224568415367479372738001220143438730219e-47 +/- 6.78e-143],4.385211221164302869236833012939477766725e-143,,,,,,6,160,0.447783099982189,[3.4678957348614148955184711476707832344707993822312355633803214581337343894262114022027906347326e-18 +/- 2.46e-113],1.33699978477985360731015802009890052375e-113,14,acb_coefficient_enclosure,-25.0,50,[3.4678957348614148955184711476707832344707993822312355633803214581337343894262114022027906347326e-18 +/- 2.46e-113],1.336999782359483660529334099587631377946e-113,3.2372668813646521979701704703778897614641233921214854955557159831818863504655132e-3361
[2.6896818864018426723233605175008331027036254787041460788094511795896817760935439145261635337512e-39 +/- 6.99e-134],5.933558298833851199552474286079235108092e-134,1e-110,[2.0568437771824878900764387526029974938712154054426996911278842009004506052179069051892309735563e-51 +/- 8.27e-146],4.537489164364876536435138023808535764343e-146,,,,,,6,160,0.4893387000192888,[5.455836940845640024150013436361568205209494790990405884114958298130323474112051358169379375396e-19 +/- 2.64e-113],1.203581973030263955031795421846028298186e-113,15,acb_coefficient_enclosure,-25.0,50,[5.455836940845640024150013436361568205209494790990405884114958298130323474112051358169379375396e-19 +/- 2.64e-113],1.203581971820078981641383461590393725284e-113,1.0902279432724828692518896680885538422479176843144615668903766085296417257696761e-3359
[7.17906706484840641227038313092155681857012466882031581193944564505933873543620918089544822472e-42 +/- 1.06e-135],8.855689186498275466016162126947715836826e-136,1e-110,[3.431218830413179749401488197424064682444190814033526565584677368366133417740608905213056176115e-55 +/- 7.50e-149],4.232556564449007662881726053492672401553e-149,,,,,,6,160,0.4614882000023499,[9.02859482549269035422998839883170157875510118658761655124621180160413110170130713332074879974e-20 +/- 1.78e-113],1.113716146829926774577617568648431094341e-113,16,acb_coefficient_enclosure,-25.0,50,[9.02859482549269035422998839883170157875510118658761655124621180160413110170130713332074879974e-20 +/- 1.78e-113],1.113716145619741801187205608392796521439e-113,3.6869526808851238851063905138994729937838670778634518443929099852093338362392682e-3358
[1.88652286696161314624645202646316564443671560501263333148705751745990819086801095424335126999e-44 +/- 3.18e-137],1.27415854396644976372556161812457489201e-137,1e-110,[5.30387839980793704034118987919475021769400177988300773064795749631528801524506878207633660561e-59 +/- 6.12e-152],3.582242267355198617531375196764622533243e-152,,,,,,6,160,0.4126218000019435,[1.56587886574099386202034094964549739375585134088072071919221303345426188740845801472046638704e-20 +/- 2.40e-113],1.057595408872001454922078291233930335383e-113,17,acb_coefficient_enclosure,-25.0,50,[1.56587886574099386202034094964549739375585134088072071919221303345426188740845801472046638704e-20 +/- 2.40e-113],1.057595407661816481531666330978295762481e-113,1.2514570813975791930018262658607354047472097395719373688967934464081967421292145e-3356
[4.8830815182255202703517628325946492332414755085507417066065660089140814526330816012915173122e-47 +/- 3.33e-139],1.77127335222804584342409575836896462752e-139,1e-110,[7.6269860877642656805246957871111201871646852874939336545288520281156893589769912001067615794e-63 +/- 5.53e-155],2.766588497727324787079322160666073791609e-155,,,,,,6,160,0.49017589999129996,[2.8371879281677226907825225612712177953590230854237956292277683380261035679944905862497344205e-21 +/- 4.46e-113],1.029152455646106070428429316979706441087e-113,18,acb_coefficient_enclosure,-25.0,50,[2.8371879281677226907825225612712177953590230854237956292277683380261035679944905862497344205e-21 +/- 4.46e-113],1.029152454435921097038017356724071868185e-113,4.2617187096241886031954083648230448918418493834071380670539452499306159326562438e-3355
[1.2455467883601584063942717221453988205913642678434203264984561584357697672478491975955305454e-49 +/- 3.87e-141],2.383759385506116412770367822411699420777e-141,1e-110,[1.0239185829713252611580271054467573661834937802904671332107364525062264848625989332920685457e-66 +/- 4.20e-158],1.959601641648487758622509036558836166958e-158,,,,,,6,160,0.5223248999973293,[5.355325773383557232152313551949170955660403287417849673521293442912332395520584385041649249e-22 +/- 2.58e-113],1.024915975631977935964105940097963337188e-113,19,acb_coefficient_enclosure,-25.0,50,[5.355325773383557232152313551949170955660403287417849673521293442912332395520584385041649249e-22 +/- 2.58e-113],1.024915974421792962573693979842328764286e-113,1.455540851594722876783662549216486101521370097102130232132270531514764210845671e-3353
[3.132157916605137677614840866109208361926471814239029806142169326664717232370006568705004097e-52 +/- 5.66e-143],3.111087086715045553479616441354186787537e-143,1e-110,[1.287416388361881136140933376311009189785211912635064903072048211399261024535453094718750243e-70 +/- 3.95e-161],1.278755603993117391968242995150377133612e-161,,,,,,6,160,0.4178941000136547,[1.050422707168269759441111101724221390069271317971662539362174814335305957118915764017966023e-22 +/- 1.83e-113],1.043356236934372848071570946218093415411e-113,20,acb_coefficient_enclosure,-25.0,50,[1.050422707168269759441111101724221390069271317971662539362174814335305957118915764017966023e-22 +/- 1.83e-113],1.043356235724187874681158985962458842509e-113,4.9843398918024168756201517539023085037463502837350996241797751859676315903105416e-3352
[7.76813043127491022796421799934975741761585631397970515450952867785676472774898930927693800e-55 +/- 5.57e-145],3.943772950529310275254061432134256402569e-145,1e-110,[1.52045159104079958116484653501685735139652732908342394476666427368070046889662118132003006e-74 +/- 4.43e-164],7.719123515058901578591585889942657253918e-165,,,,,,6,160,0.42981579998740926,[2.13624378715942324771020430939728579967292643476928400347439057838639476109251011665540082e-23 +/- 4.55e-113],1.084541573857998269752572130001890159238e-113,21,acb_coefficient_enclosure,-25.0,50,[2.13624378715942324771020430939728579967292643476928400347439057838639476109251011665540082e-23 +/- 4.55e-113],1.084541572647813296362160169746255586336e-113,1.7109036465814807693989172066883272910533983764634900105324065522065637737903161e-3350
[1.90081502956157345526757222443781233544572843800763869072198695663073627264542277445773619e-57 +/- 7.07e-147],4.862610141281993135305179337201579193589e-147,1e-110,[1.69111547936440887261714944284958209727045160032145467575283279331315211045167148576257831e-78 +/- 5.93e-168],4.326162807368139757110654252236804323847e-168,,,,,,6,160,0.4306767999951262,[4.4954442084791496097159292318068853208077358626368374199684620788529361127063017108296928e-24 +/- 5.79e-113],1.150011557101932068513883584129038870082e-113,22,acb_coefficient_enclosure,-25.0,50,[4.4954442084791496097159292318068853208077358626368374199684620788529361127063017108296928e-24 +/- 5.79e-113],1.15001155589174709512347162387340429718e-113,5.8855085442402938467322751910078458812236904150344056362314785395905793818386875e-3349
[0.0839312266785836386621473734050437978161502973837158796361381505091257883603990811567366362203370328724650371 +/- 5.49e-110],3.322897441651544022175689048781637288789e-110,1e-110,[0.0839312266785836386621473734050437978161502973837158796361381505091257883603990811567366362203370328724650371 +/- 5.49e-110],3.322897426780791069154306881160399656969e-110,,,,,,6,160,0.48504649999085814,[0.0839312266785836386621473734050437978161502973837158796361381505091257883603990811567366362203370328724650371 +/- 5.49e-110],3.322897421823873418147179491953320446363e-110,0,acb_coefficient_enclosure,-50.0,50,[0.0839312266785836386621473734050437978161502973837158796361381505091257883603990811567366362203370328724650371 +/- 5.49e-110],3.322897416866955767140052102746241235756e-110,1.5287676757231404989727027841250513884792410398823496141539085860517390053028331e-3381
[0.0002320117141885536821574497244537773754779547788789660110509757427628500975828936507004156009540993920379227 +/- 2.86e-110],1.660069607196908808105619330812843695516e-110,1e-110,[0.0002320117141885536821574497244537773754779547788789660110509757427628500975828936507004156009540993920379227 +/- 2.86e-110],1.660069599761532331594928247002224879607e-110,,,,,,6,160,0.5227009000082035,[0.0004640234283771073643148994489075547509559095577579320221019514855257001951657873014008312019081987840758454 +/- 5.72e-110],3.320139194566147012182729104797370548607e-110,1,acb_coefficient_enclosure,-50.0,50,[0.0004640234283771073643148994489075547509559095577579320221019514855257001951657873014008312019081987840758454 +/- 5.72e-110],3.320139189609229361175601715590291338e-110,1.8345212108677685987672433409500616661750892478588195369846903032620868063633998e-3380
[6.2848329462181353956360326302094367371296851262956860788216281984215919642449218299232788073693234249949e-7 +/- 4.68e-111],1.024090129480102069024606098101264043267e-111,1e-110,[3.14241647310906769781801631510471836856484256314784303941081409921079598212246091496163940368466171249747e-7 +/- 6.89e-112],5.120450631910142685725757399234197683187e-112,,,,,,6,160,0.721010799985379,[7.5417995354617624747632391562513240845556221515548232945859538381059103570939061959079345688431881099939e-6 +/- 3.61e-110],1.228908149799590125446509004863552739988e-110,2,acb_coefficient_enclosure,-50.0,50,[7.5417995354617624747632391562513240845556221515548232945859538381059103570939061959079345688431881099939e-6 +/- 3.61e-110],1.228908148560360712694727157561782937336e-110,3.9625658154743801733372456164521331989381927753750501998869310550461075017449435e-3379
[1.6704615994540950245887125027915230030044497486911364984094000074192862404091414920400977068096743590769e-9 +/- 6.15e-113],4.436199797978829116291195120080014648067e-113,1e-110,[2.7841026657568250409811875046525383383407495811518941640156666790321437340152358200668295113494572651282e-10 +/- 7.88e-114],7.393666313828915548613165730058230108086e-114,,,,,,6,160,0.6679095000145026,[2.0045539193449140295064550033498276036053396984293637980912800089031434884909697904481172481716092308923e-7 +/- 5.38e-111],5.323439732402747493028865370778818461319e-111,3,acb_coefficient_enclosure,-50.0,50,[2.0045539193449140295064550033498276036053396984293637980912800089031434884909697904481172481716092308923e-7 +/- 5.38e-111],5.323439726206600429269956134269969448061e-111,1.0189454954076977588581488728019771082983924279535843371137822712975705004486998e-3377
[4.36116211139334075507071479850206724122520633035552602375095768332700943832944865000910627432351447986e-12 +/- 1.79e-114],1.677405385249366275190016220604074517227e-114,1e-110,[1.81715087974722531461279783270919468384383597098146917656289903471958726597060360417046094763479769994e-13 +/- 2.32e-115],6.989189076841982499453953934025541852722e-116,,,,,,6,160,0.6361065999954008,[7.32675234714081246851880086148347296525834663499728371990160890798937585639347373201529854086350432616e-9 +/- 7.43e-111],2.818041029162975539334280803600777361244e-111,4,acb_coefficient_enclosure,-50.0,50,[7.32675234714081246851880086148347296525834663499728371990160890798937585639347373201529854086350432616e-9 +/- 7.43e-111],2.818041026064902007454826185346352854615e-111,2.8530473871415537248028168438455359032354987982700361439185903596331974012563593e-3376
[1.1193954159123548779877437365794068489016614955704257396045274784516181151281322965481865291796785117e-14 +/- 5.21e-115],6.235459884801216350587379544370303534103e-116,1e-110,[9.328295132602957316564531138161723740847179129753547830037728987096817626067769137901554409830654265e-17 +/- 5.04e-117],5.196216550478233714598007379715724344426e-118,,,,,,6,160,0.45025840000016615,[3.3850517377189611510349370594161263110786243626049674365640910948376931801474720647617160642393478195e-10 +/- 3.81e-111],1.88560305697732514237617513444333963959e-111,5,acb_coefficient_enclosure,-50.0,50,[3.3850517377189611510349370594161263110786243626049674365640910948376931801474720647617160642393478195e-10 +/- 3.81e-111],1.885603053879251610496720516188915132961e-111,8.4035213948533036985101150673268512058936510058135610057238479683741450727914583e-3375
[2.826954638716581423862106147173237798728630346584576887135826764905584392303170152003716240401658018e-17 +/- 4.11e-117],2.350446903794820028559633553339178929688e-117,1e-110,[3.926325887106363088697369648851719164900875481367467898799759395702200544865514100005161445002302803e-20 +/- 7.93e-120],3.264509587706266007381433400952852467102e-120,,,,,,6,160,0.5068600999948103,[1.880716382045367289666981977591411642738183196975787311473722830156387184511453038725032340414415046e-11 +/- 2.55e-111],1.563705309182359685231627333786024903289e-111,6,acb_coefficient_enclosure,-50.0,50,[1.880716382045367289666981977591411642738183196975787311473722830156387184511453038725032340414415046e-11 +/- 2.55e-111],1.563705307633322919291900024658812649975e-111,2.5598419018168525112384658205087946750260659986939770448204952272893549606349365e-3373
[7.02917762079337402341508438866326629359687455884202005969603753228502918124639855242998056343042656e-20 +/- 8.84e-119],8.697917313676658356811648766950580143621e-119,1e-110,[1.39467809936376468718553261679826712174541161881786112295556300243750578992984098262499614353778305e-23 +/- 4.09e-122],1.725777239224046016200126424905768109088e-122,,,,,,6,160,0.5066117999958806,[1.21585653476596812627737270894337342794907346369166896738179076086443189556189704752976054200213849e-12 +/- 4.21e-111],1.504503103657130178448286346041602892227e-111,7,acb_coefficient_enclosure,-50.0,50,[1.21585653476596812627737270894337342794907346369166896738179076086443189556189704752976054200213849e-12 +/- 4.21e-111],1.504503102108093412508559036914390638912e-111,7.986706733668579835064013359987439386081325915925208379839945109142787477181002e-3372
[1.7218818216400155766739337314369173522823722187459623474104440385111067250822691027852976396480438e-22 +/- 6.63e-120],3.032420244585267419873090199196291650898e-120,1e-110,[4.270540232242102124687335643444735496732073955223120901315585412973975012604834084288932638015982e-27 +/- 5.18e-124],7.520883518826901425268479294858936393999e-125,,,,,,6,160,0.5218038999882992,[8.935161598745222590227150136232748533786049399561047877784717637537218840089309511867821946899394e-14 +/- 4.90e-111],1.573578652663312275538180906878936321924e-111,8,acb_coefficient_enclosure,-50.0,50,[8.935161598745222590227150136232748533786049399561047877784717637537218840089309511867821946899394e-14 +/- 4.90e-111],1.57357865111427550959845359775172406861e-111,2.5369539036359018299615101261136572167552447027056544265373943287865324927516124e-3370
[4.15767771321950517727806956354508050921274641648644467134103681096681613385388139986366647646597e-25 +/- 5.11e-121],9.729539911371977148982758778720446070693e-122,1e-110,[1.145744519736415668341619698948710457785699519534403844615585540941031782918287422801936308549927e-30 +/- 5.35e-127],2.681200361041053583618543961597460452898e-127,,,,,,6,160,0.45626450001145713,[7.33548458664238321630849752421193911942033634216619026783877669937920911633038269734384768874463e-15 +/- 4.49e-111],1.716604663869331513883159222274731493212e-111,9,acb_coefficient_enclosure,-50.0,50,[7.33548458664238321630849752421193911942033634216619026783877669937920911633038269734384768874463e-15 +/- 4.49e-111],1.716604660771257982003704604020306986583e-111,8.1716620475009048417707589325345169297589987266097921528467648906176730819157199e-3369
[9.9005636559304370897356524742587944925137796749677169942171046915866820758923463247691889867706e-28 +/- 3.05e-123],2.851277994887271000491799654662704244674e-123,1e-110,[2.7283299316386786512719500866012991877518131820347544626921033651859242934006686300620560479416e-34 +/- 4.20e-129],7.857357778827130706188640479364882414437e-130,,,,,,6,160,0.4413988000014797,[6.6377593696521762202709153167287519525874087847377039385451983911943256451769095258068794304599e-16 +/- 2.67e-111],1.911618144273899724866398059330764243254e-111,10,acb_coefficient_enclosure,-50.0,50,[6.6377593696521762202709153167287519525874087847377039385451983911943256451769095258068794304599e-16 +/- 2.67e-111],1.911618141175826192986943441076339736625e-111,2.6616270669002947198910471951683855142643595852386180154986605643726135181096916e-3367
[2.326080145865136849265220202365353119563256959282489408533862722795580623066493314508187165577e-30 +/- 4.21e-124],7.638192729178388681876453174727327932182e-125,1e-110,[5.827321192743749121335428196562232241971442999645486132490236498906677446755484694434892490323e-38 +/- 4.24e-132],1.913528311797995363509687774450638745249e-132,,,,,,6,160,0.5030599999881815,[6.549913261637850850390932092535928762454083234141199572394011439130945581873812573662047993805e-17 +/- 3.94e-111],2.150807210073213673224057648148046397546e-111,11,acb_coefficient_enclosure,-50.0,50,[6.549913261637850850390932092535928762454083234141199572394011439130945581873812573662047993805e-17 +/- 3.94e-111],2.150807206975140141344603029893621890917e-111,8.7486524459853165575549203458578236903645906366973705205086408115899818247431603e-3366
[5.39415013923117031311806309519576403692552603082908182255435498263742653785482275439767314080e-33 +/- 2.84e-126],1.878499109033027689205881515225537446742e-126,1e-110,[1.126123616128040138721470470076877412711257338353166632962051688895700251910395028826140276108e-41 +/- 5.56e-135],3.92169692679468826446633380930329523109e-135,,,,,,6,160,0.6012043000082485,[6.98701597780698564273334542819624572463681940476587879042620591688440353594326181138916461205e-18 +/- 6.59e-111],2.43321057861950767425936753287296305817e-111,12,acb_coefficient_enclosure,-50.0,50,[6.98701597780698564273334542819624572463681940476587879042620591688440353594326181138916461205e-18 +/- 6.59e-111],2.433210575521434142379912914618538551541e-111,2.8975536901103368438621896185481112062487524188741691163924618367986019803549347e-3364
[1.23514828645095447447688641089232199006572480008389747790818499212465118829124047269891404691e-35 +/- 8.47e-128],4.264269387791248978377712608394745308544e-128,1e-110,[1.9835300477090978634227244124386448011635432470113115374661748233194454534201017486546922196e-45 +/- 2.21e-137],6.848008886025135622016677625177466273009e-138,,,,,,6,160,0.603009500016924,[7.9994073112912786272190116703063808462696743647880340898822808821625331902721757728027665820e-19 +/- 7.09e-111],2.761743499929397912214649707913158111248e-111,13,acb_coefficient_enclosure,-50.0,50,[7.9994073112912786272190116703063808462696743647880340898822808821625331902721757728027665820e-19 +/- 7.09e-111],2.761743496831324380335195089658733604619e-111,9.658512300367789479540632061827037354162508062913897054641539455995339934516449e-3363
[2.793604885606922007059610602152579250780056627453309028784035548882664664664355156299424789e-38 +/- 5.75e-129],8.98434382432603585175101407349001729563e-130,1e-110,[3.204473094337185181096564785789904598153051005722522155589160652053093539718699093174499834e-49 +/- 1.69e-140],1.030571220392232884346371367097323199038e-140,,,,,,6,160,0.5153771999757737,[9.770064970852407748960715049940531397651364967830063206004433438592616771460335901218983164e-20 +/- 7.53e-111],3.142091527567854243410778510578952180818e-111,14,acb_coefficient_enclosure,-50.0,50,[9.770064970852407748960715049940531397651364967830063206004433438592616771460335901218983164e-20 +/- 7.53e-111],3.142091524469780711531323892324527674189e-111,3.2372668813646521979701704703778897614641233921214854955557159831818863504655132e-3361
