A_ball,A_rad,abs_tol,c_ball,c_rad,cache_A,cache_A_exact_contained,cache_A_radius,cache_A_radius_contains_A_ball,cache_A_radius_overlaps_A_ball,cutoff,dps,elapsed_seconds,full_mu_ball,full_mu_rad,k,kind,lam,n_sum,retained_mu_ball,retained_mu_rad,tail_mu_bound
[3.5016222399565901633706607659105931947259721e-799 +/- 6.76e-843],4.043918815729059179320711469392028178281e-843,1e-150,[1.0230763924236624441604397477685178384972790e-1332 +/- 3.69e-1376],1.181520328525922932712582866142995767789e-1376,,,,,,7,220,0.6928689000196755,[2.3260246711471604399324131019224274363706338e-106 +/- 5.45e-150],2.686256319082702406671703455579016969214e-150,267,acb_coefficient_enclosure,-100.0,70,[2.3260246711471604399324131019224274363706338e-106 +/- 5.45e-150],2.686256314530492487726264769488339896788e-150,4.456895656555598550715734930920882757792179002618623432291555091740962992021815984422821818528242338e-6203
[2.5672466164601841031074787927997752265555740e-802 +/- 8.11e-846],3.778838349835039965470614191210534214857e-846,1e-150,[2.7987980815702993701310674531946456054720823e-1338 +/- 8.75e-1382],4.119668687716949584884772609424541641967e-1382,,,,,,7,220,0.88691550004296,[1.8247206741984404019266924112077253402777828e-106 +/- 3.21e-150],2.685883147122386935389972486235327766661e-150,268,acb_coefficient_enclosure,-100.0,70,[1.8247206741984404019266924112077253402777828e-106 +/- 3.21e-150],2.685883142570177016444533800144650694234e-150,2.175745244629516126760018458362959804385884032656372686732274054562185192473964730570656871000332828e-6201
[1.8788338582267075684770218777192508412584849e-805 +/- 9.03e-849],5.483976807287349276681051623517529087297e-849,1e-150,[7.614476932565344363103361736240154579381540e-1344 +/- 6.50e-1387],2.222528324879988895877830273698125599886e-1387,,,,,,7,220,0.587149299972225,[1.4342387824117645090571800862603896390567824e-106 +/- 5.42e-150],4.186284016156017428460750227508449011798e-150,269,acb_coefficient_enclosure,-100.0,70,[1.4342387824117645090571800862603896390567824e-106 +/- 5.42e-150],4.186284011603807509515311541417771939372e-150,1.062159269423681963700118101946281286322927023214974666159301061181721316689562782105857036115617026e-6199
[1.3725676066285805583029565198422062835148086e-808 +/- 9.64e-852],4.809484951930343754287270023640967187346e-852,1e-150,[2.060258328008259111712104901899093569719529e-1349 +/- 3.99e-1392],7.219157268143848840175444613840121819658e-1393,,,,,,7,220,0.6651067000348121,[1.1294983213463178474213004772119170067817554e-106 +/- 4.15e-150],3.957768732069675736653846363093582389683e-150,270,acb_coefficient_enclosure,-100.0,70,[1.1294983213463178474213004772119170067817554e-106 +/- 4.15e-150],3.957768727517465817708407677002905317257e-150,5.185339827125483242751168057394313318498119336438206267640166419014869074877641892458001881857589885e-6198
[1.0009347557752710971157968803979044449836428e-811 +/- 5.21e-855],1.717496813427622549869380200593777649905e-855,1e-150,[5.544015196443467493987335601946022790458116e-1355 +/- 3.80e-1398],9.512936118206390809337885466048476588129e-1399,,,,,,7,220,0.918630399974063,[8.912198997591896848528961060209328011193664e-107 +/- 2.60e-150],1.529237864736317177678804162545407180087e-150,271,acb_coefficient_enclosure,-100.0,70,[8.912198997591896848528961060209328011193664e-107 +/- 2.60e-150],1.529237862460212218206084819500068643874e-150,2.53145807508783490390590633579126798821485534971713462152620942176178939789928929884289450987408564e-6196
[7.286291103636034812663671946500774063367262e-815 +/- 6.91e-858],2.851982269583573367639095125338076459258e-858,1e-150,[1.4837347102734333786044184938569259826992962e-1360 +/- 9.72e-1404],5.807598141111404080205984690160234580596e-1404,,,,,,7,220,0.7402953999699093,[7.045558886061918846045184221488493050611646e-107 +/- 3.51e-150],2.75775543119064201946811660357134886785e-150,272,acb_coefficient_enclosure,-100.0,70,[7.045558886061918846045184221488493050611646e-107 +/- 3.51e-150],2.757755426638432100522677917480671795424e-150,1.235862477135082996114210089475197566283168005319702768347667047427815238713878722464456774756326544e-6194
[5.294659626264579814341264370511587525807692e-818 +/- 3.13e-861],1.730210957202913845962706597244497600811e-861,1e-150,[3.949345579697644134862616791019643770299295e-1366 +/- 2.64e-1409],1.290583619419420190132949553065438610231e-1409,,,,,,7,220,0.7188385999761522,[5.580504656789780369059322307826069008615689e-107 +/- 2.39e-150],1.823620580921363592774959129535318118561e-150,273,acb_coefficient_enclosure,-100.0,70,[5.580504656789780369059322307826069008615689e-107 +/- 2.39e-150],1.823620578645258633302239786489979582348e-150,6.03358454330756698559963079331538409645191985046849404547064872057766105116163277576111849540542968e-6193
[3.840629356877467263940144415641796050610601e-821 +/- 5.26e-864],1.125072544151580724181291780258680111373e-864,1e-150,[1.0455358426347249433678537576788225809052978e-1371 +/- 3.31e-1415],3.062788824726771880819064167029238626052e-1415,,,,,,7,220,0.6675704999943264,[4.428484693479715057421435409470829889456480e-107 +/- 6.18e-150],1.297278660862316341579202629479521455775e-150,274,acb_coefficient_enclosure,-100.0,70,[4.428484693479715057421435409470829889456480e-107 +/- 6.18e-150],1.297278658586211382106483286434182919562e-150,2.945686093156151510291929037399494352225879922624900653929868809793133864376780387772773388567426807e-6191
[2.781003939885448016677207181379725745401005e-824 +/- 3.23e-867],7.993040737090243155120194558412475433309e-868,1e-150,[2.752995102413119376233211485063015805206736e-1377 +/- 1.32e-1420],7.912538927556654473016142737451759900931e-1421,,,,,,7,220,0.66616340004839,[3.520924357707888685668002938646371644288485e-107 +/- 1.53e-150],1.01196878014469068066526524799426497102e-150,275,acb_coefficient_enclosure,-100.0,70,[3.520924357707888685668002938646371644288485e-107 +/- 1.53e-150],1.011968779006638200928905576471595702914e-150,1.438147034337452482365937986117673277118482682369010027066558999133304792842101074618427893391149701e-6189
[2.010192685738562857466230389463062766386788e-827 +/- 3.09e-870],6.302538886458084200581993376804388833833e-871,1e-150,[7.209953122093329530378387168639471371673030e-1383 +/- 7.07e-1426],2.260530052840915944374099475399281046211e-1426,,,,,,7,220,0.5992460999987088,[2.804622241238730860454108124847842999337171e-107 +/- 3.66e-150],8.793306596268492017245109015634499414948e-151,276,acb_coefficient_enclosure,-100.0,70,[2.804622241238730860454108124847842999337171e-107 +/- 3.66e-150],8.793306584887967219881512300407806733882e-151,7.021434318277916739854965585387171936513908488477559081513567164122983020243017525067438461784385313e-6188
[1.4504830585740134197483501948170127030559380e-830 +/- 7.20e-874],5.5414020976194138127663075793964412773e-874,1e-150,[1.8781386245571134052293066664917624850931992e-1388 +/- 8.48e-1432],7.175210501631790219812940324318108108884e-1432,,,,,,7,220,0.6999529000022449,[2.238228765569780220186353032647296589934235e-107 +/- 2.07e-150],8.550893042018396547603598054681995948982e-151,277,acb_coefficient_enclosure,-100.0,70,[2.238228765569780220186353032647296589934235e-107 +/- 2.07e-150],8.550893030637871750240001339455303267916e-151,3.428104607610391169366666711121372936283196005626602133905822152184512989180631457238781621603089889e-6186
[1.0447888290243830554579291655096473890587010e-833 +/- 5.80e-877],5.377121596541290180196861763315022644574e-877,1e-150,[4.866298084214335743925339369327152821333685e-1394 +/- 4.52e-1437],2.50449427531720943821710459778317106711e-1437,,,,,,7,220,0.6032928999629803,[1.789547834386793708728472156484942709961226e-107 +/- 1.01e-150],9.21010636742089651516373564705119972579e-151,278,acb_coefficient_enclosure,-100.0,70,[1.789547834386793708728472156484942709961226e-107 +/- 1.01e-150],9.210106356040371717800138931824507044724e-151,1.673739763087335508993294456174968348334318049784837433241810294948973621916827154032471565520575036e-6184
[7.512547941564925796588208966399253815952180e-837 +/- 6.69e-880],5.638054539994216758154364769546009564968e-880,1e-150,[1.254160853278309041718834228296818565202471e-1399 +/- 4.91e-1442],9.412289046255247509348182700688491827837e-1443,,,,,,7,220,0.608073899988085,[1.433465478195131582689605076003497794364792e-107 +/- 2.10e-150],1.075794332140882184268186435640503774328e-150,279,acb_coefficient_enclosure,-100.0,70,[1.433465478195131582689605076003497794364792e-107 +/- 2.10e-150],1.075794331002829704531826764117834506222e-150,8.171981995338577468149192413664295372287753583681139188813726007163208776918777015207199720528274503e-6183
[5.39250860498815334459535250279243809751108e-840 +/- 2.65e-882],1.2132732454252023963027201353912983933e-882,1e-150,[3.21513193942225485517172356482461936031433e-1405 +/- 5.15e-1447],7.233801248385796913480044333080677263779e-1448,,,,,,7,220,0.6733448000159115,[1.150356980697380421825037994598103080627053e-107 +/- 4.90e-150],2.588215319431855466344104310382051031952e-150,280,acb_coefficient_enclosure,-100.0,70,[1.150356980697380421825037994598103080627053e-107 +/- 4.90e-150],2.588215314879645547398665624291373959526e-150,3.989995701146505800892594106999620580077252378085741239229888931590150652559397882772556284224420087e-6181
