A_ball,A_rad,abs_tol,c_ball,c_rad,cache_A,cache_A_exact_contained,cache_A_radius,cache_A_radius_contains_A_ball,cache_A_radius_overlaps_A_ball,cutoff,dps,elapsed_seconds,full_mu_ball,full_mu_rad,k,kind,lam,n_sum,retained_mu_ball,retained_mu_rad,tail_mu_bound
[1.063533553653996550003836517247632060048e-972 +/- 3.61e-1012],2.97777896139532521698789363340803649521e-1012,1e-150,[4.86243062271852939677077913149820935069e-1642 +/- 4.83e-1681],1.361427999647204531832221616406165362729e-1681,,,,,,7,220,0.5983225000018138,[5.33696945548505807157358197554114888285e-111 +/- 5.58e-150],1.49429373573551630669276629813434265432e-150,322,acb_coefficient_enclosure,-100.0,70,[5.33696945548505807157358197554114888285e-111 +/- 5.58e-150],1.494293733459411347220046955089004118107e-150,3.3776211511999214551503687479664326662389733817466139672292e-6110
