A_ball,A_rad,abs_tol,c_ball,c_rad,cache_A,cache_A_exact_contained,cache_A_radius,cache_A_radius_contains_A_ball,cache_A_radius_overlaps_A_ball,cutoff,dps,elapsed_seconds,full_mu_ball,full_mu_rad,k,kind,lam,n_sum,retained_mu_ball,retained_mu_rad,tail_mu_bound
[4.8647472369156198561222609133791275990740103659106063053691428991598866712374712249984985233470377611030769e-25 +/- 3.16e-132],1.448505851009135057969458812295320055016e-132,1e-120,[1.34059392551687055118007630990386011879244112817201452418682288887783473083043188519579434616044911846976326e-31 +/- 4.22e-139],3.991693794538610667688680276730855891938e-139,,,,,,8,180,1.8253853999922285,[3.2615336535393993128453744381187802493426664073349763061795906190436053784208779678539610261297888638126987e-13 +/- 5.55e-120],9.711399816968864880160900038349093947332e-121,10,acb_coefficient_enclosure,0.000001,100,[3.2615336535393993128453744381187802493426664073349763061795906190436053784208779678539610261297888638126987e-13 +/- 5.55e-120],9.71139980254233578987068788091326463093e-121,8.84225651703829505100002096677416702545298339259355426549467e-13589
[1.8062521287186046957922540782714495745033758748517110644164242312899847731370249318659956582005254843188051e-27 +/- 6.76e-134],5.201289703604229386282880814646528372201e-134,1e-120,[4.525042410009331148269034788037742440534751971229434885603115057544654814857465858650983190537631985326492e-35 +/- 3.17e-141],1.303032728728147723248222900214282780004e-141,,,,,,8,180,1.7745002000010572,[5.086150962075028017787104665899933563965136136048334334940210767249742547534207553483527902453876840878396e-14 +/- 2.39e-120],1.464609732854480206537002406681874754851e-120,11,acb_coefficient_enclosure,0.000001,100,[5.086150962075028017787104665899933563965136136048334334940210767249742547534207553483527902453876840878396e-14 +/- 2.39e-120],1.464609731411827297507981190938291823211e-120,5.16695337343455154284522964319325238356904768680249431861949e-13587
[6.52622675816507933320568805393291323216155836342551682958914146963452311452567793557848591784551769157343e-30 +/- 2.82e-135],1.908212900554408697523912520781492669256e-135,1e-120,[1.362464500779345900557678315465525215815888373530592972881330974601029122768207441390276341007110976575742e-38 +/- 4.61e-144],3.983729692362074106684690564969181296756e-144,,,,,,8,180,1.4994025999912992,[8.45338921926821124526266390295385050153318778404332130593972421186842939803027994304491208283179018281494e-15 +/- 4.77e-120],2.47169870920130671270924798969512297669e-120,12,acb_coefficient_enclosure,0.000001,100,[8.45338921926821124526266390295385050153318778404332130593972421186842939803027994304491208283179018281494e-15 +/- 4.77e-120],2.47169870631600089465120555820795711341e-120,3.04230214627826394842727121391218700344545527798930865480316e-13585
[2.29796556745770454734526951635086194632297410280403986574128972782404520495416156846950787580433786061758e-32 +/- 5.39e-137],1.612319630368858350971090350074404917798e-137,1e-120,[3.69031297833099344608784591879131340997443609439049868878114190308155900965380036705435105629378636509064e-42 +/- 7.19e-147],2.589231158731897897823221503242794135025e-147,,,,,,8,180,1.6508356999984244,[1.48827171304558210857967155970032631006351698848583396763943073092593741607393036083850649117158295775402e-15 +/- 3.09e-120],1.044214812222001130327101558480906621895e-120,13,acb_coefficient_enclosure,0.000001,100,[1.48827171304558210857967155970032631006351698848583396763943073092593741607393036083850649117158295775402e-15 +/- 3.09e-120],1.044214810779348221298080342737323690255e-120,1.80284571631304530277171627491092563167138090547514586951298e-13583
[7.895588138959385728172542284621240656635759486924156219116057764477745900100210663949619169087931336564e-35 +/- 5.61e-138],9.596012905000863849134221279217708295667e-139,1e-120,[9.056828288645540379865282659522053876453774178730583123790407312408695044598684063160002807084077528425e-46 +/- 5.18e-149],1.100734223950343412851446211827984053435e-149,,,,,,8,180,1.7140305999928387,[2.7613213843576802057488502647757462561820318486775769324634927570005679303078321006925880417297234335525e-16 +/- 6.78e-120],3.356010344734032383973268364184656210806e-120,14,acb_coefficient_enclosure,0.000001,100,[2.7613213843576802057488502647757462561820318486775769324634927570005679303078321006925880417297234335525e-16 +/- 6.78e-120],3.356010338963420747857183501210324484246e-120,1.07424737854791113213431921484347568673384351884863864224774e-13581
[2.650260968255860624492557060249035063391130153688414855755439286253792453119395392589338252982562161067e-37 +/- 2.27e-140],1.847475612538286894942561461362413076125e-140,1e-120,[2.026697955630388730302433411502820756819430258717447657240796575936091494239180034604255738522330783398e-49 +/- 1.68e-152],1.412794846549259074267354734623488413611e-152,,,,,,8,180,1.6948007000028156,[5.375874287064817161135879724401368395617943277160208325351321813889886701632882883085172614081731594784e-17 +/- 7.82e-120],3.747478724217356733643652438612615717596e-120,15,acb_coefficient_enclosure,0.000001,100,[5.375874287064817161135879724401368395617943277160208325351321813889886701632882883085172614081731594784e-17 +/- 7.82e-120],3.747478718446745097527567575638283991035e-120,6.43162301479007439110095633144997056315488248704217200003806e-13580
[8.69981601897099182493691238347209424359790842661408433310284176715183618178583544818143497838167618692e-40 +/- 4.83e-142],3.049492818217530188963101201912541252614e-142,1e-120,[4.15805734586125182090100449202202218453875266799892089663508347092561319793044009188180161797630923421e-53 +/- 5.87e-155],1.457498174021089559005401863657979832103e-155,,,,,,8,180,1.486323100005393,[1.094113109434763573535128771923700825190373306451239031652280496433090499757661816338890770953891390560e-17 +/- 5.73e-120],3.835127136329084734302662997470402188759e-120,16,acb_coefficient_enclosure,0.000001,100,[1.094113109434763573535128771923700825190373306451239031652280496433090499757661816338890770953891390560e-17 +/- 5.73e-120],3.835127130558473098186578134496070462198e-120,3.86676971555863866422554465502931563554523844069444522668955e-13578
[2.79550690691090903598617864709335159281594957395274239420715376658852001905672652702457727914477173940e-42 +/- 5.24e-144],3.677789868236210317311281986938787272223e-144,1e-120,[7.8594481730076836209612700156528154582772582278565257705226716436498383666974646172245949493925060074e-57 +/- 4.76e-158],1.03399489850101656255245372188020595976e-158,,,,,,8,180,1.4217712999961805,[2.32036688302376137635120587348628781766055845676168271347078874798219475782013078019970784047250303643e-18 +/- 7.87e-120],3.052692071452774149321839405527624483585e-120,17,acb_coefficient_enclosure,0.000001,100,[2.32036688302376137635120587348628781766055845676168271347078874798219475782013078019970784047250303643e-18 +/- 7.87e-120],3.052692068567468331263796974040458620305e-120,2.33331932550281281681267151754911846350615531049904809107666e-13576
[8.8006651830155930571666999869203766860045806127914221798520802565107781242030862698109556212317879234e-45 +/- 5.64e-146],2.101052091974635445424776939630479925083e-146,1e-120,[1.37459410954751329146540506584402226768643965026338526024237065166041136141307246586322765520032357912e-60 +/- 3.30e-162],3.281676738927956759720369521996888118587e-162,,,,,,8,180,1.6139192999980878,[5.1133983579638138497734479733239094309379309075262065468159567340076915591205247115047912335927893865e-19 +/- 4.10e-120],1.220761842341727499488728496652204764353e-120,18,acb_coefficient_enclosure,0.000001,100,[5.1133983579638138497734479733239094309379309075262065468159567340076915591205247115047912335927893865e-19 +/- 4.10e-120],1.220761840899074590459707280908621832713e-120,1.41260413219629748909740113494865550223075348527509938486803e-13574
[2.7165553546690287392451452522564838073704398902096826986735299167855091638667207963028617335049605410e-47 +/- 5.26e-148],1.789953281706225076420596488946386980137e-148,1e-120,[2.2331810697998274554101354429846486813751158025848712859373282944090729106788681452160683151686373942e-64 +/- 5.39e-165],1.471455301622414889203495871794737443375e-165,,,,,,8,180,1.5143577999988338,[1.16800420840357019180706163178835851526224273438955081451870334941102524651421660930551260137394776602e-19 +/- 8.36e-121],7.696044005979676396357751376807311124412e-121,19,acb_coefficient_enclosure,0.000001,100,[1.16800420840357019180706163178835851526224273438955081451870334941102524651421660930551260137394776602e-19 +/- 8.36e-121],7.696043998766411851212645298089396466211e-121,8.57704252574572424149396381425234930585236987982419318812181e-13573
[8.227838817493767754531660257999649901855278985721400740876171866807078794666344245323271821309737716e-50 +/- 5.89e-150],1.479744729439954237870701882354541034675e-150,1e-120,[3.3819030893316556434163280961649770264601209716160031104918719263804374884590517249315636738205307565e-68 +/- 6.80e-169],6.082220821686433129192853518968879267068e-169,,,,,,8,180,1.4010326999996323,[2.7593464170489782087783212542294582521028480411012398911780149219086667302930199912358384413001955459e-20 +/- 7.02e-121],4.962576901668420287670172106828148307184e-121,20,acb_coefficient_enclosure,0.000001,100,[2.7593464170489782087783212542294582521028480411012398911780149219086667302930199912358384413001955459e-20 +/- 7.02e-121],4.962576894455155742525066028110233648984e-121,5.2215361327466652943338862635058204554652476146441917555005e-13571
[2.446858291624041546737573383306884811801990908023628311244543513700904958879247855004127932689094241e-52 +/- 5.77e-152],1.188729673924106833193717836702164111455e-152,1e-120,[4.789221313242759253504829933583062453407381751598066418335587971638513793837265704130889739347312490e-72 +/- 5.90e-172],2.326693576571779557286435596635216675237e-172,,,,,,8,180,1.483514899999136,[6.728885244378558313547504527702613571186767405254791224100861610013146314639973039693851164861803032e-21 +/- 6.49e-121],3.269018703965772117795278110815456238029e-121,21,acb_coefficient_enclosure,0.000001,100,[6.728885244378558313547504527702613571186767405254791224100861610013146314639973039693851164861803032e-21 +/- 6.49e-121],3.269018700359139845222725071456498908928e-121,3.18635135170401156565863198963704020352111854437822306196123e-13569
[7.14920590474068521771795068772993313750851790187068651640263608940017555801860206397113595623079096e-55 +/- 1.52e-154],9.291508399916872522832656969159454260986e-155,1e-120,[6.36049935561537414393183450968987961009088662163170254018222717989306701171645378918493484870805131e-76 +/- 1.96e-175],8.266461158644110894300473623711299388805e-176,,,,,,8,180,1.5086403000022983,[1.690793463849259424526579783926960658018893995475833522735324695195801122296289239230653280493190905e-21 +/- 2.48e-121],2.197449866790557347547180951597938569794e-121,22,acb_coefficient_enclosure,0.000001,100,[1.690793463849259424526579783926960658018893995475833522735324695195801122296289239230653280493190905e-21 +/- 2.48e-121],2.197449863183925074974627912238981240694e-121,1.9486308710865421841539011634402521422422484964730821925594e-13567
[2.05344787409397804155944070203799946211396866102724915044118422825802481146560679361007046564629477e-57 +/- 4.07e-156],7.074657869086371170394151122766464792979e-157,1e-120,[7.94308581351531843347004787584543609007747018395859040082517556018704307756340708457302884080980601e-80 +/- 3.02e-179],2.736598044160648366764367423281016436566e-179,,,,,,8,180,1.505009100001189,[4.37078000147384251148219666351133594033615644158021683441536326410259511534867336235558114272808580e-22 +/- 3.25e-121],1.505846500163055977246222225366653598041e-121,23,acb_coefficient_enclosure,0.000001,100,[4.37078000147384251148219666351133594033615644158021683441536326410259511534867336235558114272808580e-22 +/- 3.25e-121],1.505846498359739840959945705687174933491e-121,1.19405466143175350858792241504423961056546290847712270522789e-13565
[5.80123236398710956980111601984494778520740087962661830711517500171085871763631802050468928380958782e-60 +/- 7.06e-159],5.253060835373169920544067306261034081911e-159,1e-120,[9.35006415969677673061651091641479397365083631697033332134370436296196403393181049274723578768291371e-84 +/- 8.90e-183],8.466555478837512212755027893240933867951e-183,,,,,,8,180,1.6255954000080237,[1.16070907263272508515165504047440153383838619427528098698198854005907026964517011815704733672149428e-22 +/- 1.92e-121],1.05103104822734785930684302497534365479e-121,24,acb_coefficient_enclosure,0.000001,100,[1.16070907263272508515165504047440153383838619427528098698198854005907026964517011815704733672149428e-22 +/- 1.92e-121],1.051031046424031723020566505295864990239e-121,7.33003351344227459965810331521035254812431107897792877005202e-13564
[1.61282024896807798954066984351913843168588448817620314521897958418817814916762045958218234855230156e-62 +/- 4.22e-161],3.807599601545979641304322501382656360691e-161,1e-120,[1.03977719627457875801759561349674339803610262976357971273153945281152786321356369756385386489464386e-87 +/- 5.79e-186],2.454740521140611304693190227906008581438e-186,,,,,,8,180,1.5774594999966212,[3.1623880556511262555433340873188427028957802645623009290432248530715780474855092458242774099042265e-23 +/- 4.50e-121],7.465870680122207114278227454221607396692e-122,25,acb_coefficient_enclosure,0.000001,100,[3.1623880556511262555433340873188427028957802645623009290432248530715780474855092458242774099042265e-23 +/- 4.50e-121],7.465870671105626432846844855824214073941e-122,4.50725198003038689108388470519601286096428226346564404370258e-13562
[4.4145390554882681750816580826989648298818186182009747195533725509491468296794369370367213111325479e-65 +/- 4.47e-163],2.696817168400271061290302103449399125583e-163,1e-120,[1.0946274545848636574349712057363870303645922101112226820622682018577726876470304760891625529303440e-91 +/- 4.25e-189],6.687017751219785526081381952985232411612e-190,,,,,,8,180,1.2749282000004314,[8.8290652978830347910290860143931369613403076727092610779086780264242270055784297439390120217559984e-24 +/- 7.05e-122],5.3936264772937536116508432530915316234e-122,26,acb_coefficient_enclosure,0.000001,100,[8.8290652978830347910290860143931369613403076727092610779086780264242270055784297439390120217559984e-24 +/- 7.05e-122],5.393626468277172930219460654694138300649e-122,2.77578687977720430424486786372826150531838062414186078465004e-13560
[1.1901740204687050404810638971915656894271029207740837093213232423179247606922381373280514124242466e-67 +/- 5.34e-165],1.868305690476344259938363608479792747973e-165,1e-120,[1.0930189087931239346943179724443726202380789163912787008340555470370548546726210602759388287482833e-95 +/- 5.41e-193],1.715793999770150840945543888597082225866e-193,,,,,,8,180,1.5636580999998841,[2.5231652616750778076510271822588926005908771791404001213582508589869761152061221220711157323084572e-24 +/- 7.36e-122],3.960802294909592006714751863984215685325e-122,27,acb_coefficient_enclosure,0.000001,100,[2.5231652616750778076510271822588926005908771791404001213582508589869761152061221220711157323084572e-24 +/- 7.36e-122],3.96080229040130166599906056478551902395e-122,1.71190347203714127272701668977568418655271765037985305118781e-13558
[3.161854658754873869869517072886932460548694023491451182880929686897811262147208276792069257121190e-70 +/- 1.80e-167],1.267397123791157700339325862889118451894e-167,1e-120,[1.0370533064429235948649505078961832586213349056025000939282154718361869219923667070657260373016903e-99 +/- 7.54e-197],4.156922173642002640021162423198871742578e-197,,,,,,8,180,1.6270636999979615,[7.373434363592829760782431485868920268546658069656156045433828231627362203043716688760885433322560e-25 +/- 4.27e-122],2.955565787326315304844027359249581537144e-122,28,acb_coefficient_enclosure,0.000001,100,[7.373434363592829760782431485868920268546658069656156045433828231627362203043716688760885433322560e-25 +/- 4.27e-122],2.955565782818024964128336060050884875769e-122,1.05717547746855039999984188561586111169571335602404960354054e-13556
[8.28037349054864275771940314534149295223347721748050134632314334095834183938413239484164488503647e-73 +/- 4.30e-169],4.264516843881133907119049920172509672335e-169,1e-120,[9.36507168640306847788281148079231243488034509374551660413526898249810790772077315569320480716362e-104 +/- 8.76e-200],4.823152701079825358936102224562367347442e-200,,,,,,8,180,1.436372099997243,[2.20131753707511893475867175563983384559734910566328484742117333401184550942784219399217964323133e-25 +/- 1.61e-121],1.133711621570106428132507063290378345358e-121,29,acb_coefficient_enclosure,0.000001,100,[2.20131753707511893475867175563983384559734910566328484742117333401184550942784219399217964323133e-25 +/- 1.61e-121],1.133711619766790291846230543610899680808e-121,6.53656973187334213423631050631637514485756325894192026053541e-13555
[2.138431341422964081842682148451489632197108626245328295216494105088742848972232843588798029416988e-75 +/- 7.97e-172],6.14063859190951724120827976966781739173e-172,1e-120,[8.06185970223677670409426130837625627151827831249146185464992903301965036429186538689069860924911e-108 +/- 6.33e-204],2.315013140780354169918108684522619993085e-204,,,,,,8,180,1.4898099999991246,[6.70826306870413598549671308320002467837368526529232908678116147887298445826634303294884216016249e-26 +/- 5.27e-122],1.926319444063311490453475611715235423843e-122,30,acb_coefficient_enclosure,0.000001,100,[6.70826306870413598549671308320002467837368526529232908678116147887298445826634303294884216016249e-26 +/- 5.27e-122],1.926319441809166320095629962115887093155e-122,4.04624382091044916375021450358207090934133751897781818094782e-13553
[5.44791278565612233430037385779836091107370100372951096649683334080440066969144949788094722608869e-78 +/- 5.29e-174],3.552974397467028511231912270214186799406e-174,1e-120,[6.62534316283599350058135846272813056018143043359226375316311957685134705390616231477976806084493e-112 +/- 9.31e-208],4.320861124518524971727062030226419196156e-208,,,,,,8,180,1.4925036999920849,[2.08499372175342760462022572304928981382877552769090378039626256935625940399949810588160556841178e-26 +/- 4.29e-122],1.359773836113389969101584304630964841065e-122,31,acb_coefficient_enclosure,0.000001,100,[2.08499372175342760462022572304928981382877552769090378039626256935625940399949810588160556841178e-26 +/- 4.29e-122],1.359773833859244798743738655031616510377e-122,2.50738664711657040242552974952133410001088598001419082197147e-13551
[1.36961512762425858978129696895030269633685521949643615519656564848121515212644615376882802242248e-80 +/- 5.16e-176],2.25132114132158515067066884477210656809e-176,1e-120,[5.2050726687324320853661177318866854837904921838720351826385792565342149289330486678131808415940e-116 +/- 1.61e-211],8.555900025031165904784671037442850143203e-212,,,,,,8,180,1.6861115000065183,[6.6045570274005121833542416148776716934508383728754278163265362480126490012530369002316457032500e-27 +/- 3.45e-122],1.085631903615360659693084855370317056866e-122,32,acb_coefficient_enclosure,0.000001,100,[6.6045570274005121833542416148776716934508383728754278163265362480126490012530369002316457032500e-27 +/- 3.45e-122],1.085631902488288074514162030570642891522e-122,1.55535122479600182501226706924154139865290650329495652218292e-13549
[3.3988912370705952106016303740463192861938911825092389023211727800250813934399840721046315073620e-83 +/- 5.37e-178],1.422304447085244983380675814032133072131e-178,1e-120,[3.9142772224605735122593896224064366858650240995163456927362180820350610584333253116772290346485e-120 +/- 5.74e-215],1.637973532448406097708281908338208747657e-215,,,,,,8,180,1.5715321000025142,[2.1307169961925239399032069083318876166958608394186830302327679676103219526643913202773213587110e-27 +/- 5.21e-122],8.916225991927615236817263111110955850695e-123,33,acb_coefficient_enclosure,0.000001,100,[2.1307169961925239399032069083318876166958608394186830302327679676103219526643913202773213587110e-27 +/- 5.21e-122],8.916225980656889385028034863114214197257e-123,9.65710611216622028664332986275345107223297172195077482429992e-13548
[8.328682305883547148578408162873911428655676922833759051968850502117489461680333713400490229341e-86 +/- 1.67e-180],9.010569509646653825996290397085396706819e-181,1e-120,[2.8210559033335223012373162843125088027869627412647794414526571666185049929180182311761114481219e-124 +/- 4.28e-219],3.052021838541144525922124857045873101406e-219,,,,,,8,180,1.415900200008764,[6.996318907468375128879271173571200189684600262278642188598123675579629943174357372910699589320e-28 +/- 5.17e-122],7.569122599871983711293331212277415048547e-123,34,acb_coefficient_enclosure,0.000001,100,[6.996318907468375128879271173571200189684600262278642188598123675579629943174357372910699589320e-28 +/- 5.17e-122],7.569122588601257859504102964280673395108e-123,6.00140159550271776654008673209953597068622938314853948501421e-13546
[2.0157623733088983532320364160220058812700286662159530895197324774634398337442454223678762569e-88 +/- 5.26e-180],8.321458451250331822019827188135345707093e-181,1e-120,[1.9507727750209303947863634743716190729869247159772954879184260583178751549968215547112469324e-128 +/- 5.12e-220],8.053168744379656609053254926826314312122e-221,,,,,,8,180,1.201225600001635,[2.3367471497414266219503857442570413133208279280581408002250856224229434991390641931448413388e-28 +/- 2.29e-120],9.646545874798512481854784935347067283529e-121,35,acb_coefficient_enclosure,0.000001,100,[2.3367471497414266219503857442570413133208279280581408002250856224229434991390641931448413388e-28 +/- 2.29e-120],9.646545860371983391564572777911237967127e-121,3.73270273883661995169591873365514800655639281070196484025673e-13544
[4.81996922783652808802994249947239189925752286307595609405182755647960237259618337491675129143e-91 +/- 4.62e-184],3.955580188878293277636797664313245177906e-184,1e-120,[1.29571389611481047047521626571177619415555516983263932804404591357639757080292496168278565192e-132 +/- 2.23e-225],1.063347079989047259284832142852042987177e-225,,,,,,8,180,1.3724630999931833,[7.93423386399952649310851051484618689478008196206232382506806631464418699223897934303786741332e-29 +/- 9.14e-122],6.511348237145384392499197433742158174843e-122,36,acb_coefficient_enclosure,0.000001,100,[7.93423386399952649310851051484618689478008196206232382506806631464418699223897934303786741332e-29 +/- 9.14e-122],6.511348228128803711067814835344764852092e-122,2.3234796226402193233570211953053414440811299906616066074146e-13542
[1.138947139947099468840979311072148369164017511835460424347362344884924251638666748665155005330e-93 +/- 4.56e-187],4.263433409452266437606933871973350685175e-187,1e-120,[8.27497509144593149427930437215962580530419949492486689573015244211667566893107210257262722428e-137 +/- 5.78e-230],3.097580556717454403353861993928531617651e-230,,,,,,8,180,1.6051603999949293,[2.73726696339295500528929665918706819200940238024257860835261719773716083630767941791319765648e-29 +/- 2.34e-122],1.024644159886434622567587464417278406093e-122,37,acb_coefficient_enclosure,0.000001,100,[2.73726696339295500528929665918706819200940238024257860835261719773716083630767941791319765648e-29 +/- 2.34e-122],1.024644158759362037388664639617604240749e-122,1.4473729062633472904965337365955406968996052421828034759788e-13540
