A_ball,A_rad,abs_tol,c_ball,c_rad,cache_A,cache_A_exact_contained,cache_A_radius,cache_A_radius_contains_A_ball,cache_A_radius_overlaps_A_ball,cutoff,dps,elapsed_seconds,full_mu_ball,full_mu_rad,k,kind,lam,n_sum,retained_mu_ball,retained_mu_rad,tail_mu_bound
[1.13894713994709946884097931107214836916401751183546042434736234488492425e-93 +/- 7.11e-165],5.468427229100972038340000716212121561083e-165,1e-100,[8.2749750914459314942793043721596258053041994949248668957301524421166757e-137 +/- 7.08e-208],3.973064021203469754126731391690714299498e-208,,,,,,8,140,0.9170556000026409,[2.7372669633929550052892966591870681920094023802425786083526171977371608e-29 +/- 4.95e-100],1.314244058268045607084448276617011279741e-100,37,acb_coefficient_enclosure,0.000001,100,[2.7372669633929550052892966591870681920094023802425786083526171977371608e-29 +/- 4.95e-100],1.314244056139065687080372916661984421618e-100,1.447372906263347290496533736595540696899605242182803475978800713072107411423351834110117064422654385e-13540
[2.6602637016335360383114760460629533371255002645673153573047232423846117e-96 +/- 8.01e-167],6.445647034310736281521490781698406732291e-167,1e-100,[5.086326313227579842470385087652545499206502274365455503118842230888227e-141 +/- 4.48e-211],1.232383993453053638510568372127930068232e-211,,,,,,8,140,0.8875939000135986,[9.590241314535216937909384800185438289798883499005719220216431693374356e-30 +/- 6.07e-100],2.323653481962661610176503321675915503644e-100,38,acb_coefficient_enclosure,0.000001,100,[9.590241314535216937909384800185438289798883499005719220216431693374356e-30 +/- 6.07e-100],2.323653477704701770168352601765861787397e-100,9.022584350732554538160210306050123824828708003217476213893822626943007240041673771076054427569793567e-13539
[6.143422449943462730664438063119123236178667503495366231320192079232651e-99 +/- 5.58e-169],4.633445323600715623644944115561439045766e-169,1e-100,[3.011794276233416398541012745559204470419116385854806165768072498050220e-145 +/- 6.23e-215],2.271532550448610080093258541680900304945e-215,,,,,,8,140,0.9756495999899926,[3.410640523497953668461766555545790195356209160314516065008873066335752e-30 +/- 4.35e-100],2.57234732480972838770935160635045855206e-100,39,acb_coefficient_enclosure,0.000001,100,[3.410640523497953668461766555545790195356209160314516065008873066335752e-30 +/- 4.35e-100],2.572347320551768547701200886440404835813e-100,5.628265276001269463804242580786710153007072536690597820515032646275334136572831435931999521400499076e-13537
[1.403004340710364478148358630950123279852055081099838972410883966295472e-101 +/- 5.31e-171],1.755454674909043935033489244869386036562e-171,1e-100,[1.719546587147446256491776611280036564686271807312500750074998527629697e-149 +/- 4.78e-219],2.151515854912832769946886911017262360607e-219,,,,,,8,140,0.9027022999944165,[1.230670156078986708583065421159987208150122547558976231754436229849658e-30 +/- 5.76e-100],1.539828211557813587326700256561510237889e-100,40,acb_coefficient_enclosure,0.000001,100,[1.230670156078986708583065421159987208150122547558976231754436229849658e-30 +/- 5.76e-100],1.539828209428833667322624896606483379765e-100,3.513149288328693630740030924500939078222686264877489207472099390070134493149658733342245627185299176e-13535
[3.16931103081408768683624597745894891634784970727785611247722665215598e-104 +/- 4.45e-173],8.097359244048095477213612401003190501826e-174,1e-100,[9.47405577899440713326862332283563525068179563358652095419807458810657e-154 +/- 6.60e-223],2.420552352102392298386775868752316371882e-223,,,,,,8,140,0.8257700999965891,[4.50362821283047714701716493940196000640447712557635053598872991191899e-31 +/- 3.44e-100],1.150644252661710199219334282715394675723e-100,41,acb_coefficient_enclosure,0.000001,100,[4.50362821283047714701716493940196000640447712557635053598872991191899e-31 +/- 3.44e-100],1.150644250532730279215258922760367817599e-100,2.194236856710355154428472326820827491747759710496976391751248582906455085841907334174241124256456738e-13533
[7.08301810118121094763016239213325435009428767057531200823533063991396e-107 +/- 4.44e-176],4.181137362199811470939593554408492424906e-176,1e-100,[5.04127207112062597674547142883994288463327459650320323839841040880110e-158 +/- 3.95e-227],2.975885513983010889102666435044915156668e-227,,,,,,8,140,0.9898164000042016,[1.67079862273713806025736069790227415331645594230800387774816185539903e-31 +/- 4.99e-100],9.862799165277318478659705989613512895966e-101,42,acb_coefficient_enclosure,0.000001,100,[1.67079862273713806025736069790227415331645594230800387774816185539903e-31 +/- 4.99e-100],9.862799154632418878639329189838378605348e-101,1.371268962687694891802828823537910074842835244959992775645015584988128166587319030486302217888270376e-13531
[1.56641309932752626426825973133003279165707467809585625844685529182295e-109 +/- 7.27e-178],2.267732850966574555850944617380765853867e-178,1e-100,[2.59274398538065613067961276761207922573981080343675338879638217510953e-162 +/- 5.17e-231],3.753576052952580062251114867332740083706e-231,,,,,,8,140,0.9401215000107186,[6.2814655839260936477692054805968458118459931451950794597017239506240e-32 +/- 1.10e-100],9.093824477210563283259124416821471984846e-101,43,acb_coefficient_enclosure,0.000001,100,[6.2814655839260936477692054805968458118459931451950794597017239506240e-32 +/- 1.10e-100],9.093824466565663683238747617046337694227e-101,8.574371444851793346445274482811759548442556014462483562653890554408525547396569569937338006105966488e-13530
[3.4285632149150000817636153825010412373262646986440617989297299417345e-112 +/- 3.50e-180],2.122445759678240300152704367975652427564e-180,1e-100,[1.2897716122882790315679314361172067701018676553173951746488586123410e-166 +/- 3.57e-234],7.984307454589050439612516094984259537894e-235,,,,,,8,140,0.8911402000085218,[2.3923024655581486022599927866175594280981767528111810510325688996767e-32 +/- 2.68e-100],1.480950437309972241649602886429572190317e-100,44,acb_coefficient_enclosure,0.000001,100,[2.3923024655581486022599927866175594280981767528111810510325688996767e-32 +/- 2.68e-100],1.480950435180992321645527526474545332193e-100,5.364280921902784871124414418010772715250354144778326795152456472690637106506078580383269440224496787e-13528
[7.428757188569245965781218059642548228943672135032195890963426018588e-115 +/- 3.67e-182],8.392006396776853379726808397729620352906e-183,1e-100,[6.210181632493824216121693912175004281058635522891732746502931612219e-171 +/- 5.14e-238],7.015424316598593981744699941348506345015e-239,,,,,,8,140,0.9982925000076648,[9.226565993727482171136107804824987286834335439908460178714713140589e-33 +/- 3.56e-100],1.042292788495601229457512648056144937243e-100,45,acb_coefficient_enclosure,0.000001,100,[9.226565993727482171136107804824987286834335439908460178714713140589e-33 +/- 3.56e-100],1.042292787431111269455474968078631508181e-100,3.357686168259149739112600497251578174292968924028280156614109018510535050402046548776165135331728978e-13526
[1.593659573827683007841980226501817017087943291998346479300379994428e-117 +/- 3.02e-184],1.065764640578309654399464362959670703399e-184,1e-100,[2.896182088362951436241957050224811125869990358050774171175369368100e-175 +/- 6.56e-242],1.936830493160638448153803254938836185803e-242,,,,,,8,140,1.1270118999964325,[3.602391199269414758391628114601349058217962194869675806737997265287e-33 +/- 4.28e-100],2.409109952487014633625365636311115202723e-100,46,acb_coefficient_enclosure,0.000001,100,[3.602391199269414758391628114601349058217962194869675806737997265287e-33 +/- 4.28e-100],2.409109948229054793617214916401061486476e-100,2.102705832681858933396966160859482934094865700380720820658125905785522164896937537642192015932471997e-13524
[3.385515045712772067618153296608661012456418817016144054579398894290e-120 +/- 7.21e-187],5.646605401598415832613576143006169861839e-187,1e-100,[1.309052901019560794160227617535041892054717120773425443034837601759e-179 +/- 3.30e-246],2.183332532150945157931336225090391526888e-246,,,,,,8,140,0.9903631000051973,[1.423419821841999736011061509294393763448571743766033726009172131925e-33 +/- 6.57e-100],2.374081896958705661825834218335051311451e-100,47,acb_coefficient_enclosure,0.000001,100,[1.423419821841999736011061509294393763448571743766033726009172131925e-33 +/- 6.57e-100],2.374081892700745821817683498424997595204e-100,1.317400538539202565429341325203751834077120068280636876269175304340571360575428655162771250403165613e-13522
[7.12320548309169568011592339784220235189320295198951583929437088104e-123 +/- 4.88e-189],2.126334716869643085139354198062090320383e-189,1e-100,[5.73808113160891615665442945649053637450301708868100883288974020020e-184 +/- 5.65e-250],1.71286383704032745411841105749096563131e-250,,,,,,8,140,0.8965564999962226,[5.69032844671589204844437625653890515682508563541353227594398433133e-34 +/- 4.83e-100],1.698609266981372410989489163032234897495e-100,48,acb_coefficient_enclosure,0.000001,100,[5.69032844671589204844437625653890515682508563541353227594398433133e-34 +/- 4.83e-100],1.698609264852392490985413803077208039371e-100,8.257520901359125358567417790967846547617412386748734234759366856072859662163511570504792992217780337e-13521
[3.399001727196770319640227718663581385240451067957317329530876697791329724e-83 +/- 8.90e-156],4.494593459459284115951169549487027459419e-156,1e-100,[3.914404466598154911805638173407917774462127274384297145252268090952975466e-120 +/- 5.20e-193],5.176124661886978810444322494709033570478e-193,,,,,,8,140,0.9552916999964509,[2.130786260894843648622635019159856096868779401907117913425083093424018491e-27 +/- 4.77e-100],2.817597253094919452793223681198333884628e-100,33,acb_coefficient_enclosure,0.0001,100,[2.130786260894843648622635019159856096868779401907117913425083093424018491e-27 +/- 4.77e-100],2.817597248836959612785072961288280168381e-100,9.718487788296272478438439326957027881967622023755738417338197306944356825213551861600461860562767799e-13548
[8.32895770396766729982413388105362103311175803040277348200197392462598835e-86 +/- 2.90e-158],2.31258966740049130851228459842075067964e-158,1e-100,[2.821149185003111867348470640235147376301193561488638387394631780504671782e-124 +/- 9.02e-197],7.833105504011222781937143722042301744007e-197,,,,,,8,140,0.949949400004698,[6.99655024932441510167495129054559917680016227022404847432769561006095145e-28 +/- 4.34e-100],1.942637999610569618422438874744129353143e-100,34,acb_coefficient_enclosure,0.0001,100,[6.99655024932441510167495129054559917680016227022404847432769561006095145e-28 +/- 4.34e-100],1.94263799748158969841836351478910249502e-100,6.039547193654263244571598236810396457663356990994870483122636239446000299495030490223591370738137438e-13546
[2.01583013359345467431098294998865173241673434500452946116262849119439633e-88 +/- 1.57e-160],1.389320058015134101091922177987004364864e-160,1e-100,[1.95083835066620010940050672648802856144000089380980714144255975220427050e-128 +/- 5.91e-200],1.344527400730876438562874579876819173639e-200,,,,,,8,140,0.8270082000090042,[2.33682569999809340181249183443305938613640686850925298547379331350138378e-28 +/- 2.70e-100],1.610551774851192168583711873073874651085e-100,35,acb_coefficient_enclosure,0.0001,100,[2.33682569999809340181249183443305938613640686850925298547379331350138378e-28 +/- 2.70e-100],1.610551772722212248579636513118847792961e-100,3.756428226362989646201151804754184613667800629892020852601346708928667228530993611947518238476002102e-13544
[4.8201338541111898257220655159840524829945272713647136840043203784030762e-91 +/- 2.63e-162],8.72876890419297809920252353532150665241e-163,1e-100,[1.29575815128360136581914273606438393098909772550057559556810179987130346e-132 +/- 6.52e-204],2.346485340353423998772997677913640860391e-204,,,,,,8,140,0.9973839000012958,[7.9345048581286553080194162944117263413715386684015110642524591073325039e-29 +/- 2.56e-100],1.436857585530510877733550635636667105754e-100,36,acb_coefficient_enclosure,0.0001,100,[7.9345048581286553080194162944117263413715386684015110642524591073325039e-29 +/- 2.56e-100],1.43685758340153095772947527568164024763e-100,2.338247926108688349635347096000412997877600830442375719756235540461899162526689722286236010360952542e-13542
[1.13898664555852195155749970509420201510515810062425440248450999187301896e-93 +/- 7.42e-165],5.468926941223961657917290818530857288113e-165,1e-100,[8.2752621178925746371774044793946863908972159925053465408813771399382836e-137 +/- 4.66e-208],3.973427082525046576736612354329009750727e-208,,,,,,8,140,0.9011559999926249,[2.7373619084533731946244420066643024849049111031664354162872962886456709e-29 +/- 1.62e-100],1.314364154025333036975503339682078035087e-100,37,acb_coefficient_enclosure,0.0001,100,[2.7373619084533731946244420066643024849049111031664354162872962886456709e-29 +/- 1.62e-100],1.314364151896353116971427979727051176964e-100,1.456572574770638929266178884335190603477886810643570581693484326005065718309959251002839285387516037e-13540
[2.6603573659251559481490202687379987597156663105736386236520436975106196e-96 +/- 9.42e-167],6.44601701005757123205666564799696338651e-167,1e-100,[5.086505395906783272903166814394187447752169973150073990838042470636996e-141 +/- 3.44e-211],1.232454731417851580963100516100586133713e-211,,,,,,8,140,0.9134652000066126,[9.590578973978015166955564249560006295303929355133103181017792959779505e-30 +/- 4.08e-100],2.323786858296690025489653784198523234346e-100,38,acb_coefficient_enclosure,0.0001,100,[9.590578973978015166955564249560006295303929355133103181017792959779505e-30 +/- 4.08e-100],2.323786854038730185481503064288469518099e-100,9.079932933635151766854102136115473891810203494920959470297045149122487594659486240017699441376723345e-13539
[6.143641911857853495896471243067369441324106212712402014049464456766046e-99 +/- 7.39e-169],4.633719915962422865241410546269010276788e-169,1e-100,[3.011901866773217127634304714110878807709241368224897424433983054446459e-145 +/- 5.37e-215],2.271667166451314620405419171587327070216e-215,,,,,,8,140,1.0283553000044776,[3.410762362050435513665455503551879853739712366188819409119318001674999e-30 +/- 5.90e-100],2.572499768287920359521425826093607638212e-100,39,acb_coefficient_enclosure,0.0001,100,[3.410762362050435513665455503551879853739712366188819409119318001674999e-30 +/- 5.90e-100],2.572499764029960519513275106183553921964e-100,5.664039176829623785703419661617348777068440863667150413876435252515901122339487112760407955329682613e-13537
[1.403055171054118455107091606812106954028387317748607935978230867136021e-101 +/- 3.02e-171],1.755584548382478167582055235177656735324e-171,1e-100,[1.719608885703188021274863274702851226028932121917052694617924141934010e-149 +/- 2.52e-219],2.151675031137074886081342314247821696227e-219,,,,,,8,140,0.8874065000127302,[1.230714742817078753641198667029335909886920871442290847784028129819909e-30 +/- 5.38e-100],1.539942133273333005399211450048688434637e-100,40,acb_coefficient_enclosure,0.0001,100,[1.230714742817078753641198667029335909886920871442290847784028129819909e-30 +/- 5.38e-100],1.539942131144353085395136090093661576513e-100,3.535479268895133069199566643103372273686177408234705245994969955150666182043018128656373163228009295e-13535
