A_ball,A_rad,abs_tol,c_ball,c_rad,cache_A,cache_A_exact_contained,cache_A_radius,cache_A_radius_contains_A_ball,cache_A_radius_overlaps_A_ball,cutoff,dps,elapsed_seconds,full_mu_ball,full_mu_rad,k,kind,lam,n_sum,retained_mu_ball,retained_mu_rad,tail_mu_bound
[9.22794418882931235770272463154958547496532377636e-684 +/- 6.30e-732],2.917126165687423713769018176633737211755e-732,1e-150,[1.189384591091086082125785247401410387474235124272e-1128 +/- 6.54e-1177],3.75986768157563623163868122966722268194e-1177,,,,,,7,220,0.9925341000198387,[7.92520915095890997720141694586841297559895698603e-102 +/- 3.64e-150],2.505307185692459658386289542070180478189e-150,230,acb_coefficient_enclosure,-100.0,70,[7.92520915095890997720141694586841297559895698603e-102 +/- 3.64e-150],2.505307181140249739440850855979503405763e-150,1.501171678192807112566526203411646134955706621580783385071395617863174070202693456572431051824109909e-6265
[7.25531149825402822545437784306808030940648600970e-687 +/- 5.04e-735],3.782687106444577962807926854384782091121e-735,1e-150,[4.04819507093047655000011034130373310461664901902e-1134 +/- 2.82e-1182],2.110599281911246415931833872359846514817e-1182,,,,,,7,220,0.9652585000148974,[5.74503603728256719265008209391177472573356132092e-102 +/- 3.99e-150],2.995277817971227373058970575636613378805e-150,231,acb_coefficient_enclosure,-100.0,70,[5.74503603728256719265008209391177472573356132092e-102 +/- 3.99e-150],2.995277813419017454113531889545936306379e-150,7.323966963001580964528133997595178086936167791552552027079428857864198503630376347843335859536677914e-6264
[5.69302611217810399856891723547317675537875143745e-690 +/- 6.72e-738],5.226754607863314420772193641507717326014e-738,1e-150,[1.36918004066827752740770610706565812317094949936e-1139 +/- 1.96e-1187],1.257041146686397180902104455045572101269e-1187,,,,,,7,220,0.9834738999488764,[4.17436919282429410769403588017660435762283757870e-102 +/- 8.51e-150],3.832479050555066324202904037807009246705e-150,232,acb_coefficient_enclosure,-100.0,70,[4.17436919282429410769403588017660435762283757870e-102 +/- 8.51e-150],3.832479046002856405257465351716332174279e-150,3.573308354615416501983866150611651725985394380364575222330129085986345622620695660290790551512013158e-6262
[4.45829597318284196746775702877771635116123842012e-693 +/- 9.21e-741],5.823079919869775765227619545343196824523e-741,1e-150,[4.60182775754343405567144586064668300523756920102e-1145 +/- 6.73e-1193],6.010549979357251896020637723694137665213e-1193,,,,,,7,220,0.9701547999866307,[3.04018159876644845405253179291413932149673288374e-102 +/- 5.77e-150],3.970849052050773560174459314593491565762e-150,233,acb_coefficient_enclosure,-100.0,70,[3.04018159876644845405253179291413932149673288374e-102 +/- 5.77e-150],3.970849047498563641229020628502814493336e-150,1.743422502353581691599622917380866907421353553674664806012676471610254497032388664233954233751632116e-6260
[3.48446261087030612391673229638012780257180068758e-696 +/- 4.33e-744],3.189281573475192672097030697573659152939e-744,1e-150,[1.53702670826074327270969949116280952500323202771e-1150 +/- 2.46e-1198],1.406819786711313693233338681338908782437e-1198,,,,,,7,220,1.0196754999924451,[2.21928620920103729932969313195831528141481351258e-102 +/- 3.69e-150],2.031282687559897395013698386165201638595e-150,234,acb_coefficient_enclosure,-100.0,70,[2.21928620920103729932969313195831528141481351258e-102 +/- 3.69e-150],2.031282685283792435540979043119863102382e-150,8.506340537602773954983831816295602866209559353675342165455879680140182016117729169225069239006097591e-6259
[2.71798139393547024781521523855652417511598330503e-699 +/- 5.07e-747],3.259091118799465989411456318316795250682e-747,1e-150,[5.10180931578934675377083546522305776296522619361e-1156 +/- 7.96e-1204],6.117503753636709221395360815441197283834e-1204,,,,,,7,220,1.2739646999980323,[1.62377863721671688202335693254652008848695545173e-102 +/- 3.77e-150],1.947048831934646782729088174332236719372e-150,235,acb_coefficient_enclosure,-100.0,70,[1.62377863721671688202335693254652008848695545173e-102 +/- 3.77e-150],1.947048829658541823256368831286898183159e-150,4.150407895852427776209839468583635869816600499083079369518929319093450592619990106963085269248389145e-6257
[2.11594054186795351284323001136038171169044756800e-702 +/- 7.20e-750],7.121299549241490400957099311179167596984e-750,1e-150,[1.6829421974463619467821255317598762258960730715e-1161 +/- 4.06e-1208],5.664022805411303973521282895971271158172e-1209,,,,,,7,220,1.0412982000270858,[1.19078870512365376346335411205472322960174053530e-102 +/- 4.60e-150],4.007656573555375719141384164576028849348e-150,236,acb_coefficient_enclosure,-100.0,70,[1.19078870512365376346335411205472322960174053530e-102 +/- 4.60e-150],4.007656569003165800195945478485351776922e-150,2.025100715187699379432280868825406601257871520472270375668654751698895269071390098913341330422485689e-6255
[1.64402828647917238813473399037810014841775702458e-705 +/- 6.75e-753],3.496140007931920161388983577373741005876e-753,1e-150,[5.5173010229177330132065359156165559166469069070e-1167 +/- 3.11e-1214],1.173292269289887171310116779165360412451e-1214,,,,,,7,220,0.9572561999666505,[8.7524909174826620875100001929769429304595157132e-103 +/- 4.34e-150],1.861277795168386512599836234846809097164e-150,237,acb_coefficient_enclosure,-100.0,70,[8.7524909174826620875100001929769429304595157132e-103 +/- 4.34e-150],1.861277792892281553127116891801470560951e-150,9.881212479137959687810941830898199746811302785260170630920507616868483295003707015266213055831989644e-6254
[1.27487168840805914774587585014758787070616598480e-708 +/- 5.12e-756],3.303436772001206202158170729581109030036e-756,1e-150,[1.79765734552373581432812972419453828589639377511e-1172 +/- 6.66e-1220],4.658074547278433563134481512003487530424e-1220,,,,,,7,220,1.0633586999610998,[6.4478134696584799068605953163778972234944267545e-103 +/- 3.66e-150],1.670751982026631730296629862081595690355e-150,238,acb_coefficient_enclosure,-100.0,70,[6.4478134696584799068605953163778972234944267545e-103 +/- 3.66e-150],1.670751979750526770823910519036257154142e-150,4.821493091235555801547162916439320735996500468069821204081233014310564962079901064576962450198942536e-6252
[9.8668275496387114510817215680818515806860172977e-712 +/- 4.69e-759],3.136772359915582034191196052545726778492e-759,1e-150,[5.8213012418575835963676453015830352348154065111e-1178 +/- 5.09e-1225],1.850655306081717200194843584678171821646e-1225,,,,,,7,220,1.1350193999824114,[4.7607119057281061520828951882439417656199488720e-103 +/- 5.95e-150],1.513482356656572526096413675031699498513e-150,239,acb_coefficient_enclosure,-100.0,70,[4.7607119057281061520828951882439417656199488720e-103 +/- 5.95e-150],1.5134823543804675666236943319863609623e-150,2.352667182076172145084798305760673143266100322342295010500848835980810748615731264767376687860122837e-6250
[7.6215790448505708380201603428286656223826630493e-715 +/- 6.99e-762],2.987207883371984882078129643761888711243e-762,1e-150,[1.87359730265787347085585096327703501632899754632e-1183 +/- 7.70e-1231],7.343392456401640679561538508140974272305e-1231,,,,,,7,220,1.1925234000082128,[3.5229366233700418186651184710001643140400246620e-103 +/- 3.48e-150],1.380782633358002918006639806513401862693e-150,240,acb_coefficient_enclosure,-100.0,70,[3.5229366233700418186651184710001643140400246620e-103 +/- 3.48e-150],1.38078263108189795853392046346806332648e-150,1.148013543253842752958114366621803728598724338164158132878699023478287091076087910922143414568917736e-6248
[5.8758569205924796336472501265594760032474323600e-718 +/- 9.02e-765],6.948192838536832744524073984316867513763e-765,1e-150,[5.9935683699411536634410602381810725223238396142e-1189 +/- 8.09e-1236],7.087386441139583555209715922895508752388e-1236,,,,,,7,220,1.0653994000167586,[2.6127999333945060834811117568279024194372825648e-103 +/- 8.01e-150],3.089632356089933756120677140908141350885e-150,241,acb_coefficient_enclosure,-100.0,70,[2.6127999333945060834811117568279024194372825648e-103 +/- 8.01e-150],3.089632351537723837175238454817464278459e-150,5.601973333529983404652131989008135006075224415360464396235622626161438602395924631992546198338472489e-6247
[4.5212524650784836784536491560498142211591674591e-721 +/- 7.99e-768],6.079994524378919063397996645421827821052e-768,1e-150,[1.9057136485079959407591099523245610159024203602e-1194 +/- 5.32e-1241],2.562725392029003998814088689421448802996e-1241,,,,,,7,220,0.9208484999835491,[1.9420966060077556175911388888530167668150194300e-103 +/- 7.03e-150],2.611651689368058215603639247687875980329e-150,242,acb_coefficient_enclosure,-100.0,70,[1.9420966060077556175911388888530167668150194300e-103 +/- 7.03e-150],2.611651684815848296658200561597198907903e-150,2.733647482157816850266020779048567653376955386357445584859968674089953967070192747739537956207765534e-6245
[3.472242448935612360971720631420646795699569563e-724 +/- 5.00e-770],5.380218671153199574296558445512273110539e-771,1e-150,[6.022858420593634610334649153580598884655125846e-1200 +/- 5.00e-1246],9.332382647362846259972036346425121244213e-1247,,,,,,7,220,1.0568396000307985,[1.4467511862204639781355259117692935259944988071e-103 +/- 5.89e-150],2.241732194271580030377827313998718967663e-150,243,acb_coefficient_enclosure,-100.0,70,[1.4467511862204639781355259117692935259944988071e-103 +/- 5.89e-150],2.24173219199547507090510797095338043145e-150,1.333986291857916169334126977702037172125325354348761690435259867345949815758175167351747834276746364e-6243
[2.6615062621059207828511760147970269122290006252e-727 +/- 9.72e-774],4.853580051832686845702259271945083029238e-774,1e-150,[1.8920398454560921397253902720021931362532436678e-1205 +/- 4.96e-1252],3.450364532363638142898068995348305256311e-1252,,,,,,7,220,1.0636288999812678,[1.0801156388422379488707602855407840343172526325e-103 +/- 3.07e-150],1.96972209216108711337448030098702551729e-150,244,acb_coefficient_enclosure,-100.0,70,[1.0801156388422379488707602855407840343172526325e-103 +/- 3.07e-150],1.969722089884982153901760957941686981077e-150,6.509798544500092750269994288119368719514650088103169778907281434453251626469802457773979257534969014e-6242
[2.0361676077633903212705043915481197605991948274e-730 +/- 8.28e-777],4.522910140796039118472942246701690964588e-777,1e-150,[5.908132488682910150032112879435607891112434405e-1211 +/- 4.40e-1257],1.312365057644574756580635494045211889737e-1257,,,,,,7,220,0.9698791999835521,[8.081558869846244417287634737533525505896296278e-104 +/- 4.85e-150],1.795145160424223865943610861606879380658e-150,245,acb_coefficient_enclosure,-100.0,70,[8.081558869846244417287634737533525505896296278e-104 +/- 4.85e-150],1.795145158148118906470891518561540844445e-150,3.17680820620706155578858112296595099568819818250590735381664705602717641999680115459719586537261492e-6240
[1.5547857027318877858625091625915696172699633170e-733 +/- 6.49e-780],4.438182142650769599423588373461309734648e-780,1e-150,[1.8338851455740865795846528400512806564917749220e-1216 +/- 5.25e-1263],5.234879809668327895332904913010423847158e-1263,,,,,,7,220,1.0595049999537878,[6.059874678400062601828450494802096940364539121e-104 +/- 4.91e-150],1.729809285325544482584295881302905188395e-150,246,acb_coefficient_enclosure,-100.0,70,[6.059874678400062601828450494802096940364539121e-104 +/- 4.91e-150],1.729809283049439523111576538257566652182e-150,1.550321067609243285410090735039306592398830833121899087737823763102593052509189431611641690162266579e-6238
[1.1849524438931004279432097728170731176226099725e-736 +/- 5.87e-783],4.691345168399291636164721942818596672253e-783,1e-150,[5.658555268917971644631443744781812245895889313e-1222 +/- 5.80e-1268],2.240278581960724234032716760661077926938e-1268,,,,,,7,220,0.8979173999978229,[4.553768413922060698005773070663003377560414099e-104 +/- 3.58e-150],1.802882419609367778660637288797246934502e-150,247,acb_coefficient_enclosure,-100.0,70,[4.553768413922060698005773070663003377560414099e-104 +/- 3.58e-150],1.802882417333262819187917945751908398289e-150,7.565880006108381827404355936635258455066375037520346719693456291973604115043331131200490567525227021e-6237
[9.013781872622900515189876066814611894745639735e-740 +/- 6.87e-786],5.440259565368113407662048068304469467291e-786,1e-150,[1.735641415164517874247645509912157972967625382e-1227 +/- 3.61e-1273],1.047544739593984338525003991936042920108e-1273,,,,,,7,220,1.0042413000483066,[3.429353527151680189975503560388059665128812411e-104 +/- 3.09e-150],2.069783080336947064773767951046755670455e-150,248,acb_coefficient_enclosure,-100.0,70,[3.429353527151680189975503560388059665128812411e-104 +/- 3.09e-150],2.069783078060842105301048608001417134242e-150,3.692362566361344089007900467667770499549998521832112870948989584744864543468329911212633776968297412e-6235
[6.843704766212017044897494762998307761587836618e-743 +/- 9.59e-789],6.946949097086927423410376948231824674559e-789,1e-150,[5.292305173728561336347706969780289705000760880e-1233 +/- 8.69e-1279],5.372145025590639142506824020903229917448e-1279,,,,,,7,220,0.8951566999894567,[2.588110796332463801631697062068682990999210777e-104 +/- 3.40e-150],2.627155096062491668791594033505312704093e-150,249,acb_coefficient_enclosure,-100.0,70,[2.588110796332463801631697062068682990999210777e-104 +/- 3.40e-150],2.627155091510281749846155347414635631667e-150,1.802006123819595442877943889561387073658138557157864624172760387921677078699082932420065538487153244e-6233
[5.186279647453645514081758646845976441564422689e-746 +/- 6.34e-792],2.030616881615071566217600143153615248152e-792,1e-150,[1.6042407174624020782578182832963234677796617667e-1238 +/- 7.83e-1285],6.281185124804807301400243819341280419537e-1285,,,,,,7,220,1.0211145000066608,[1.957393177130276456336381855073106471471414139e-104 +/- 1.33e-150],7.663905272828393825764647052956723392004e-151,250,acb_coefficient_enclosure,-100.0,70,[1.957393177130276456336381855073106471471414139e-104 +/- 1.33e-150],7.663905261447869028401050337730030710938e-151,8.794581184333917799163394419893308450701625920372644296536559729555474301650953449222160175957960872e-6232
