A_ball,A_rad,abs_tol,c_ball,c_rad,cache_A,cache_A_exact_contained,cache_A_radius,cache_A_radius_contains_A_ball,cache_A_radius_overlaps_A_ball,cutoff,dps,elapsed_seconds,full_mu_ball,full_mu_rad,k,kind,lam,n_sum,retained_mu_ball,retained_mu_rad,tail_mu_bound
[1.260279798483349621224858577215550465198980349e-761 +/- 1.51e-807],1.223454205596935192931334151643426113912e-807,1e-150,[3.761074177820479852930209393578023629637313014e-1266 +/- 6.72e-1312],3.651174932697592181261474929519030402496e-1312,,,,,,7,220,1.0063273999840021,[4.998755828702054865857665055112469774980107411e-105 +/- 9.22e-151],4.852691297903992609839808339327434090889e-151,255,acb_coefficient_enclosure,-100.0,70,[4.998755828702054865857665055112469774980107411e-105 +/- 9.22e-151],4.852691292213730211158009981714087750357e-151,2.435636020464999223212466002060138946929390898801605777097357863311129523676416922729698071551518619e-6223
[9.44414737669084255824251358832709820102340169e-765 +/- 3.00e-810],1.145726546016747779416817078085109083098e-810,1e-150,[1.100950300652876460499104949849272987367037772e-1271 +/- 2.90e-1317],1.335629286885535473289123005652774242152e-1317,,,,,,7,220,1.0787128999945708,[3.828323243206520466758158635805695608647055897e-105 +/- 5.96e-151],4.644370074515189738060990670518895458599e-151,256,acb_coefficient_enclosure,-100.0,70,[3.828323243206520466758158635805695608647055897e-105 +/- 5.96e-151],4.644370068824927339379192312905549118066e-151,1.188808778097916482456470491726780099262475998344900722275648022211449749382725211076586939835837713e-6221
[7.06407022003615962998147752305321103419173800e-768 +/- 4.89e-813],1.091764622259011642071909771323631007287e-813,1e-150,[3.204253320780667514036816357120247816027691557e-1277 +/- 6.56e-1323],4.952230511660524234061742506371108349324e-1323,,,,,,7,220,1.0797942000208423,[2.937975791555240099065909261725700913591794102e-105 +/- 6.12e-151],4.540693835026951292893176956995171301844e-151,257,acb_coefficient_enclosure,-100.0,70,[2.937975791555240099065909261725700913591794102e-105 +/- 6.12e-151],4.540693829336688894211378599381824961312e-151,5.802541020397539149419087136026421622361331877746751350649119288219264534025934685598478816825913127e-6220
[5.27407094921904422126700521829697086995435823e-771 +/- 5.09e-816],1.060772273838431397513402585661609685262e-816,1e-150,[9.27252680083248853580908278077366261460924731e-1283 +/- 2.21e-1328],1.864980466928718226951816041794077436912e-1328,,,,,,7,220,1.0210877999779768,[2.259312982143760679060214057917056233110187173e-105 +/- 5.24e-151],4.544149246868550814945837661560459743749e-151,258,acb_coefficient_enclosure,-100.0,70,[2.259312982143760679060214057917056233110187173e-105 +/- 5.24e-151],4.544149241178288416264039303947113403216e-151,2.832246086068315288889567966685236936949481816923390141849720023949964033194283593637864853822087384e-6218
[3.93041003720852433359132645274821108272886120e-774 +/- 3.59e-819],1.05232705541295525924136485474632465947e-819,1e-150,[2.66802703256831392017691592393033891421961901e-1288 +/- 5.09e-1333],7.143369263455155187281638156326148035168e-1334,,,,,,7,220,1.234582600009162,[1.740960144255971305340973632753259600234051369e-105 +/- 6.96e-151],4.661242556066641072461067884420525797853e-151,259,acb_coefficient_enclosure,-100.0,70,[1.740960144255971305340973632753259600234051369e-105 +/- 6.96e-151],4.661242550376378673779269526807179457321e-151,1.38245260305141871316838969749589802165204668339345361201308203018736876402525599764215858076830327e-6216
[2.92370059502263746719030560206351124772432812e-777 +/- 4.73e-822],1.066334469201169736891244777662414707704e-822,1e-150,[7.63329265982853685897572261827797826793648160e-1294 +/- 5.62e-1339],2.784020724142594665412311862401501708935e-1339,,,,,,7,220,1.245308900019154,[1.344253631458732689904103731670915948563183120e-105 +/- 4.96e-151],4.902772788123539571816333095167203020937e-151,260,acb_coefficient_enclosure,-100.0,70,[1.344253631458732689904103731670915948563183120e-105 +/- 4.96e-151],4.902772782433277173134534737553856680404e-151,6.748013848023153415467431554130169402808675471281942189463471998022068145475294678702060435224322544e-6215
[2.17086728719078549143364684990525199171542340e-780 +/- 6.65e-825],3.351830100699193460533287508527972130132e-825,1e-150,[2.17155975486413726429034254864334348682425833e-1299 +/- 5.57e-1344],3.352899261148464345804308797522764020556e-1344,,,,,,7,220,1.025880299974233,[1.04003825878584080725279294452136653110623755e-105 +/- 4.48e-150],1.605824330904643698096928749334768381671e-150,261,acb_coefficient_enclosure,-100.0,70,[1.04003825878584080725279294452136653110623755e-105 +/- 4.48e-150],1.605824328628538738624209406289429845458e-150,3.293882323636387830659045127062888999699859963792671169308087507409280644088695943644070761966381075e-6213
[1.60894493484360551403959531388607283550712613e-783 +/- 6.53e-828],1.805715231110171161396016078422561264597e-828,1e-150,[6.14297007396689838595072762051094525298857290e-1305 +/- 8.17e-1350],6.8942412899374151270758559560891714201e-1350,,,,,,7,220,1.0197894999873824,[8.0628560581142419889280396448779918830691354e-106 +/- 2.39e-150],9.04892490515781968397371721674468682463e-151,262,acb_coefficient_enclosure,-100.0,70,[8.0628560581142419889280396448779918830691354e-106 +/- 2.39e-150],9.048924893777294886610120501517994143565e-151,1.607853758244375446405701894690298217053491643659329220111587781950050191734495446624125741274522815e-6211
[1.19030645733043890306522209012870486473650908e-786 +/- 5.86e-831],1.429363631817314651667777122305565573686e-831,1e-150,[1.72798616043749522069501837664260249645929582e-1310 +/- 4.75e-1355],2.075029122632878633384788833575902656248e-1355,,,,,,7,220,0.9799741000169888,[6.26319328510998496571788156409258819794569137e-106 +/- 9.34e-151],7.521072061669866453378752857925257968687e-151,263,acb_coefficient_enclosure,-100.0,70,[6.26319328510998496571788156409258819794569137e-106 +/- 9.34e-151],7.521072050289341656015156142698565287622e-151,7.848584047597069897302975567534709987419558355433822426446033337887104588684989632714541687720512225e-6210
[8.7899875900134795522347026557600524900620857e-790 +/- 6.10e-834],1.406298053282673322142459230716072855247e-834,1e-150,[4.83354543507253422015466917219434328771668352e-1316 +/- 8.48e-1361],7.733122984385737134455980611031066069765e-1361,,,,,,7,220,1.061261700000614,[4.87490209097995912260184528648805748849273273e-106 +/- 8.05e-151],7.799288906259814961376721007226090301739e-151,264,acb_coefficient_enclosure,-100.0,70,[4.87490209097995912260184528648805748849273273e-106 +/- 8.05e-151],7.799288894879290164013124291999397620674e-151,3.831266273366713345142811683940431304444900858456854376523930413691090771145793710502601323289353255e-6208
[6.4793545774109522391088338422909469257331462e-793 +/- 5.95e-837],1.502779101148448237188833281799735462301e-837,1e-150,[1.34450807976379571449253325581048607124054692e-1321 +/- 5.08e-1366],3.118364048611345416759042896264632028413e-1366,,,,,,7,220,1.0270986999967135,[3.8018506337700078630043763481479243450295839e-106 +/- 1.57e-150],8.817763526146423144403678621833191572271e-151,265,acb_coefficient_enclosure,-100.0,70,[3.8018506337700078630043763481479243450295839e-106 +/- 1.57e-150],8.817763514765898347040081906606498891206e-151,1.870249587042157751778659541608661390631191622449343169376210927557189526909041784744593764613621953e-6206
[4.7675074676855803581159519272223509422451409e-796 +/- 5.49e-840],4.465237489843263094163908597539628111573e-840,1e-150,[3.7191304766058316021580548320992230587684028e-1327 +/- 4.80e-1371],3.483329788666960642793465467869043428356e-1371,,,,,,7,220,1.0227215000195429,[2.9708395855443030900417824822267979437223225e-106 +/- 3.67e-150],2.782482106819530177541469198930644706575e-150,266,acb_coefficient_enclosure,-100.0,70,[2.9708395855443030900417824822267979437223225e-106 +/- 3.67e-150],2.782482102267320258596030512839967634149e-150,9.129835648264522053194923567188698071826074075892956833771037921971953902560292344703486897088523378e-6205
[3.5016222399565901633706607659105931947259721e-799 +/- 6.76e-843],4.043918815729059179320711469392028178281e-843,1e-150,[1.0230763924236624441604397477685178384972790e-1332 +/- 3.69e-1376],1.181520328525922932712582866142995767789e-1376,,,,,,7,220,0.9891288999933749,[2.3260246711471604399324131019224274363706338e-106 +/- 5.45e-150],2.686256319082702406671703455579016969214e-150,267,acb_coefficient_enclosure,-100.0,70,[2.3260246711471604399324131019224274363706338e-106 +/- 5.45e-150],2.686256314530492487726264769488339896788e-150,4.456895656555598550715734930920882757792179002618623432291555091740962992021815984422821818528242338e-6203
[2.5672466164601841031074787927997752265555740e-802 +/- 8.11e-846],3.778838349835039965470614191210534214857e-846,1e-150,[2.7987980815702993701310674531946456054720823e-1338 +/- 8.75e-1382],4.119668687716949584884772609424541641967e-1382,,,,,,7,220,0.9590975000173785,[1.8247206741984404019266924112077253402777828e-106 +/- 3.21e-150],2.685883147122386935389972486235327766661e-150,268,acb_coefficient_enclosure,-100.0,70,[1.8247206741984404019266924112077253402777828e-106 +/- 3.21e-150],2.685883142570177016444533800144650694234e-150,2.175745244629516126760018458362959804385884032656372686732274054562185192473964730570656871000332828e-6201
[1.8788338582267075684770218777192508412584849e-805 +/- 9.03e-849],5.483976807287349276681051623517529087297e-849,1e-150,[7.614476932565344363103361736240154579381540e-1344 +/- 6.50e-1387],2.222528324879988895877830273698125599886e-1387,,,,,,7,220,1.0777303999639116,[1.4342387824117645090571800862603896390567824e-106 +/- 5.42e-150],4.186284016156017428460750227508449011798e-150,269,acb_coefficient_enclosure,-100.0,70,[1.4342387824117645090571800862603896390567824e-106 +/- 5.42e-150],4.186284011603807509515311541417771939372e-150,1.062159269423681963700118101946281286322927023214974666159301061181721316689562782105857036115617026e-6199
[1.3725676066285805583029565198422062835148086e-808 +/- 9.64e-852],4.809484951930343754287270023640967187346e-852,1e-150,[2.060258328008259111712104901899093569719529e-1349 +/- 3.99e-1392],7.219157268143848840175444613840121819658e-1393,,,,,,7,220,0.9429260000470094,[1.1294983213463178474213004772119170067817554e-106 +/- 4.15e-150],3.957768732069675736653846363093582389683e-150,270,acb_coefficient_enclosure,-100.0,70,[1.1294983213463178474213004772119170067817554e-106 +/- 4.15e-150],3.957768727517465817708407677002905317257e-150,5.185339827125483242751168057394313318498119336438206267640166419014869074877641892458001881857589885e-6198
[1.0009347557752710971157968803979044449836428e-811 +/- 5.21e-855],1.717496813427622549869380200593777649905e-855,1e-150,[5.544015196443467493987335601946022790458116e-1355 +/- 3.80e-1398],9.512936118206390809337885466048476588129e-1399,,,,,,7,220,1.0238991000223905,[8.912198997591896848528961060209328011193664e-107 +/- 2.60e-150],1.529237864736317177678804162545407180087e-150,271,acb_coefficient_enclosure,-100.0,70,[8.912198997591896848528961060209328011193664e-107 +/- 2.60e-150],1.529237862460212218206084819500068643874e-150,2.53145807508783490390590633579126798821485534971713462152620942176178939789928929884289450987408564e-6196
[7.286291103636034812663671946500774063367262e-815 +/- 6.91e-858],2.851982269583573367639095125338076459258e-858,1e-150,[1.4837347102734333786044184938569259826992962e-1360 +/- 9.72e-1404],5.807598141111404080205984690160234580596e-1404,,,,,,7,220,1.0791936999885365,[7.045558886061918846045184221488493050611646e-107 +/- 3.51e-150],2.75775543119064201946811660357134886785e-150,272,acb_coefficient_enclosure,-100.0,70,[7.045558886061918846045184221488493050611646e-107 +/- 3.51e-150],2.757755426638432100522677917480671795424e-150,1.235862477135082996114210089475197566283168005319702768347667047427815238713878722464456774756326544e-6194
[5.294659626264579814341264370511587525807692e-818 +/- 3.13e-861],1.730210957202913845962706597244497600811e-861,1e-150,[3.949345579697644134862616791019643770299295e-1366 +/- 2.64e-1409],1.290583619419420190132949553065438610231e-1409,,,,,,7,220,1.0131462999852374,[5.580504656789780369059322307826069008615689e-107 +/- 2.39e-150],1.823620580921363592774959129535318118561e-150,273,acb_coefficient_enclosure,-100.0,70,[5.580504656789780369059322307826069008615689e-107 +/- 2.39e-150],1.823620578645258633302239786489979582348e-150,6.03358454330756698559963079331538409645191985046849404547064872057766105116163277576111849540542968e-6193
[3.840629356877467263940144415641796050610601e-821 +/- 5.26e-864],1.125072544151580724181291780258680111373e-864,1e-150,[1.0455358426347249433678537576788225809052978e-1371 +/- 3.31e-1415],3.062788824726771880819064167029238626052e-1415,,,,,,7,220,1.069463599997107,[4.428484693479715057421435409470829889456480e-107 +/- 6.18e-150],1.297278660862316341579202629479521455775e-150,274,acb_coefficient_enclosure,-100.0,70,[4.428484693479715057421435409470829889456480e-107 +/- 6.18e-150],1.297278658586211382106483286434182919562e-150,2.945686093156151510291929037399494352225879922624900653929868809793133864376780387772773388567426807e-6191
[2.781003939885448016677207181379725745401005e-824 +/- 3.23e-867],7.993040737090243155120194558412475433309e-868,1e-150,[2.752995102413119376233211485063015805206736e-1377 +/- 1.32e-1420],7.912538927556654473016142737451759900931e-1421,,,,,,7,220,1.046127300010994,[3.520924357707888685668002938646371644288485e-107 +/- 1.53e-150],1.01196878014469068066526524799426497102e-150,275,acb_coefficient_enclosure,-100.0,70,[3.520924357707888685668002938646371644288485e-107 +/- 1.53e-150],1.011968779006638200928905576471595702914e-150,1.438147034337452482365937986117673277118482682369010027066558999133304792842101074618427893391149701e-6189
[2.010192685738562857466230389463062766386788e-827 +/- 3.09e-870],6.302538886458084200581993376804388833833e-871,1e-150,[7.209953122093329530378387168639471371673030e-1383 +/- 7.07e-1426],2.260530052840915944374099475399281046211e-1426,,,,,,7,220,1.0059507999685593,[2.804622241238730860454108124847842999337171e-107 +/- 3.66e-150],8.793306596268492017245109015634499414948e-151,276,acb_coefficient_enclosure,-100.0,70,[2.804622241238730860454108124847842999337171e-107 +/- 3.66e-150],8.793306584887967219881512300407806733882e-151,7.021434318277916739854965585387171936513908488477559081513567164122983020243017525067438461784385313e-6188
[1.4504830585740134197483501948170127030559380e-830 +/- 7.20e-874],5.5414020976194138127663075793964412773e-874,1e-150,[1.8781386245571134052293066664917624850931992e-1388 +/- 8.48e-1432],7.175210501631790219812940324318108108884e-1432,,,,,,7,220,1.0591754000051878,[2.238228765569780220186353032647296589934235e-107 +/- 2.07e-150],8.550893042018396547603598054681995948982e-151,277,acb_coefficient_enclosure,-100.0,70,[2.238228765569780220186353032647296589934235e-107 +/- 2.07e-150],8.550893030637871750240001339455303267916e-151,3.428104607610391169366666711121372936283196005626602133905822152184512989180631457238781621603089889e-6186
[1.0447888290243830554579291655096473890587010e-833 +/- 5.80e-877],5.377121596541290180196861763315022644574e-877,1e-150,[4.866298084214335743925339369327152821333685e-1394 +/- 4.52e-1437],2.50449427531720943821710459778317106711e-1437,,,,,,7,220,0.910503700026311,[1.789547834386793708728472156484942709961226e-107 +/- 1.01e-150],9.21010636742089651516373564705119972579e-151,278,acb_coefficient_enclosure,-100.0,70,[1.789547834386793708728472156484942709961226e-107 +/- 1.01e-150],9.210106356040371717800138931824507044724e-151,1.673739763087335508993294456174968348334318049784837433241810294948973621916827154032471565520575036e-6184
[7.512547941564925796588208966399253815952180e-837 +/- 6.69e-880],5.638054539994216758154364769546009564968e-880,1e-150,[1.254160853278309041718834228296818565202471e-1399 +/- 4.91e-1442],9.412289046255247509348182700688491827837e-1443,,,,,,7,220,1.0227371999644674,[1.433465478195131582689605076003497794364792e-107 +/- 2.10e-150],1.075794332140882184268186435640503774328e-150,279,acb_coefficient_enclosure,-100.0,70,[1.433465478195131582689605076003497794364792e-107 +/- 2.10e-150],1.075794331002829704531826764117834506222e-150,8.171981995338577468149192413664295372287753583681139188813726007163208776918777015207199720528274503e-6183
[5.39250860498815334459535250279243809751108e-840 +/- 2.65e-882],1.2132732454252023963027201353912983933e-882,1e-150,[3.21513193942225485517172356482461936031433e-1405 +/- 5.15e-1447],7.233801248385796913480044333080677263779e-1448,,,,,,7,220,0.9617500999593176,[1.150356980697380421825037994598103080627053e-107 +/- 4.90e-150],2.588215319431855466344104310382051031952e-150,280,acb_coefficient_enclosure,-100.0,70,[1.150356980697380421825037994598103080627053e-107 +/- 4.90e-150],2.588215314879645547398665624291373959526e-150,3.989995701146505800892594106999620580077252378085741239229888931590150652559397882772556284224420087e-6181
[3.86403684289733920893207433788809047573537e-843 +/- 4.47e-885],9.547756260135275001697108151121333992784e-886,1e-150,[8.19866028791754200840852607841408975961345e-1411 +/- 6.16e-1453],2.025829799366271247369457314171031756795e-1453,,,,,,7,220,1.0224715999793261,[9.24859796330252478239817720103625604105580e-108 +/- 6.06e-150],2.28526181394056159345302562582176449351e-150,281,acb_coefficient_enclosure,-100.0,70,[9.24859796330252478239817720103625604105580e-108 +/- 6.06e-150],2.285261811664456633980306282776425957297e-150,1.948152607971870301256421303859903554631324877818808897427893727184398779541834607451772641155330085e-6179
[2.764015339328957924936642445608329958930469e-846 +/- 3.70e-889],2.121122574305116038845689384846471268257e-889,1e-150,[2.079663040455422278718335298064470647526780e-1416 +/- 2.90e-1459],1.595946358119558249006274578043235524302e-1459,,,,,,7,220,0.9786167999845929,[7.449265989048226478279151097664001991846704e-108 +/- 9.21e-151],5.716613064956797983310724741233494287562e-151,282,acb_coefficient_enclosure,-100.0,70,[7.449265989048226478279151097664001991846704e-108 +/- 9.21e-151],5.716613059266535584628926383620147947029e-151,9.512156813472563893939981329129762718869798124670350628910319336608143209065591383322487053372051514e-6178
[1.973741913331751914197126763115115630163203e-849 +/- 1.80e-892],1.477674422499598631470800979533372174489e-892,1e-150,[5.247548399651610318815521720371472500418137e-1422 +/- 7.92e-1465],3.928663605744932392073481432757917228256e-1465,,,,,,7,220,1.057001199980732,[6.010932347420740176886764638751504869426253e-108 +/- 8.49e-151],4.500183559630908670935302008553953840039e-151,283,acb_coefficient_enclosure,-100.0,70,[6.010932347420740176886764638751504869426253e-108 +/- 8.49e-151],4.500183553940646272253503650940607499507e-151,4.644516073738764222287978537865211302855561923835955152758063330405581036031409126054374851368699227e-6176
[1.406996246384011146518361244934340622313607e-852 +/- 4.16e-895],1.217894527048190407793368546059220242963e-895,1e-150,[1.317166534579099189236111559198032520760949e-1427 +/- 2.98e-1470],1.140138012433196369884445786237456080473e-1470,,,,,,7,220,1.0625262000248767,[4.859118269121514649639043306608619908896295e-108 +/- 8.31e-151],4.206047819042804721669622205157930307578e-151,284,acb_coefficient_enclosure,-100.0,70,[4.859118269121514649639043306608619908896295e-108 +/- 8.31e-151],4.206047813352542322987823847544583967046e-151,2.267813533860880252861632824560793772007663917925032372743010079238282213076636902445847038586582963e-6174
[1.001267454278393746216526272330744520529715e-855 +/- 2.79e-898],1.126224571542323892358034897940860885646e-898,1e-150,[3.288917570939235945320140566990347718544046e-1433 +/- 4.18e-1476],3.699370983997547325658347217542183843922e-1476,,,,,,7,220,1.0836761000100523,[3.935110144566524061576568043103155550758020e-108 +/- 7.90e-151],4.426207690254689061749438017161410489916e-151,285,acb_coefficient_enclosure,-100.0,70,[3.935110144566524061576568043103155550758020e-108 +/- 7.90e-151],4.426207684564426663067639659548064149384e-151,1.107336412216728587216027754493511228675055651412746542634813730634720602150432810456964295671322585e-6172
[7.11317939944676419891056427448671221169949e-859 +/- 4.89e-901],1.111719252194923495184687020052932713988e-901,1e-150,[8.16959670763144247460493619805637864437991e-1439 +/- 2.90e-1481],1.276826773573803780731038627892717922475e-1481,,,,,,7,220,0.9695180999697186,[3.192542290794398369851360328438438413616864e-108 +/- 8.58e-151],4.989626301714740756228908565889698455787e-151,286,acb_coefficient_enclosure,-100.0,70,[3.192542290794398369851360328438438413616864e-108 +/- 8.58e-151],4.989626296024478357547110208276352115254e-151,5.407009681921788680927965190745890168778251670310163266383848755572224734304879512002688312144491205e-6171
[5.04470564448136267285913622648973572156398e-862 +/- 4.40e-904],1.135172389959225470786697152067255368337e-904,1e-150,[2.018788349820401531734543738331597164152333e-1444 +/- 5.42e-1487],4.54272845381274396446681050995160362653e-1487,,,,,,7,220,1.0934390000184067,[2.594737001682453440863610569577889672618708e-108 +/- 7.87e-151],5.838742620554515148007537662859097516711e-151,287,acb_coefficient_enclosure,-100.0,70,[2.594737001682453440863610569577889672618708e-108 +/- 7.87e-151],5.838742614864252749325739305245751176178e-151,2.640219318944661926859382237575171448152816906909538330961031678438284415044836557539121386784015297e-6169
[3.57164429352310854639978208981911241196401e-865 +/- 5.12e-907],1.179014230491809580832591918773019694175e-907,1e-150,[4.96284454601839343906628620362952285842078e-1450 +/- 5.91e-1492],1.638255056341721815259352974256870964133e-1492,,,,,,7,220,1.1665675999829546,[2.112630547175551546277110510482311432643929e-108 +/- 9.35e-151],6.973878857882337593917325163806140333081e-151,288,acb_coefficient_enclosure,-100.0,70,[2.112630547175551546277110510482311432643929e-108 +/- 9.35e-151],6.973878846501812796553728448579447652016e-151,1.289223211633723566538355191398274792923840837992655848783831326516441306653176256649302340946960676e-6167
[2.52442664938787912301986565700088199166371e-868 +/- 6.37e-910],2.736549522899215377787269446328076501108e-910,1e-150,[1.21374480759117964815222303928366767423204e-1455 +/- 2.08e-1497],1.315733521712776153161466733517117018755e-1497,,,,,,7,220,1.0597102000028826,[1.72315331518764861311202330578438910525460e-108 +/- 5.71e-150],1.867946668894393606638991924490986533381e-150,289,acb_coefficient_enclosure,-100.0,70,[1.72315331518764861311202330578438910525460e-108 +/- 5.71e-150],1.867946666618288647166272581445647997168e-150,6.295372687827334438124165168636169813529490848457056789752204334127693447842012487779917976786428184e-6166
[1.78123562951455514494890905143674339026954e-871 +/- 3.56e-913],1.767465414353992162446883642141464407732e-913,1e-150,[2.95316698456565830983799915968437380120417e-1461 +/- 3.59e-1503],2.930336896316976699720263089181686928854e-1503,,,,,,7,220,0.9788932999945246,[1.40796252869953210710678737120194991229978e-108 +/- 2.18e-150],1.397077969803195633381059043058420266601e-150,290,acb_coefficient_enclosure,-100.0,70,[1.40796252869953210710678737120194991229978e-108 +/- 2.18e-150],1.397077967527090673908339700013081730388e-150,3.074113916116167045508101376925589910148798362505596526369359538098739945072732122044820187941613666e-6164
